#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;100;100;0;0;0;0;0;0.43
59.96;100;100;54.02;52.5;54.28;58.99;0.37;0.43
119.94;100;100;113.98;95.11;114.23;118.11;0.37;0.45
179.88;100;100;173.13;110.93;174.11;167.71;0.37;0.45
239.99;100;100;230.92;98.89;234.14;208.46;0.37;0.44
299.97;100;100;289.4;73.17;294.07;225.42;0.37;0.44
359.94;100;100;349.31;71.5;354.01;265.51;0.38;0.45
419.67;100;100;406.9;69.87;413.2;258.56;0.38;0.47
479.96;100;100;464.07;73.63;472.35;290.73;0.38;0.46
539.97;100;100;517.35;56.68;529.16;269.72;0.38;0.44
599.97;100;100;577.21;78.95;589.1;309.64;0.38;0.46
659.85;100;100;636.96;71.32;648.92;338.13;0.39;0.47
719.87;100;100;691.35;63.41;705.7;315.95;0.39;0.44
779.64;100;100;741.31;78.94;758.96;360.84;0.39;0.46
839.85;100;100;796.09;68.26;815.08;297.4;0.39;0.48
899.83;100;100;855.82;73.05;874.92;339.95;0.39;0.46
959.97;100;100;915.7;71.61;934.92;369.7;0.39;0.44
1019.64;100;100;969.08;67.18;989.92;301.21;0.37;0.43
1079.85;100;100;1008.59;64.61;1034.1;326.96;0.37;0.45
1139.58;100;100;1068.95;67.87;1094.11;312.41;0.37;0.42
1199.75;100;100;1129.76;63.34;1154.57;334.48;0.37;0.45
1259.92;100;100;1182.14;60.59;1208.37;393.63;0.38;0.45
1319.96;100;100;1234.31;60.77;1261.97;314.75;0.38;0.45
1379.98;100;100;1277.57;59.08;1308.14;265.22;0.36;0.47
1440;100;100;1336.99;58.21;1367.74;373.41;0.36;0.47
1499.98;100;100;1396.35;67.55;1427.28;335.88;0.36;0.43
1559.96;100;100;1455.72;72.05;1486.84;309.61;0.36;0.4
1619.78;100;100;1474.35;65;1511.77;258.13;0.36;0.44
1679.98;100;100;1534.57;66.84;1571.96;295.61;0.36;0.45
1739.61;100;100;1594.91;65.36;1632.05;328.2;0.36;0.45
1799.93;100;100;1655.94;63.62;1692.84;389.77;0.37;0.43
1859.99;100;100;1716.74;65.03;1753.4;405.88;0.37;0.43
1919.91;100;100;1733.87;64.99;1776.52;372.93;0.37;0.43
1979.83;100;100;1795.49;71.85;1837.8;362.23;0.37;0.44
2039.94;100;100;1856.94;76.8;1899;306.62;0.37;0.44
2099.98;100;100;1901.53;82.5;1944.87;369.58;0.37;0.42
2159.76;100;100;1936.17;57.82;1982.27;265.58;0.37;0.43
2219.6;100;100;1997.06;66.98;2043.04;326.08;0.38;0.41
2279.96;100;100;2043.17;70.96;2089.76;421.4;0.38;0.42
2339.98;100;100;2101.76;62.84;2148.64;402.83;0.38;0.4
2399.99;100;100;2145.76;59.37;2195.14;547.95;0.38;0.42
2459.91;100;100;2171.48;64.6;2224.81;519.35;0.38;0.44
2519.78;100;100;2214.66;71.99;2269.36;482.78;0.38;0.46
2579.98;100;100;2273.18;68.18;2328.18;469.79;0.38;0.42
2639.75;100;100;2331.18;63.51;2386.49;325.19;0.39;0.42
2699.73;100;100;2372.62;67.08;2429.61;317.11;0.39;0.43
2759.96;100;100;2398.31;58.97;2458.36;235.61;0.39;0.49
2819.8;100;100;2441.72;59.98;2503.05;243.52;0.39;0.48
2879.94;100;100;2504.37;71;2565.49;408.42;0.39;0.46
2939.92;100;100;2569.75;71.72;2630.01;353.87;0.39;0.49
2999.85;100;100;2596.86;65.1;2659.53;473.67;0.39;0.48
3059.96;100;100;2625.06;71.79;2689.32;434.74;0.4;0.46
3119.99;100;100;2687.03;74.85;2750.83;372.25;0.4;0.42
3179.91;100;100;2747.38;59.77;2810.98;387.8;0.4;0.43
3239.93;100;100;2788.87;68.69;2853.75;421.61;0.4;0.47
3299.96;100;100;2849.91;64.5;2914.7;342.41;0.4;0.47
3359.87;100;100;2847.69;59.66;2916.87;361.52;0.4;0.46
3419.99;100;100;2912.57;59.25;2981.37;324.07;0.4;0.44
3479.99;100;100;2983.37;65.44;3051.24;394.47;0.41;0.47
3539.99;100;100;3029.86;60.34;3098.31;396.99;0.41;0.46
3599.83;100;100;3076.63;64.59;3145.64;423.19;0.41;0.47
3660;100;100;3100.66;66.04;3171.69;391.19;0.41;0.46
3719.73;100;100;3168.84;71.91;3239.33;359.6;0.41;0.47
3779.88;100;100;3236.59;68.2;3306.32;281.98;0.41;0.46
3839.98;100;100;3283.93;70.34;3354.09;248.75;0.41;0.48
3899.88;100;100;3331.48;68.63;3401.95;356.3;0.42;0.45
3959.93;100;100;3354.47;63.91;3426.03;400;0.42;0.46
4019.97;100;100;3425.63;76.11;3495.96;444.16;0.42;0.51
4079.97;100;100;3500.21;69.95;3569.09;309.04;0.42;0.49
4139.9;100;100;3576;76.36;3643.19;453.25;0.42;0.49
4199.96;100;100;3620.84;64.05;3688.53;447.06;0.42;0.51
4259.98;100;100;3615.2;67.71;3685.49;430.26;0.42;0.51
4320;100;100;3690.64;68.35;3759.81;335.44;0.42;0.54
4379.9;100;100;3757.19;72.94;3825.87;296.52;0.43;0.52
4439.81;100;100;3819.55;79.63;3888.15;358;0.43;0.5
4500;100;100;3881.36;67.69;3950.06;476.5;0.43;0.51
4559.78;100;100;3821.76;61.87;3896.43;456.77;0.43;0.49
4619.99;100;100;3889.64;64.78;3963.93;422.49;0.43;0.49
4679.97;100;100;3962.55;65.09;4036.01;455.71;0.43;0.53
4739.97;100;100;4042.44;63.54;4114.54;385.74;0.44;0.53
4799.97;100;100;4122.57;63.4;4193.3;307.21;0.44;0.5
4859.95;100;100;4072.72;78.79;4147.15;386.6;0.44;0.52
4919.83;100;100;4151.84;63.67;4225.04;382.52;0.44;0.5
4979.8;100;100;4231.92;68.5;4303.74;398.18;0.44;0.55
5039.94;100;100;4313.67;62.36;4384.38;328.32;0.44;0.55
5099.88;100;100;4395.5;68.47;4465.07;293.42;0.44;0.58
5159.8;100;100;4349.63;71.22;4423.9;441.6;0.45;0.56
5219.97;100;100;4430.7;62.99;4504.17;350.04;0.45;0.48
5279.97;100;100;4511.54;69.03;4584.38;390.58;0.45;0.52
5339.91;100;100;4594.97;66.98;4667.19;441.01;0.45;0.58
5399.99;100;100;4678.82;69.29;4750.36;459.59;0.45;0.6
5459.97;100;100;4623.74;71.86;4700.16;479.16;0.45;0.55
