#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.97;0.6;1000;0;0;0;0;0;0;0;0;0
1199.75;0.6;1000;0;0;0;0;0;0;0;0;0
1799.93;0.6;1000;0;0;0;0;0;0;0;0;0
2399.99;0.6;1000;0;0;0;0;0;0;0;0;0
2999.85;0.6;1000;0;0;0;0;0;0;0;0;0
3599.83;0.6;1000;0;0;0;0;0;0;0;0;0
4199.96;0.6;1000;0;0;0;0;0;0;0;0;0
4799.97;0.6;1000;0;0;0;0;0;0;0;0;0
5399.99;0.6;1000;0;0;0;0;0;0;0;0;0
5999.82;0.6;1000;0;0;0;0;0;0;0;0;0
6599.78;0.6;1000;0;0;0;0;0;0;0;0;0
7199.78;0.6;1000;0;0;0;0;0;0;0;0;0
7799.63;0.6;1000;0;0;0;0;0;0;0;0;0
8399.87;0.6;1000;0;0;0;0;0;0;0;0;0
9000;0.6;1000;0;0;0;0;0;0;0;0;0
9599.82;0.6;1000;0;0;0;0;0;0;0;0;0
10199.89;0.6;1000;0;0;0;0;0;0;0;0;0
10799.87;0.6;1000;0;0;0;0;0;0;0;0;0
11399.81;0.6;1000;0;0;0;0;0;0;0;0;0
11999.77;0.6;1000;0;0;0;0;0;0;0;0;0
12599.95;0.6;1000;0;0;0;0;0;0;0;0;0
13199.99;0.6;1000;0;0;0;0;0;0;0;0;0
13799.83;0.6;1000;0;0;0;0;0;0;0;0;0
14399.88;0.6;1000;0;0;0;0;0;0;0;0;0
14999.95;0.6;1000;0;0;0;0;0;0;0;0;0
15599.7;0.6;1000;0;0;0;0;0;0;0;0;0
16199.89;0.6;1000;0;0;0;0;0;0;0;0;0
16799.71;0.6;1000;0;0;0;0;0;0;0;0;0
17399.97;0.6;1000;0;0;0;0;0;0;0;0;0
17999.92;0.6;1000;0;0;0;0;0;0;0;0;0
18599.96;0.6;1000;0;0;0;0;0;0;0;0;0
19199.97;0.6;1000;0;0;0;0;0;0;0;0;0
19799.99;0.6;1000;0;0;0;0;0;0;0;0;0
20399.67;0.6;1000;0;0;0;0;0;0;0;0;0
20999.81;0.6;1000;0;0;0;0;0;0;0;0;0
21599.92;0.6;1000;0;0;0;0;0;0;0;0;0
22199.91;0.6;1000;0;0;0;0;0;0;0;0;0
22799.67;0.6;1000;0;0;0;0;0;0;0;0;0
23399.85;0.6;1000;0;0;0;0;0;0;0;0;0
23999.83;0.6;1000;0;0;0;0;0;0;0;0;0
24599.66;0.6;1000;0;0;0;0;0;0;0;0;0
25199.92;0.6;1000;0;0;0;0;0;0;0;0;0
25799.97;0.6;1000;0;0;0;0;0;0;0;0;0
26399.75;0.6;1000;0;0;0;0;0;0;0;0;0
26999.88;0.6;1000;0;0;0;0;0;0;0;0;0
27599.8;0.6;1000;0;0;0;0;0;0;0;0;0
28199.92;0.6;1000;0;0;0;0;0;0;0;0;0
28799.74;0.6;1000;0;0;0;0;0;0;0;0;0
