#TimeStamp;TripTime;Type
27;12;O
29;16;O
37;13;O
44;27;O
44;22;O
50;25;O
51;19;O
55;38;I
57;40;O
59;15;I
59;34;O
60;40;O
63;31;O
69;31;O
74;53;O
76;44;O
80;44;I
81;54;O
82;55;O
83;45;O
85;47;I
88;51;O
90;38;O
93;43;I
95;44;I
99;22;I
100;42;I
102;55;O
104;50;I
122;69;I
133;88;O
156;80;I
167;22;O
191;35;O
239;30;O
250;26;O
259;31;O
304;32;O
306;14;O
309;23;O
319;19;O
324;23;O
330;33;O
332;22;O
337;20;O
343;20;O
358;43;O
408;29;O
428;14;I
456;29;O
467;37;O
477;23;O
478;28;O
480;38;I
480;41;I
485;29;O
492;27;O
494;20;O
497;22;O
498;31;O
505;27;O
521;49;O
525;54;O
528;51;I
565;17;O
581;34;O
600;28;O
615;49;O
634;6;O
641;24;O
656;21;O
656;22;O
657;7;O
663;37;O
666;13;O
667;30;O
675;41;O
680;30;O
761;21;O
763;24;O
777;24;O
783;43;O
784;39;O
791;32;I
793;46;I
811;29;I
821;42;I
860;29;O
868;19;O
874;26;O
878;31;O
889;33;O
910;32;O
914;29;O
920;33;O
921;31;O
928;30;O
939;25;O
954;46;O
970;51;O
977;32;O
984;17;O
1001;27;O
1009;28;O
1019;19;O
1023;26;O
1045;23;O
1074;18;O
1086;36;I
1086;26;O
1103;35;I
1105;44;O
1110;26;O
1115;46;O
1125;34;O
1128;32;I
1137;40;O
1140;13;O
1168;25;O
1172;49;I
1200;49;O
1205;19;O
1214;36;O
1221;27;O
1226;20;O
1233;17;O
1239;25;O
1246;24;O
1246;62;O
1250;33;O
1288;12;O
1288;24;O
1298;22;O
1298;16;O
1311;36;O
1317;43;O
1345;28;O
1347;17;O
1369;40;O
1391;24;I
1393;29;I
1398;24;O
1399;25;O
1410;20;O
1424;20;I
1428;40;O
1433;30;O
1435;33;O
1439;29;O
1444;37;O
1444;27;O
1448;64;O
1466;27;O
1470;57;I
1471;16;O
1500;16;O
1510;13;O
1517;25;O
1538;33;O
1566;40;O
1571;29;O
1586;37;O
1591;27;O
1597;28;O
1606;30;O
1612;29;O
1623;56;O
1645;28;O
1660;30;O
1675;19;O
1677;23;O
1694;34;O
1703;31;O
1727;40;I
1727;25;O
1741;49;I
1742;20;O
1748;26;O
1752;34;I
1761;19;O
1767;36;O
1768;62;I
1780;15;O
1786;16;O
1788;20;O
1803;25;O
1806;40;O
1809;21;O
1812;28;O
1837;40;O
1852;8;O
1874;43;O
1894;14;O
1900;28;O
1920;34;O
1921;16;O
1928;18;O
1945;21;O
1945;32;O
1955;27;O
1959;88;O
1963;11;O
1968;22;O
1977;19;O
1995;26;I
1999;6;O
2005;28;O
2025;27;I
2028;21;O
2038;54;I
2079;26;O
2083;29;O
2084;30;O
2084;42;I
2086;19;O
2092;33;O
2101;39;O
2121;23;O
2123;39;O
2125;17;O
2126;27;O
2141;28;O
2141;18;O
2148;35;O
2200;18;O
2203;19;O
2210;33;O
2210;24;O
2226;38;O
2239;23;O
2258;41;O
2267;31;O
2279;26;O
2279;31;O
2290;15;O
2295;20;O
2307;43;I
2312;35;O
2318;38;O
2324;18;O
2328;30;I
2334;35;I
2343;34;O
2363;22;O
2369;21;O
2375;8;O
2385;47;I
2386;33;O
2391;14;O
2395;27;O
2397;20;O
2420;33;O
2420;25;O
2429;20;O
2431;31;O
2449;36;O
2482;32;O
2487;33;O
2510;43;O
2515;47;O
2553;7;O
2553;39;O
2557;30;O
2557;25;O
2563;53;O
2569;26;O
2578;34;O
2578;33;I
2581;32;O
2590;30;O
2593;31;O
2607;43;O
2615;25;O
2630;36;I
2650;43;I
2658;29;O
2661;28;O
2664;21;O
2665;27;O
2683;28;O
2693;53;I
2694;24;O
2700;41;O
2709;35;O
2728;31;O
2731;28;O
2762;35;O
2763;30;O
2767;34;O
2782;44;O
2787;39;O
2788;42;O
2793;36;O
2800;19;O
2807;26;O
2813;18;O
2833;51;O
2841;10;O
2896;27;O
2898;31;O
2908;66;I
2914;36;O
2919;44;O
2928;7;I
2932;22;O
2933;41;O
2933;11;O
2939;34;O
2966;18;O
2971;65;I
2979;16;O
2982;21;O
2986;67;I
3005;40;O
3005;41;O
3006;38;O
3014;32;O
3048;38;O
3060;29;O
3061;25;O
3075;20;O
3075;27;O
3079;26;O
3090;46;O
3126;35;O
3135;30;O
3142;41;O
3143;29;O
3160;25;O
3161;39;O
3168;17;O
3175;57;O
3184;47;I
3185;21;O
3194;17;O
3219;25;O
3229;32;I
3236;37;O
3243;56;O
3245;38;O
3263;23;O
3265;73;I
3279;21;O
3294;55;I
3297;21;O
3299;26;O
3302;41;O
3314;23;O
3332;32;O
3338;24;O
3350;23;O
3356;22;O
3362;30;O
3365;14;O
3373;17;O
3382;36;O
3382;30;O
3390;27;O
3405;21;O
3424;23;O
3426;26;O
3430;19;O
3442;24;O
3443;38;I
3476;19;O
3492;25;O
3499;25;O
3508;22;O
3511;21;O
3519;22;O
3529;44;O
3533;59;I
3543;31;O
3543;54;O
3555;41;I
3559;44;O
3565;32;O
3574;35;O
3599;24;O
3613;18;O
3615;53;I
3623;42;O
3635;33;O
3636;23;O
3644;27;O
3655;42;O
3666;22;O
3670;18;O
3685;37;O
3689;28;O
3691;29;O
3713;37;O
3728;37;I
3731;16;O
3738;18;O
3747;34;O
