#TimeStamp;Bot;Pod;OutputStation
35.68;11;433;1
35.79;29;70;3
45.79;11;433;1
45.88;25;373;0
53.06;5;73;3
55.83;11;433;1
55.97;25;373;0
60.22;30;427;2
63.15;5;73;3
65.91;11;433;1
66.06;25;373;0
70.26;30;427;2
73.19;5;73;3
75.96;11;433;1
79.41;19;97;0
80.33;30;427;2
83.27;5;73;3
86.04;11;433;1
89.5;19;97;0
90.38;30;427;2
93.32;5;73;3
96.18;11;433;1
99.54;19;97;0
100.61;30;427;2
106.26;11;433;1
109.59;19;97;0
110.88;30;427;2
116.55;2;135;1
116.64;9;267;3
120.04;19;97;0
121.07;8;141;2
126.6;2;135;1
126.78;9;267;3
130.09;1;84;0
131.12;8;141;2
136.74;2;135;1
136.84;9;267;3
140.26;1;84;0
141.53;8;141;2
146.84;2;135;1
147.11;9;267;3
150.68;1;84;0
151.61;8;141;2
156.94;2;135;1
157.44;9;267;3
161.11;1;84;0
162.03;8;141;2
167.36;26;13;1
167.67;9;267;3
171.18;14;303;0
172.46;10;482;2
177.67;26;13;1
178.09;7;406;3
181.27;14;303;0
182.65;10;482;2
188;26;13;1
188.52;7;406;3
191.48;14;303;0
192.71;10;482;2
198.42;26;13;1
198.56;7;406;3
201.6;27;334;0
202.79;21;398;2
208.56;26;13;1
208.88;7;406;3
211.88;27;334;0
213.13;21;398;2
218.88;0;498;1
218.93;7;406;3
221.93;27;334;0
223.19;21;398;2
228.93;0;498;1
228.97;7;406;3
231.99;4;265;0
233.29;21;398;2
238.97;0;498;1
239.02;7;406;3
242.06;4;265;0
243.62;28;87;2
249.06;0;498;1
249.1;7;406;3
252.12;4;265;0
254.06;28;87;2
259.13;0;498;1
259.17;7;406;3
262.17;4;265;0
264.23;28;87;2
269.2;0;498;1
269.25;16;347;3
272.22;4;265;0
274.46;28;87;2
279.26;0;498;1
279.32;16;347;3
282.27;4;265;0
284.5;28;87;2
289.35;24;170;1
289.39;16;347;3
292.32;25;183;0
294.55;28;87;2
299.42;24;170;1
299.5;16;347;3
302.37;25;183;0
304.59;28;87;2
309.5;24;170;1
309.92;16;347;3
312.52;25;183;0
314.64;30;502;2
319.68;24;170;1
319.97;16;347;3
322.67;25;183;0
324.68;30;502;2
329.97;24;170;1
330.01;16;347;3
332.93;19;381;0
334.73;30;502;2
340.04;24;170;1
340.13;16;347;3
343.01;19;381;0
344.77;30;502;2
350.11;24;170;1
350.55;16;347;3
353.09;14;526;0
354.82;30;502;2
360.16;24;170;1
360.66;16;347;3
363.13;14;526;0
364.9;30;502;2
370.31;24;170;1
370.7;16;347;3
373.31;14;526;0
374.94;8;519;2
380.7;11;76;1
380.99;16;347;3
383.36;1;420;0
384.99;8;519;2
390.78;11;76;1
391.41;29;412;3
393.44;1;420;0
395.03;8;519;2
400.87;11;76;1
401.83;29;412;3
403.49;1;420;0
405.11;8;519;2
410.91;11;76;1
412.06;29;412;3
413.57;27;283;0
415.15;10;301;2
421.04;11;76;1
422.11;29;412;3
423.83;27;283;0
425.48;10;301;2
431.08;11;76;1
432.15;5;229;3
433.92;27;283;0
435.71;10;301;2
441.24;0;7;1
442.2;5;229;3
444.26;27;283;0
445.82;10;301;2
451.28;0;7;1
452.24;5;229;3
454.31;27;283;0
455.99;10;301;2
461.7;0;7;1
462.28;5;229;3
464.6;27;283;0
466.03;10;301;2
471.87;0;7;1
472.33;5;229;3
474.83;27;283;0
476.13;21;193;2
481.92;0;7;1
482.37;9;341;3
484.91;4;174;0
486.18;21;193;2
492.01;0;7;1
492.46;9;341;3
494.97;4;174;0
496.23;21;193;2
502.05;0;7;1
502.59;9;341;3
505.05;4;174;0
506.27;21;193;2
512.1;26;178;1
512.75;9;341;3
515.1;19;313;0
516.32;21;193;2
522.14;26;178;1
522.83;9;341;3
525.17;19;313;0
528.35;28;53;2
532.48;26;178;1
533.25;9;341;3
535.22;19;313;0
538.42;28;53;2
542.57;26;178;1
543.7;16;508;3
545.57;19;313;0
548.57;28;53;2
552.62;26;178;1
553.91;29;26;3
555.62;19;313;0
558.62;28;53;2
562.66;26;178;1
563.95;29;26;3
565.69;19;313;0
568.67;28;53;2
