#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;123.46;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.96;172.52;29.14;PP/27.46,TA/1.3,IS/0.01,PS/0.16,RB/0.01,OB/0.02,RP/0
119.94;170.23;34.9;PP/32.55,TA/1.87,IS/0.01,PS/0.72,RB/0.01,OB/0.02,RP/0
179.88;169.71;35.06;PP/32.65,TA/1.88,IS/0.01,PS/0.73,RB/0.01,OB/0.03,RP/0
239.99;169.71;35.38;PP/32.72,TA/2.08,IS/0.01,PS/0.74,RB/0.01,OB/0.03,RP/0
299.97;169.93;35.91;PP/32.82,TA/2.46,IS/0.01,PS/0.75,RB/0.01,OB/0.04,RP/0
359.94;170;36.27;PP/32.99,TA/2.6,IS/0.01,PS/0.76,RB/0.01,OB/0.04,RP/0
419.67;170;36.82;PP/33.04,TA/3.03,IS/0.01,PS/1.06,RB/0.01,OB/0.05,RP/0
479.96;170.84;38.59;PP/34.08,TA/3.69,IS/0.01,PS/1.22,RB/0.01,OB/0.06,RP/0
539.97;170.67;39.21;PP/34.47,TA/3.85,IS/0.01,PS/1.24,RB/0.01,OB/0.06,RP/0
599.97;170.68;39.52;PP/34.54,TA/4.03,IS/0.01,PS/1.25,RB/0.01,OB/0.07,RP/0
659.85;171.63;40.46;PP/34.91,TA/4.54,IS/0.01,PS/1.26,RB/0.01,OB/0.07,RP/0
719.87;171.64;40.7;PP/34.97,TA/4.67,IS/0.01,PS/1.31,RB/0.01,OB/0.08,RP/0
779.64;171.64;41.31;PP/35.23,TA/4.95,IS/0.01,PS/1.41,RB/0.01,OB/0.08,RP/0
839.85;171.64;41.74;PP/35.34,TA/5.21,IS/0.01,PS/1.41,RB/0.01,OB/0.09,RP/0
899.83;171.64;42.36;PP/35.59,TA/5.51,IS/0.01,PS/1.43,RB/0.01,OB/0.1,RP/0
959.97;171.63;42.82;PP/35.81,TA/5.69,IS/0.01,PS/1.44,RB/0.01,OB/0.1,RP/0
1019.64;171.63;43.28;PP/35.96,TA/5.94,IS/0.01,PS/1.47,RB/0.01,OB/0.11,RP/0
1079.85;171.43;44.17;PP/36.45,TA/6.27,IS/0.01,PS/1.53,RB/0.01,OB/0.11,RP/0
1139.58;171.43;44.61;PP/36.68,TA/6.43,IS/0.01,PS/1.56,RB/0.01,OB/0.12,RP/0
1199.75;171.11;45.29;PP/36.89,TA/6.82,IS/0.01,PS/1.59,RB/0.01,OB/0.13,RP/0
1259.92;170.64;45.67;PP/37.1,TA/6.92,IS/0.01,PS/1.6,RB/0.01,OB/0.13,RP/0
1319.96;170.71;46.15;PP/37.28,TA/7.15,IS/0.01,PS/1.61,RB/0.01,OB/0.14,RP/0
1379.98;170.94;46.67;PP/37.48,TA/7.41,IS/0.01,PS/1.68,RB/0.01,OB/0.15,RP/0
1440;171.03;47.72;PP/38.25,TA/7.61,IS/0.01,PS/1.72,RB/0.01,OB/0.15,RP/0
1499.98;171.03;47.95;PP/38.34,TA/7.71,IS/0.01,PS/1.72,RB/0.01,OB/0.16,RP/0
1559.96;171.07;48.25;PP/38.47,TA/7.8,IS/0.01,PS/1.74,RB/0.01,OB/0.16,RP/0
1619.78;170.81;48.57;PP/38.66,TA/7.87,IS/0.01,PS/1.74,RB/0.01,OB/0.17,RP/0
1679.98;170.67;49.25;PP/38.98,TA/8.16,IS/0.01,PS/1.79,RB/0.01,OB/0.18,RP/0
1739.61;170.62;49.84;PP/39.33,TA/8.32,IS/0.01,PS/1.82,RB/0.02,OB/0.19,RP/0
1799.93;170.42;50.25;PP/39.56,TA/8.44,IS/0.01,PS/1.83,RB/0.02,OB/0.19,RP/0
1859.99;170.39;50.5;PP/39.66,TA/8.54,IS/0.01,PS/1.85,RB/0.02,OB/0.19,RP/0
1919.91;170.69;51.05;PP/39.93,TA/8.74,IS/0.01,PS/1.88,RB/0.02,OB/0.2,RP/0
1979.83;170.66;51.56;PP/40.28,TA/8.84,IS/0.01,PS/1.91,RB/0.02,OB/0.21,RP/0
2039.94;170.66;51.89;PP/40.42,TA/8.97,IS/0.01,PS/1.95,RB/0.02,OB/0.21,RP/0
