#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
45.67;1;45.67;45.67;-1754.33
45.83;3;45.83;45.83;-7154.17
55.66;1;55.66;55.66;-1744.34
55.93;0;55.93;55.93;-1744.07
63.1;3;63.1;63.1;-7136.9
65.87;1;65.87;20.08;-7134.13
66;0;66;20.21;-1734
70.16;2;70.16;70.16;-1729.84
73.11;3;73.11;73.11;-7126.89
75.91;1;75.91;30.13;-7124.09
76.09;0;76.09;20.12;-7123.91
80.29;2;80.29;17.14;-1719.71
83.23;3;83.23;83.23;-7116.77
86;1;40.21;30.17;-1759.79
89.34;0;89.34;89.34;-1710.66
90.3;2;90.3;20.04;-7109.7
93.18;3;93.18;37.34;-7106.82
96.13;1;96.13;30.22;-7103.87
99.39;0;99.39;19.06;-1700.61
100.48;2;100.48;20.15;-7099.52
103.22;3;57.43;40.07;-7142.57
106.22;1;106.22;30.26;-7093.78
109.55;0;109.55;20.05;-7090.45
110.83;2;110.83;20.46;-7089.17
116.51;1;116.51;30.47;-7083.49
120;0;120;20.46;-7080
120.71;2;34.67;20.11;-7165.33
126.26;1;126.26;126.26;-1673.74
126.74;3;126.74;126.74;-7073.26
129.89;0;129.89;20.3;-7070.11
131.07;2;131.07;131.07;-7068.93
136.63;1;136.63;136.63;-1663.37
136.74;3;136.74;136.74;-7063.26
140.15;0;140.15;140.15;-1659.85
141.45;2;141.45;141.45;-7058.55
146.56;1;146.56;30.42;-7053.44
146.94;3;146.94;53.62;-7053.06
150.49;0;150.49;150.49;-1649.51
151.45;2;151.45;151.45;-7048.55
156.89;1;156.89;40.34;-7043.11
157.4;3;157.4;41.26;-7042.6
161.06;0;161.06;161.06;-1638.94
161.85;2;161.85;41.81;-7038.15
167.18;1;167.18;40.58;-7032.82
167.36;3;104.21;40.57;-7095.79
171.13;0;171.13;42.49;-7028.87
172.41;2;172.41;51.35;-7027.59
177.47;1;177.47;177.47;-1622.53
178.05;3;107.79;41.21;-7092.21
181.15;0;181.15;181.15;-1618.85
182.28;2;182.28;182.28;-7017.72
187.89;1;187.89;81.63;-1612.11
188.47;3;188.47;188.47;-7011.53
191.44;0;191.44;191.44;-1608.56
192.67;2;192.67;192.67;-7007.33
198.3;1;198.3;51.46;-1601.7
198.42;3;198.42;198.42;-7001.58
201.56;0;95.29;30.38;-7104.71
202.74;2;202.74;61.22;-1597.26
208.45;1;152.61;42.1;-7047.39
208.56;3;208.56;208.56;-6991.44
211.57;0;211.57;211.57;-1588.43
213.05;2;213.05;213.05;-1586.95
218.75;1;41.08;40.74;-7158.92
218.88;3;218.88;173.01;-1581.12
221.62;0;221.62;81.35;-6978.38
222.84;2;222.84;222.84;-1577.16
228.62;1;228.62;228.62;-1571.38
