#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;640;0;0;0;0;0;0;0;0;0
599.69;0.7;640;0;0;0;0;0;0;0;0;0
1199.94;0.7;640;0;0;0;0;0;0;0;0;0
1799.7;0.7;640;0;0;0;0;0;0;0;0;0
2399.63;0.7;640;0;0;0;0;0;0;0;0;0
2999.93;0.7;640;0;0;0;0;0;0;0;0;0
3599.76;0.7;640;0;0;0;0;0;0;0;0;0
4199.6;0.69;640;0;0;0;0;0;0;0;0;0
4799.89;0.69;640;0;0;0;0;0;0;0;0;0
5399.75;0.69;640;0;0;0;0;0;0;0;0;0
5999.68;0.69;640;0;0;0;0;0;0;0;0;0
6599.97;0.69;640;0;0;0;0;0;0;0;0;0
7199.82;0.69;640;0;0;0;0;0;0;0;0;0
7799.68;0.69;640;0;0;0;0;0;0;0;0;0
8399.63;0.69;640;0;0;0;0;0;0;0;0;0
8999.9;0.69;640;0;0;0;0;0;0;0;0;0
9599.73;0.69;640;0;0;0;0;0;0;0;0;0
10199.83;0.69;640;0;0;0;0;0;0;0;0;0
10799.93;0.69;640;0;0;0;0;0;0;0;0;0
11399.64;0.69;640;0;0;0;0;0;0;0;0;0
11999.88;0.69;640;0;0;0;0;0;0;0;0;0
12599.69;0.69;640;0;0;0;0;0;0;0;0;0
13199.62;0.69;640;0;0;0;0;0;0;0;0;0
13799.89;0.68;640;0;0;0;0;0;0;0;0;0
14399.7;0.68;640;0;0;0;0;0;0;0;0;0
14999.88;0.68;640;0;0;0;0;0;0;0;0;0
15599.68;0.68;640;0;0;0;0;0;0;0;0;0
16199.79;0.68;640;0;0;0;0;0;0;0;0;0
16799.65;0.68;640;0;0;0;0;0;0;0;0;0
17399.59;0.68;640;0;0;0;0;0;0;0;0;0
17999.87;0.68;640;0;0;0;0;0;0;0;0;0
18599.89;0.68;640;0;0;0;0;0;0;0;0;0
19199.76;0.68;640;0;0;0;0;0;0;0;0;0
19799.88;0.68;640;0;0;0;0;0;0;0;0;0
20399.88;0.68;640;0;0;0;0;0;0;0;0;0
20999.98;0.68;640;0;0;0;0;0;0;0;0;0
21599.87;0.68;640;0;0;0;0;0;0;0;0;0
22199.83;0.68;640;0;0;0;0;0;0;0;0;0
22799.63;0.67;640;0;0;0;0;0;0;0;0;0
23399.75;0.67;640;0;0;0;0;0;0;0;0;0
23999.99;0.67;640;0;0;0;0;0;0;0;0;0
24599.84;0.67;640;0;0;0;0;0;0;0;0;0
25200;0.67;640;0;0;0;0;0;0;0;0;0
25799.97;0.67;640;0;0;0;0;0;0;0;0;0
26399.65;0.67;640;0;0;0;0;0;0;0;0;0
26999.79;0.67;640;0;0;0;0;0;0;0;0;0
27599.89;0.67;640;0;0;0;0;0;0;0;0;0
28199.72;0.67;640;0;0;0;0;0;0;0;0;0
28799.99;0.67;640;0;0;0;0;0;0;0;0;0
