Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;28800;28800
OutputStation0;45.50;9.50;812;258;335;24.503402273982378;547.318180631594;10.044444444443798;123.91906927878517;2.4238805970149255;20835.41357789632;28800
