Tag;Instance;Setting;Config;Seed;Timestamp
v2-ecbs;Material/Instances/CoreBenchmark/ecbs-test.xinst;Material/Instances/CoreBenchmark/test-short.xsett;Material/Instances/CoreBenchmark/aesop-ecbs.xconf;42;20260416-133729
