#TimeStamp;Bot;Pod;OutputStation
34.29;4;473;3
39.24;23;36;0
39.91;0;778;1
42.29;31;9;2
47.1;11;326;3
49.29;23;36;0
49.91;0;778;1
52.32;31;9;2
57.06;11;326;3
59.15;23;36;0
59.96;0;778;1
65.14;13;779;2
67.01;11;326;3
69.33;10;626;0
78.61;33;31;2
78.93;14;215;1
82.87;29;564;0
88.47;33;31;2
88.98;14;215;1
92.87;29;564;0
96.11;32;424;3
98.66;30;337;2
99.03;14;215;1
102.92;29;564;0
106;32;424;3
108.75;30;337;2
109.07;14;215;1
113.01;5;232;0
116.19;17;6;3
118.95;30;337;2
123.07;5;232;0
126.22;17;6;3
129.12;30;337;2
133.2;5;232;0
136.25;17;6;3
143.27;5;232;0
146.29;31;293;2
146.29;17;6;3
147.19;3;358;1
153.41;16;201;0
156.4;31;293;2
156.4;17;6;3
157.26;3;358;1
163.51;16;201;0
166.45;31;293;2
166.45;25;642;3
167.35;3;358;1
173.72;16;201;0
176.69;31;293;2
176.69;25;642;3
177.39;3;358;1
183.78;16;201;0
186.77;7;387;2
186.77;25;642;3
187.61;27;468;1
193.87;16;201;0
196.82;7;387;2
196.82;6;63;3
197.42;27;468;1
204.09;8;409;0
207.15;7;387;2
207.15;6;63;3
207.64;27;468;1
214.27;8;409;0
217.18;7;387;2
217.29;6;63;3
217.69;27;468;1
224.33;8;409;0
227.27;33;486;2
227.31;6;63;3
227.79;18;177;1
234.45;8;409;0
237.31;33;486;2
237.36;6;63;3
237.87;18;177;1
244.4;8;409;0
247.25;33;486;2
247.4;6;63;3
247.91;18;177;1
254.22;10;121;0
257.34;33;486;2
257.49;6;63;3
257.99;18;177;1
267.38;30;769;2
267.52;6;63;3
268.03;18;177;1
272.33;5;185;0
277.47;30;769;2
277.55;11;429;3
278.08;18;177;1
287.51;30;769;2
287.6;11;429;3
288.12;0;618;1
290.66;29;348;0
297.3;30;769;2
297.64;11;429;3
298.41;0;618;1
