#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
44.53;3;44.53;44.53;-1755.47
59.88;1;59.88;59.88;-1740.12
62.36;2;62.36;17.78;-7137.64
69.23;0;69.23;24.65;-7130.77
69.99;1;69.99;25.42;-7130.01
77.06;3;77.06;27.96;-7122.94
88.75;1;88.75;88.75;-1711.25
98.54;2;98.54;19.35;-7101.46
98.99;1;98.99;28.95;-1701.02
102.88;0;102.88;102.88;-1697.12
108.68;2;108.68;108.68;-1691.32
108.99;1;108.99;29.8;-7091.01
112.96;0;112.96;28.54;-1687.04
116.14;3;116.14;17.49;-7083.86
118.9;2;118.9;20.24;-7081.1
118.95;1;118.95;29.97;-7081.05
123.02;0;123.02;123.02;-1676.98
129.08;2;129.08;20.33;-7070.92
132.81;0;132.81;21.4;-7067.19
139.07;2;139.07;20.13;-7060.93
143.22;0;143.22;30.21;-7056.78
146.12;3;146.12;101.54;-1653.88
153.37;0;153.37;30.3;-7046.63
156.35;2;156.35;156.35;-1643.65
156.35;3;156.35;40.17;-7043.65
157.02;1;157.02;157.02;-1642.98
163.32;0;163.32;163.32;-1636.68
166.31;2;166.31;20.02;-7033.69
166.31;3;166.31;20.02;-7033.69
173.68;0;173.68;22.12;-7026.32
176.64;2;176.64;20.25;-7023.36
176.64;3;176.64;176.64;-1623.36
177.31;1;64.3;58.2;-7135.7
183.73;0;183.73;30.32;-7016.27
186.69;2;186.69;20.24;-7013.31
186.69;3;186.69;20.24;-7013.31
187.57;1;187.57;38.19;-7012.43
193.82;0;74.88;30.31;-7125.12
196.57;2;196.57;196.57;-1603.43
196.57;3;196.57;30.13;-7003.43
207.09;2;207.09;207.09;-1592.91
207.09;3;207.09;207.09;-1592.91
217.18;3;217.18;217.18;-1582.82
217.33;1;217.33;30.56;-1582.67
224.28;0;224.28;224.28;-1575.72
227.74;1;227.74;40.13;-6972.26
234.18;0;234.18;90.92;-1565.82
237.24;2;237.24;98.06;-6962.76
237.31;3;237.31;42;-6962.69
247.36;3;247.36;50.54;-6952.64
247.54;1;247.54;247.54;-1552.47
257.38;3;148.31;50.23;-7051.69
257.94;1;257.94;148.87;-1542.06
264.38;0;264.38;80.61;-1535.62
267.34;2;267.34;41.93;-6932.66
267.92;1;267.92;42.52;-6932.08
277.42;2;277.42;90.66;-6922.58
277.96;1;277.96;50.17;-6922.04
282.37;0;282.37;88.51;-6917.63
287.43;2;120.98;90.61;-1679.02
287.51;3;287.51;100.74;-1512.49
288.08;1;60.29;40.17;-7139.71
297.6;3;297.6;21.36;-6902.4
298.37;1;298.37;120.98;-1501.63
