#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
600;0.6;1000;0;0;0;0;0;0;0;0;0
1199.86;0.6;1000;0;0;0;0;0;0;0;0;0
1800;0.6;1000;0;0;0;0;0;0;0;0;0
2399.74;0.6;1000;0;0;0;0;0;0;0;0;0
2999.82;0.6;1000;0;0;0;0;0;0;0;0;0
3599.96;0.6;1000;0;0;0;0;0;0;0;0;0
4199.99;0.6;1000;0;0;0;0;0;0;0;0;0
4799.96;0.6;1000;0;0;0;0;0;0;0;0;0
5399.99;0.6;1000;0;0;0;0;0;0;0;0;0
5999.84;0.6;1000;0;0;0;0;0;0;0;0;0
6599.87;0.6;1000;0;0;0;0;0;0;0;0;0
7199.97;0.6;1000;0;0;0;0;0;0;0;0;0
7799.9;0.6;1000;0;0;0;0;0;0;0;0;0
8399.99;0.6;1000;0;0;0;0;0;0;0;0;0
8999.71;0.6;1000;0;0;0;0;0;0;0;0;0
9599.97;0.6;1000;0;0;0;0;0;0;0;0;0
10199.58;0.6;1000;0;0;0;0;0;0;0;0;0
10799.97;0.6;1000;0;0;0;0;0;0;0;0;0
11399.81;0.6;1000;0;0;0;0;0;0;0;0;0
11999.61;0.6;1000;0;0;0;0;0;0;0;0;0
12599.83;0.6;1000;0;0;0;0;0;0;0;0;0
13199.63;0.6;1000;0;0;0;0;0;0;0;0;0
13799.72;0.6;1000;0;0;0;0;0;0;0;0;0
14399.79;0.6;1000;0;0;0;0;0;0;0;0;0
14999.96;0.6;1000;0;0;0;0;0;0;0;0;0
15599.97;0.6;1000;0;0;0;0;0;0;0;0;0
16199.94;0.6;1000;0;0;0;0;0;0;0;0;0
16799.9;0.6;1000;0;0;0;0;0;0;0;0;0
17399.98;0.6;1000;0;0;0;0;0;0;0;0;0
17999.98;0.6;1000;0;0;0;0;0;0;0;0;0
18599.7;0.6;1000;0;0;0;0;0;0;0;0;0
19199.98;0.6;1000;0;0;0;0;0;0;0;0;0
19800;0.6;1000;0;0;0;0;0;0;0;0;0
20399.92;0.6;1000;0;0;0;0;0;0;0;0;0
20999.94;0.6;1000;0;0;0;0;0;0;0;0;0
21599.88;0.6;1000;0;0;0;0;0;0;0;0;0
22199.84;0.6;1000;0;0;0;0;0;0;0;0;0
22799.96;0.6;1000;0;0;0;0;0;0;0;0;0
23399.79;0.6;1000;0;0;0;0;0;0;0;0;0
23999.9;0.6;1000;0;0;0;0;0;0;0;0;0
24599.92;0.6;1000;0;0;0;0;0;0;0;0;0
25199.98;0.6;1000;0;0;0;0;0;0;0;0;0
25799.94;0.6;1000;0;0;0;0;0;0;0;0;0
26399.99;0.6;1000;0;0;0;0;0;0;0;0;0
26999.9;0.6;1000;0;0;0;0;0;0;0;0;0
27600;0.6;1000;0;0;0;0;0;0;0;0;0
28199.99;0.6;1000;0;0;0;0;0;0;0;0;0
28799.66;0.6;1000;0;0;0;0;0;0;0;0;0
