#TimeStamp;DistanceTraveled
59.65;51
119.75;0
179.86;11.04
239.87;54.96
299.62;28.02
359.77;45.98
419.82;3.98
479.99;65.41
539.63;2.61
600;48.85
659.84;27.15
719.89;33.5
779.8;35.46
839.88;49.53
899.96;13.51
959.82;21
1019.83;43.11
1079.78;51.85
1139.69;55.04
1199.93;49
1259.95;26.98
1319.89;39.02
1380;0
1439.87;55.58
1499.68;31.42
1559.93;52.71
1619.81;50.89
1679.59;47.59
1739.69;51.81
1799.88;21.12
