#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;124.68;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.65;131.29;0.25;PP/0.05,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.75;132.5;0.26;PP/0.05,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.86;137.68;0.31;PP/0.05,TA/0.09,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
239.87;143.55;0.35;PP/0.05,TA/0.12,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
299.62;147.68;0.38;PP/0.05,TA/0.14,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
359.77;148.26;0.38;PP/0.05,TA/0.14,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
419.82;149.33;0.39;PP/0.05,TA/0.14,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
479.99;152.78;0.42;PP/0.06,TA/0.16,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
539.63;153.61;0.42;PP/0.06,TA/0.16,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
600;156.36;0.44;PP/0.06,TA/0.17,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
659.84;157;0.45;PP/0.06,TA/0.17,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
719.89;162.11;0.49;PP/0.06,TA/0.2,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
779.8;164.25;0.5;PP/0.06,TA/0.21,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
839.88;166.91;0.52;PP/0.06,TA/0.22,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
899.96;167.91;0.53;PP/0.06,TA/0.22,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
959.82;170.03;0.54;PP/0.06,TA/0.22,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1019.83;173.57;0.56;PP/0.07,TA/0.23,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1079.78;174.28;0.57;PP/0.07,TA/0.23,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1139.69;176.42;0.58;PP/0.07,TA/0.23,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1199.93;178.51;0.59;PP/0.07,TA/0.24,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1259.95;180.69;0.6;PP/0.07,TA/0.24,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1319.89;181.21;0.6;PP/0.07,TA/0.24,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1380;182.15;0.61;PP/0.07,TA/0.24,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1439.87;184.55;0.62;PP/0.07,TA/0.25,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1499.68;188.7;0.65;PP/0.08,TA/0.26,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1559.93;189.17;0.68;PP/0.1,TA/0.26,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1619.81;189.17;0.69;PP/0.1,TA/0.27,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1679.59;189.3;0.71;PP/0.1,TA/0.28,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1739.69;189.3;0.71;PP/0.1,TA/0.28,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
1799.88;189.3;0.72;PP/0.11,TA/0.28,IS/0,PS/0.05,RB/0.01,OB/0.02,RP/0
