#TimeStamp;Runtime;Requests
0.88;1.01;32
1.88;1;4
2.93;1;3
3.97;0.15;1
4.97;0.23;1
6.06;0.14;1
7.08;0.09;2
8.08;0.07;2
9.08;0.05;3
10.12;0.11;2
11.13;0.02;2
12.27;0.01;3
13.27;0.01;5
14.36;0.02;4
15.4;0.01;5
16.4;0.01;5
17.41;0.02;8
18.42;0.02;2
19.46;0.01;1
20.5;0.01;1
21.53;0.06;3
22.92;0.05;2
24.13;0.07;2
25.13;0.06;8
26.16;0.64;7
27.2;0.32;4
28.2;0.53;5
29.22;0.08;2
30.26;0.08;3
31.3;0.02;1
32.39;0.02;3
33.45;1;5
34.47;0.83;2
35.5;0.94;2
36.52;1;2
37.53;0.5;2
38.54;1;3
39.92;1;1
40.97;1;3
42;1;1
43.17;1;1
44.27;0.17;2
45.63;0.19;2
46.67;0.66;2
47.68;0.25;3
48.7;0.67;1
49.7;1;1
50.79;1;3
51.84;1;6
52.88;1;3
53.88;1;4
54.88;1;3
55.88;1.01;2
56.93;1.01;4
57.97;1;2
59;1;3
60.01;1.01;6
61.02;1;5
62.02;1;6
63.06;0.02;6
64.07;0.02;5
65.11;0.03;5
66.15;1;6
67.18;1;4
68.21;0.17;4
69.25;0.25;5
70.26;0.09;2
71.43;0.13;2
72.47;0.11;1
73.64;0.11;1
74.64;0.1;3
75.7;0.12;2
76.74;0.09;4
77.79;0.1;5
78.82;0.06;3
79.83;0.06;3
81;0.15;4
82.05;0.04;3
83.06;0.03;3
84.28;0.04;2
85.29;0.03;2
86.33;0.03;2
87.35;0.02;2
88.39;0.02;1
89.44;0.02;1
90.45;0.02;1
91.46;0.01;1
92.51;0.02;1
93.55;0.01;1
94.6;0.01;2
95.6;0.01;1
96.64;0.02;1
97.69;0.01;1
98.73;0.01;2
99.73;0.01;3
100.78;0.01;1
101.8;0.01;1
102.84;0.01;1
103.85;0.01;1
104.89;0.01;1
105.93;0.01;1
106.94;0.01;2
107.94;0.01;2
108.97;0.01;2
110.01;0.01;2
111.04;0.01;1
112.25;0.01;1
116.77;0.01;1
129.62;0.01;1
130.91;0.01;1
132.19;0.02;1
134;0.02;1
135.1;0.01;1
140.67;0.01;1
141.68;0.01;1
142.69;0.01;1
150.33;0.01;1
151.67;0.01;1
157.72;0;1
158.76;0.01;1
160.63;0;1
161.63;0;1
167.89;0;1
169.29;0;1
170.29;0;1
171.33;0;1
172.38;0;1
173.42;0;1
174.42;0;1
175.44;0;1
176.56;0;1
179.71;0;1
180.72;0;2
181.74;0;1
182.77;0;1
183.77;0;1
184.81;0;1
185.86;0;1
186.9;0;1
191.23;0;1
192.64;0;1
195.6;0;1
196.87;0;1
201.49;0;1
203.1;0;1
206.03;0;1
208.05;0;1
211.3;0.01;1
212.35;0;1
213.36;0.01;2
214.39;0;1
215.64;0.01;2
216.88;0.03;3
217.9;0.02;1
220;0.02;1
224.44;0.02;1
229.84;0.01;1
230.84;0.01;1
231.89;0.01;1
232.93;0.01;1
243.69;0.01;1
246.79;0;1
256.52;0.01;1
272.4;0;1
273.43;0;2
275.22;0;1
276.22;0;1
277.26;0;1
278.31;0.01;1
283.05;0;1
293.92;0;1
295.92;0;1
297.21;0;1
303.79;0;1
304.88;0;1
308.79;0;1
309.88;0.01;1
312.7;0.01;1
313.83;0.01;1
315.07;0.01;1
316.11;0.01;3
317.32;0.01;2
318.4;0.01;1
322.92;0.01;1
324.32;0.01;1
327.47;0.01;1
328.54;0.01;1
333.27;0.01;1
338.5;0.01;1
341.23;0.01;1
347.1;0.01;1
348.45;0.01;1
353.33;0.01;1
354.58;0.01;1
358.58;0;1
362.55;0;1
363.67;0;1
364.83;0;1
365.84;0;1
366.84;0;2
367.89;0;1
370.65;0.01;1
373.62;0;1
374.84;0;1
379.84;0;1
384.91;0;1
386.22;0;1
387.47;0;1
394.73;0.01;1
395.85;0.01;2
397.61;0;1
399.3;0;1
400.68;0;1
401.93;0;1
402.93;0.01;2
405;0.01;1
413.12;0;1
414.14;0;1
415.93;0;1
417.13;0;1
418.26;0;1
419.27;0.01;2
420.31;0;1
421.36;0;1
422.38;0.01;2
423.8;0.01;1
430.25;0.01;1
431.3;0.01;1
432.3;0;1
437.89;0;1
439.08;0.01;1
440.42;0.01;1
441.44;0.01;1
442.89;0.01;1
444.59;0.01;1
445.79;0.01;1
446.85;0.01;1
453.93;0.01;1
458.3;0.01;1
459.9;0;1
461.61;0;1
463.34;0.01;1
465.39;0.01;1
466.4;0.01;1
467.65;0.01;2
470.98;0;1
472.35;0;1
473.35;0.01;3
474.43;0.01;1
475.66;0.01;2
476.68;0.01;4
477.7;0.01;1
478.71;0.01;2
479.72;0.01;1
480.72;0.02;2
481.75;0.01;2
482.77;0.02;1
484.23;0.01;1
485.27;0.01;3
487.35;0.01;1
488.7;0.01;1
489.99;0.01;1
491.02;0.01;1
492.25;0.01;3
493.28;0.01;2
494.33;0.01;2
495.51;0.01;2
496.52;0.01;1
497.65;0.01;1
500;0.01;1
501.65;0.01;1
506.55;0.01;1
507.55;0.01;1
509.55;0.01;1
510.57;0.01;1
511.6;0.01;1
522.8;0.01;1
524.66;0.01;1
525.74;0.01;1
529.33;0.01;1
532.88;0;1
533.89;0;2
534.9;0;1
536.16;0;1
537.24;0;1
538.24;0;1
539.27;0;2
540.34;0;1
541.4;0;1
542.73;0;1
543.87;0;1
544.91;0;1
546.56;0;1
550.22;0;1
552.63;0;1
557.52;0.01;1
558.87;0;1
563.12;0.01;1
564.92;0;1
566.94;0;1
567.96;0.01;1
569;0.01;1
572.95;0.01;1
577.08;0;1
580;0;1
582.92;0.01;1
586.68;0.01;1
587.79;0.01;1
591.17;0;1
592.54;0;1
593.86;0;1
599.24;0;1
600.37;0;1
601.46;0;1
602.49;0;2
603.5;0.01;2
604.75;0;1
605.81;0;1
606.82;0;1
607.82;0.01;2
608.99;0.01;1
611.28;0.01;1
613.54;0.01;1
618.16;0.01;1
619.32;0.01;1
622.07;0.01;1
623.2;0.01;1
624.21;0.03;2
636.42;0.01;1
637.57;0.01;2
638.59;0.01;1
639.75;0.01;1
640.81;0.01;2
643.81;0.01;1
645.33;0;1
647.57;0;1
649.09;0;1
654.09;0;1
655.11;0;2
656.11;0;1
657.15;0;1
658.19;0;1
659.22;0;1
660.24;0;1
663.59;0;1
667.33;0;1
670.63;0;1
671.64;0;1
675.06;0;1
676.31;0.01;1
679.14;0.01;1
688.55;0;1
690.71;0;2
692.01;0;1
694.17;0.01;1
695.23;0.01;1
697.71;0.01;1
698.84;0.01;1
699.84;0.01;1
700.89;0.01;3
702;0.01;2
703.31;0.01;2
704.37;0.01;2
706.41;0.01;1
709.52;0.01;1
710.52;0.01;1
711.77;0;2
712.77;0.01;3
713.82;0.01;2
714.85;0;2
715.9;0;2
716.94;0;2
717.94;0;2
718.99;0;1
720;0.01;2
721;0.01;1
722.05;0;1
723.18;0;1
725.64;0;1
727.77;0;1
728.78;0.01;1
731.18;0;2
733.35;0.01;1
734.94;0.01;1
739.81;0;1
740.98;0;1
742.38;0;1
743.67;0;1
747.17;0.01;1
748.39;0.01;1
749.4;0.01;2
750.5;0.01;1
751.75;0.01;1
756.4;0.01;1
757.93;0.01;1
759.2;0.01;2
760.2;0.01;3
761.24;0.01;2
762.29;0.01;2
763.31;0.01;2
764.35;0.01;2
765.4;0.01;2
766.42;0.01;3
767.42;0.01;3
768.46;0.01;2
769.51;0.01;1
770.54;0.01;1
771.58;0.01;3
774.98;0.01;1
779.92;0.01;1
780.93;0.01;1
782.23;0.01;1
787.26;0.01;1
789.89;0.01;1
791.46;0.01;1
794.72;0.01;1
797.08;0.01;1
798.3;0.01;1
799.59;0.01;2
800.75;0.01;1
801.89;0.01;3
802.89;0.01;2
803.89;0.01;1
807.29;0.01;1
809.43;0.01;1
812.81;0.01;1
813.81;0.01;1
814.85;0.01;2
815.9;0.01;3
816.94;0.01;2
817.98;0.01;2
819.02;0.02;3
820.07;0.01;2
821.11;0.01;1
823.08;0.01;1
824.46;0.01;1
827.48;0.01;1
828.72;0.01;1
830.71;0.01;1
831.71;0.01;2
832.76;0.01;1
833.8;0.01;2
834.85;0.01;2
835.89;0.01;1
839.47;0.02;1
840.51;0.02;2
841.52;0.03;2
842.55;0.03;2
843.56;0.01;2
844.97;0.01;1
846.56;0.01;1
850.58;0.01;1
852.1;0.01;1
853.13;0.01;2
854.36;0;1
855.42;0;1
856.76;0.01;3
857.85;0.01;1
859;0.01;2
860.07;0.01;1
861.3;0.01;1
862.46;0.02;2
863.77;0.02;2
864.85;0.02;1
866;0.02;2
867;0.02;2
868.02;0.02;2
870.2;0.01;1
871.29;0.01;1
878.39;0.01;1
880.43;0.02;1
881.61;0.02;1
883.44;0.01;1
885.14;0.01;1
886.46;0.01;1
887.47;0.02;1
