#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.97;0.6;1000;0;0;0;0;0;0;0;0;0
1199.72;0.6;1000;0;0;0;0;0;0;0;0;0
1799.99;0.6;1000;0;0;0;0;0;0;0;0;0
2399.61;0.6;1000;0;0;0;0;0;0;0;0;0
2999.83;0.6;1000;0;0;0;0;0;0;0;0;0
3599.85;0.6;1000;0;0;0;0;0;0;0;0;0
4199.87;0.6;1000;0;0;0;0;0;0;0;0;0
4799.87;0.6;1000;0;0;0;0;0;0;0;0;0
5399.73;0.6;1000;0;0;0;0;0;0;0;0;0
5999.69;0.6;1000;0;0;0;0;0;0;0;0;0
6599.97;0.6;1000;0;0;0;0;0;0;0;0;0
7199.89;0.6;1000;0;0;0;0;0;0;0;0;0
7799.94;0.6;1000;0;0;0;0;0;0;0;0;0
8399.93;0.6;1000;0;0;0;0;0;0;0;0;0
8999.66;0.6;1000;0;0;0;0;0;0;0;0;0
9599.96;0.6;1000;0;0;0;0;0;0;0;0;0
10199.97;0.6;1000;0;0;0;0;0;0;0;0;0
10799.81;0.6;1000;0;0;0;0;0;0;0;0;0
11399.9;0.6;1000;0;0;0;0;0;0;0;0;0
12000;0.6;1000;0;0;0;0;0;0;0;0;0
12599.97;0.6;1000;0;0;0;0;0;0;0;0;0
13199.98;0.6;1000;0;0;0;0;0;0;0;0;0
13799.84;0.6;1000;0;0;0;0;0;0;0;0;0
14399.98;0.6;1000;0;0;0;0;0;0;0;0;0
14999.96;0.6;1000;0;0;0;0;0;0;0;0;0
15599.88;0.6;1000;0;0;0;0;0;0;0;0;0
16199.73;0.6;1000;0;0;0;0;0;0;0;0;0
16800;0.6;1000;0;0;0;0;0;0;0;0;0
17399.91;0.6;1000;0;0;0;0;0;0;0;0;0
17999.97;0.6;1000;0;0;0;0;0;0;0;0;0
18599.99;0.6;1000;0;0;0;0;0;0;0;0;0
19199.96;0.6;1000;0;0;0;0;0;0;0;0;0
19800;0.6;1000;0;0;0;0;0;0;0;0;0
20399.97;0.6;1000;0;0;0;0;0;0;0;0;0
20999.99;0.6;1000;0;0;0;0;0;0;0;0;0
21599.68;0.6;1000;0;0;0;0;0;0;0;0;0
22199.85;0.6;1000;0;0;0;0;0;0;0;0;0
22799.96;0.6;1000;0;0;0;0;0;0;0;0;0
23399.8;0.6;1000;0;0;0;0;0;0;0;0;0
23999.91;0.6;1000;0;0;0;0;0;0;0;0;0
24600;0.6;1000;0;0;0;0;0;0;0;0;0
25199.99;0.6;1000;0;0;0;0;0;0;0;0;0
25799.58;0.6;1000;0;0;0;0;0;0;0;0;0
26399.97;0.6;1000;0;0;0;0;0;0;0;0;0
26999.69;0.6;1000;0;0;0;0;0;0;0;0;0
27599.98;0.6;1000;0;0;0;0;0;0;0;0;0
28199.93;0.6;1000;0;0;0;0;0;0;0;0;0
28799.96;0.6;1000;0;0;0;0;0;0;0;0;0
