#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
15;59.50;3.50;False;False;True;False;318;10.50;1.50;True;False;False;False;2;66.10937048073356;18.17682313769335;63.094671230584936;69.12406973088218
15;59.50;3.50;False;False;True;False;321;13.50;1.50;True;False;False;False;1;65.80049168630649;0;65.80049168630649;65.80049168630649
15;59.50;3.50;False;False;True;False;336;28.50;1.50;True;False;False;False;1;50.59784377719552;0;50.59784377719552;50.59784377719552
15;59.50;3.50;False;False;True;False;337;29.50;1.50;True;False;False;False;3;51.610518852092206;0.043445531463248366;51.416627044014604;51.83095567293685
15;59.50;3.50;False;False;True;False;338;30.50;1.50;True;False;False;False;1;52.52907008222974;0;52.52907008222974;52.52907008222974
15;59.50;3.50;False;False;True;False;340;32.50;1.50;True;False;False;False;2;55.833689475526626;4.797813076275529;54.28484909054896;57.38252986050429
15;59.50;3.50;False;False;True;False;341;33.50;1.50;True;False;False;False;1;55.79142849670461;0;55.79142849670461;55.79142849670461
15;59.50;3.50;False;False;True;False;343;35.50;1.50;True;False;False;False;1;56.46357311329302;0;56.46357311329302;56.46357311329302
15;59.50;3.50;False;False;True;False;344;36.50;1.50;True;False;False;False;3;57.47440419628068;0.260667390753641;56.886764030081395;57.809171404500376
15;59.50;3.50;False;False;True;False;345;37.50;1.50;True;False;False;False;4;61.702346312082;19.843631514689882;58.03036877617342;67.25224057287414
15;59.50;3.50;False;False;True;False;346;38.50;1.50;True;False;False;False;1;61.494918626659455;0;61.494918626659455;61.494918626659455
15;59.50;3.50;False;False;True;False;347;39.50;1.50;True;False;False;False;4;62.94041030624476;36.48212314126508;58.94014178508587;71.8613614814276
15;59.50;3.50;False;False;True;False;348;40.50;1.50;True;False;False;False;4;60.74036103027629;1.5804673989406195;59.95059473098627;62.60981241716945
15;59.50;3.50;False;False;True;False;349;41.50;1.50;True;False;False;False;2;66.84773545192365;60.42575828858611;61.35111111108563;72.34435979276168
15;59.50;3.50;False;False;True;False;352;44.50;1.50;True;False;False;False;4;32.26802626164812;27.98117642257183;29.14098580096652;40.16425770501428
15;59.50;3.50;False;False;True;False;354;46.50;1.50;True;False;False;False;2;38.932546213346086;0.034361456223773984;38.80147093683718;39.063621489854995
15;59.50;3.50;False;False;True;False;355;47.50;1.50;True;False;False;False;3;39.66403128914302;0.02067245637103527;39.50291847115841;39.77929290353495
15;59.50;3.50;False;False;True;False;356;48.50;1.50;True;False;False;False;1;40.46919143124842;0;40.46919143124842;40.46919143124842
15;59.50;3.50;False;False;True;False;357;49.50;1.50;True;False;False;False;2;44.29839764428476;12.116049775948381;41.83709211916721;46.759703169402314
15;59.50;3.50;False;False;True;False;358;50.50;1.50;True;False;False;False;4;42.621304768065556;0.1478166077067862;42.204204650883185;43.13445949281595
15;59.50;3.50;False;False;True;False;360;8.50;2.50;True;False;False;False;1;46.82979282987981;0;46.82979282987981;46.82979282987981
15;59.50;3.50;False;False;True;False;364;12.50;2.50;True;False;False;False;1;43.322120056909625;0;43.322120056909625;43.322120056909625
15;59.50;3.50;False;False;True;False;365;13.50;2.50;True;False;False;False;1;48.891986139940855;0;48.891986139940855;48.891986139940855
15;59.50;3.50;False;False;True;False;370;18.50;2.50;True;False;False;False;2;39.480278004465504;0.0310931474222482;39.35559210425572;39.60496390467529
15;59.50;3.50;False;False;True;False;371;19.50;2.50;True;False;False;False;1;41.60619077384035;0;41.60619077384035;41.60619077384035
15;59.50;3.50;False;False;True;False;372;20.50;2.50;True;False;False;False;1;38.83013090649729;0;38.83013090649729;38.83013090649729
15;59.50;3.50;False;False;True;False;373;21.50;2.50;True;False;False;False;1;37.70929440987584;0;37.70929440987584;37.70929440987584
15;59.50;3.50;False;False;True;False;378;26.50;2.50;True;False;False;False;1;42.26666666666824;0;42.26666666666824;42.26666666666824
15;59.50;3.50;False;False;True;False;381;29.50;2.50;True;False;False;False;1;37.392142455376415;0;37.392142455376415;37.392142455376415
15;59.50;3.50;False;False;True;False;383;31.50;2.50;True;False;False;False;1;30.91878254202311;0;30.91878254202311;30.91878254202311
15;59.50;3.50;False;False;True;False;384;32.50;2.50;True;False;False;False;1;31.072269298787432;0;31.072269298787432;31.072269298787432
15;59.50;3.50;False;False;True;False;385;33.50;2.50;True;False;False;False;1;29.560616736363045;0;29.560616736363045;29.560616736363045
15;59.50;3.50;False;False;True;False;387;35.50;2.50;True;False;False;False;2;34.95879590091408;72.2202351903982;28.949626441230066;40.9679653605981
