#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
74.4;15;116;3;74.4;74.35
75.76;21;445;1;75.76;75.71
79.62;2;751;0;79.62;79.57
84.42;15;116;3;84.42;84.37
85.8;21;445;1;85.8;85.76
89.66;2;751;0;89.66;89.61
94.46;15;116;3;94.46;94.42
95.85;21;445;1;95.85;95.8
99.69;2;751;0;99.69;99.64
104.46;15;116;3;104.46;104.42
105.89;21;445;1;105.89;105.85
109.28;12;67;2;109.28;109.24
109.73;2;751;0;109.73;109.68
114.51;15;116;3;114.51;114.46
115.94;21;445;1;115.94;115.89
119.53;12;67;2;119.53;119.49
119.77;2;751;0;119.77;119.73
124.55;15;116;3;124.55;124.51
125.97;21;445;1;125.97;125.93
129.58;12;67;2;129.58;129.53
129.78;2;751;0;129.78;129.73
134.58;15;116;3;134.58;134.53
136.02;21;445;1;136.02;135.97
139.62;12;67;2;139.62;139.58
139.82;2;751;0;139.82;139.78
144.59;15;116;3;144.59;144.55
146.06;21;445;1;146.06;146.02
149.64;12;67;2;149.64;149.59
149.87;2;751;0;149.87;149.82
154.64;15;116;3;154.64;154.59
156.1;21;445;1;156.1;156.06
159.68;12;67;2;159.68;159.64
159.91;2;751;0;159.91;159.87
164.68;15;116;3;164.68;164.64
166.11;21;445;1;166.11;166.07
169.73;12;67;2;169.73;169.68
174.69;15;116;3;174.69;174.65
176.15;21;445;1;176.15;176.1
179.22;1;234;0;179.22;179.17
179.77;12;67;2;179.77;179.73
186.17;21;445;1;186.17;186.12
189.42;1;234;0;189.42;189.38
189.82;12;67;2;189.82;189.77
193.77;20;48;3;193.77;193.73
199.44;1;234;0;199.44;199.39
203.86;20;48;3;203.86;203.82
204.72;24;465;1;204.72;204.68
208.97;22;52;2;208.97;208.93
209.48;1;234;0;209.48;209.44
213.9;20;48;3;213.9;213.86
214.77;24;465;1;214.77;214.72
219.17;22;52;2;219.17;219.13
219.53;1;234;0;219.53;219.48
223.94;20;48;3;223.94;223.89
224.81;24;465;1;224.81;224.77
229.22;22;52;2;229.22;229.17
229.57;1;234;0;229.57;229.53
233.98;20;48;3;233.98;233.94
234.81;24;465;1;234.81;234.77
239.26;22;52;2;239.26;239.22
239.61;1;234;0;239.61;239.57
244.03;20;48;3;244.03;243.98
244.86;24;465;1;244.86;244.81
249.31;22;52;2;249.31;249.26
249.62;1;234;0;249.62;249.58
254.07;20;48;3;254.07;254.03
254.86;24;465;1;254.86;254.82
259.35;22;52;2;259.35;259.31
259.66;1;234;0;259.66;259.62
264.11;20;48;3;264.11;264.07
264.88;24;465;1;264.88;264.83
269.4;22;52;2;269.4;269.35
269.71;1;234;0;269.71;269.66
274.92;24;465;1;274.92;274.88
279.44;22;52;2;279.44;279.4
279.75;1;234;0;279.75;279.71
284.97;24;465;1;284.97;284.92
289.8;1;234;0;289.8;289.75
295.01;24;465;1;295.01;294.97
308.15;9;497;0;308.15;188.33
318.18;9;497;0;318.18;198.36
325.01;15;736;3;325.01;210.46
328.22;9;497;0;328.22;208.4
331.25;21;515;1;331.25;96.39
335.06;15;736;3;335.06;220.5
338.27;9;497;0;338.27;218.45
340;12;462;2;340;200.33
341.41;21;515;1;341.41;106.55
345.1;15;736;3;345.1;230.55
348.31;9;497;0;348.31;228.49
350.21;12;462;2;350.21;210.54
351.45;21;515;1;351.45;116.59
355.15;15;736;3;355.15;240.59
358.35;9;497;0;358.35;238.54
360.22;12;462;2;360.22;220.55
361.46;21;515;1;361.46;126.61
365.17;15;736;3;365.17;250.62
368.4;9;497;0;368.4;248.58
370.23;12;462;2;370.23;230.56
371.49;21;515;1;371.49;136.63
375.21;15;736;3;375.21;260.66
378.42;9;497;0;378.42;258.61
380.27;12;462;2;380.27;240.61
381.54;21;515;1;381.54;146.68
385.22;15;736;3;385.22;270.67
388.47;9;497;0;388.47;268.65
390.32;12;462;2;390.32;250.65
391.58;21;515;1;391.58;156.72
395.27;15;736;3;395.27;280.71
398.51;9;497;0;398.51;278.69
400.36;12;462;2;400.36;260.69
401.61;21;515;1;401.61;166.75
405.31;15;736;3;405.31;290.76
408.55;9;497;0;408.55;288.74
410.37;12;462;2;410.37;270.7
411.65;21;515;1;411.65;176.79
415.36;15;736;3;415.36;300.8
418.6;9;497;0;418.6;298.78
