#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;875;0;0;0;0;0;0;0;0;0
599.99;0.72;878;0;0;0;0;0;0;0;0;0
1199.9;0.73;880;0;0;0;0;0;0;0;0;0
1799.98;0.75;883;0;0;0;0;0;0;0;0;0
2399.86;0.76;890;0;0;0;0;0;0;0;0;0
2999.98;0.77;892;0;0;0;0;0;0;0;0;0
3599.6;0.78;897;0;0;0;0;0;0;0;0;0
4199.69;0.8;902;0;0;0;0;0;0;0;0;0
4799.96;0.81;904;0;0;0;0;0;0;0;0;0
5399.98;0.82;904;0;0;0;0;0;0;0;0;0
5999.98;0.83;906;0;0;0;0;0;0;0;0;0
6599.98;0.83;906;0;0;0;0;0;0;0;0;0
7199.98;0.83;906;0;0;0;0;0;0;0;0;0
7799.98;0.83;906;0;0;0;0;0;0;0;0;0
8400;0.83;906;0;0;0;0;0;0;0;0;0
8999.98;0.83;906;0;0;0;0;0;0;0;0;0
9600;0.83;906;0;0;0;0;0;0;0;0;0
10199.98;0.83;906;0;0;0;0;0;0;0;0;0
10799.98;0.83;906;0;0;0;0;0;0;0;0;0
11399.98;0.83;906;0;0;0;0;0;0;0;0;0
11999.98;0.83;906;0;0;0;0;0;0;0;0;0
12600;0.83;906;0;0;0;0;0;0;0;0;0
13199.98;0.83;906;0;0;0;0;0;0;0;0;0
13799.98;0.83;906;0;0;0;0;0;0;0;0;0
14399.98;0.83;906;0;0;0;0;0;0;0;0;0
15000;0.83;906;0;0;0;0;0;0;0;0;0
15599.98;0.83;906;0;0;0;0;0;0;0;0;0
16200;0.83;906;0;0;0;0;0;0;0;0;0
16799.98;0.83;906;0;0;0;0;0;0;0;0;0
17399.98;0.83;906;0;0;0;0;0;0;0;0;0
17999.98;0.83;906;0;0;0;0;0;0;0;0;0
18599.93;0.83;906;0;0;0;0;0;0;0;0;0
19200;0.83;906;0;0;0;0;0;0;0;0;0
19800;0.83;906;0;0;0;0;0;0;0;0;0
20399.98;0.83;906;0;0;0;0;0;0;0;0;0
21000;0.83;906;0;0;0;0;0;0;0;0;0
21599.96;0.83;906;0;0;0;0;0;0;0;0;0
22200;0.83;906;0;0;0;0;0;0;0;0;0
22799.98;0.83;906;0;0;0;0;0;0;0;0;0
23400;0.83;906;0;0;0;0;0;0;0;0;0
23999.93;0.83;906;0;0;0;0;0;0;0;0;0
24600;0.83;906;0;0;0;0;0;0;0;0;0
25200;0.83;906;0;0;0;0;0;0;0;0;0
25799.98;0.83;906;0;0;0;0;0;0;0;0;0
26400;0.83;906;0;0;0;0;0;0;0;0;0
26999.98;0.83;906;0;0;0;0;0;0;0;0;0
27600;0.83;906;0;0;0;0;0;0;0;0;0
28199.98;0.83;906;0;0;0;0;0;0;0;0;0
28800;0.83;906;0;0;0;0;0;0;0;0;0
