#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.97;200;200;59.93;50.27;59.97;59.97;0.29;0.33
119.95;200;200;77.18;73.69;119.95;119.95;0.3;0.37
179.99;200;200;125.17;75.16;179.99;152.89;0.31;0.47
239.99;200;200;107.5;66.68;239.99;207.08;0.33;0.36
299.92;200;200;137.79;71.89;299.92;249.89;0.32;0.34
359.93;200;200;121.44;57.7;359.93;301.69;0.3;0.44
419.96;200;200;111.07;71.95;419.95;364.19;0.3;0.4
479.92;200;200;129.06;55.48;479.91;372.91;0.31;0.38
539.95;200;200;146.32;60.95;539.92;470.43;0.32;0.4
599.99;200;200;138.76;71.83;599.96;511.07;0.34;0.39
659.9;200;200;162.57;65.56;659.86;491.39;0.35;0.45
719.98;200;200;135.78;66.81;687.25;476.89;0.31;0.4
779.96;200;200;126.27;64.48;701.06;577.19;0.31;0.38
839.71;200;200;171.52;89.39;745.14;560.15;0.28;0.38
899.81;200;200;151.54;100.28;741.49;641.63;0.31;0.37
959.86;200;200;192.21;70.79;785.67;576.06;0.3;0.41
1019.68;200;200;169.93;63.49;766.77;634.1;0.29;0.4
1079.99;200;200;194.8;43.49;789.35;693.1;0.3;0.38
1139.89;200;200;226.55;72.32;819.51;677.36;0.32;0.43
1199.9;200;200;202.37;71.22;803.3;639.72;0.3;0.35
1259.95;200;200;194.81;64.81;810.45;823.89;0.31;0.36
1319.97;200;200;237.23;58.45;854.66;840.28;0.3;0.35
1379.96;200;200;217.37;46.84;850.64;822.15;0.3;0.42
1439.86;200;200;222.94;57.27;870.31;946.37;0.29;0.34
1499.96;200;200;219.77;75.06;873.45;948.42;0.3;0.28
1559.99;200;200;193.41;68.02;855.61;946.12;0.32;0.32
1619.98;200;200;204.15;89.45;865.71;673.6;0.33;0.34
1679.64;200;200;212.46;90.89;877.29;888.78;0.29;0.33
1739.96;200;200;237.44;64.58;903.9;1027.84;0.3;0.25
1799.98;200;200;156.38;85.07;826.82;1105.42;0.32;0.34
1859.91;200;200;163.68;62.96;835.98;889.28;0.31;0.39
1919.98;200;200;190.81;65.17;861.54;912.9;0.32;0.34
1979.96;200;200;194.92;61.98;863.42;1314.37;0.3;0.38
2039.77;200;200;201.89;55.19;865.05;1063.23;0.29;0.39
2099.99;200;200;241.05;65.68;903.54;769.23;0.29;0.36
2159.91;200;200;252.8;66.16;918.75;852.89;0.28;0.37
2219.86;200;200;229.33;58.85;902.51;1121.85;0.29;0.33
2279.91;200;200;235.94;82.87;915.28;1390.23;0.28;0.35
2339.91;200;200;304.25;73.26;985.45;1732.19;0.31;0.23
2399.86;200;200;296.42;98.55;985.55;1556.08;0.31;0.26
2460;200;200;271.17;112.06;962.3;1304.62;0.31;0.26
2519.68;200;200;295.95;113.26;986.95;1403.93;0.32;0.32
2579.91;200;200;290.55;136.12;981.28;1266.16;0.32;0.34
2639.99;200;200;260.6;164.92;958.19;1348.44;0.33;0.27
2699.85;200;200;268.2;175.14;968.11;1530.19;0.3;0.32
2759.88;200;200;253.47;187.66;955.66;1116.82;0.32;0.37
2819.98;200;200;261.2;218.17;955.03;1312.5;0.33;0.33
2879.94;200;200;337.93;262.09;1026.44;1290.83;0.31;0.32
2939.97;200;200;343.43;284.86;1037.1;1208.47;0.3;0.35
2999.98;200;200;370.37;339.07;1069.35;1352.59;0.3;0.29
3059.97;200;200;424.94;387.12;1131.46;1363.76;0.29;0.29
3119.97;200;200;418.09;440.64;1132.66;1316.8;0.32;0.3
3180;200;200;436.21;471.8;1157.41;1511.91;0.31;0.32
3240;200;200;508.14;522.49;1232.18;1633.92;0.29;0.33
3299.88;200;200;499.26;484.29;1241.12;1741.74;0.27;0.34
3359.99;200;200;519.07;383.08;1267.69;1625.47;0.29;0.35
3419.96;200;200;478.3;363.45;1241.94;1769.17;0.29;0.36
3479.85;200;200;403.76;391.88;1193.95;1747.98;0.28;0.35
3539.96;200;200;408.09;426.34;1206.73;1828.91;0.28;0.34
3599.6;200;200;437.9;474.88;1247.42;1698.35;0.27;0.36
3659.96;200;200;498.19;304.98;1312.59;1257.85;0.27;0.4
3719.64;200;200;401.62;288.56;1262.51;1327.3;0.27;0.33
3779.94;200;200;350.46;116.72;1237.41;1029.68;0.28;0.34
3839.77;200;200;401.68;54.82;1285.05;1595.04;0.27;0.23
3899.96;200;200;421.02;63.83;1306.22;1560.95;0.28;0.36
3959.92;200;200;412.71;70.02;1301.72;1343.33;0.27;0.36
4019.69;200;200;355.1;55.59;1253.48;1292;0.27;0.36
4079.95;200;200;385.15;63.2;1278.08;1310.36;0.28;0.29
4139.98;200;200;459.1;78.09;1346.09;1051.18;0.28;0.33
4199.69;200;200;403.55;55.1;1284.12;2091.88;0.29;0.25
4259.99;200;200;425.41;64.61;1290.43;2276.43;0.31;0.35
4319.97;200;200;448.22;69.22;1311.21;1869.03;0.31;0.31
4379.76;200;200;501.04;89.28;1357.58;1971.16;0.3;0.29
4439.94;200;200;480.56;110.73;1322.63;1567.49;0.31;0.29
4499.96;200;200;467.62;75.87;1298.7;1438.03;0.33;0.29
4559.87;200;200;532.13;54.78;1362.58;1814.77;0.33;0.33
4619.96;200;200;422;60.73;1256.38;1786.61;0.36;0.28
4679.84;200;200;469.24;57.48;1303.19;1412.48;0.34;0.27
4739.98;200;200;505.92;78.28;1336.36;1892.03;0.33;0.23
4799.96;200;200;503.54;66.76;1332.35;1887.52;0.29;0.25
4859.95;200;200;512.35;53.38;1344.79;1720.38;0.29;0.28
4919.97;200;200;437.24;74.43;1274.16;737.98;0.31;0.33
4979.89;200;200;470.01;54.88;1307.75;1157.62;0.3;0.31
5039.97;200;200;481.42;83.32;1318.68;1287.2;0.3;0.31
5099.98;200;200;371.97;48.42;1203.35;1026.72;0.31;0.38
5159.66;200;200;374.54;61.07;1202.91;868.9;0.3;0.36
5219.83;200;200;431.22;66.69;1261.54;935.79;0.31;0.37
5279.98;200;200;388.27;72.69;1225.28;972.53;0.3;0.42
5339.89;200;200;403.23;84.46;1246.59;1094.44;0.28;0.4
5399.98;200;200;445.07;110.58;1295.13;956.4;0.29;0.43
5459.84;200;200;469.62;128.79;1329.29;1088.74;0.32;0.37
5520;200;200;480.18;161.93;1346.82;1131.89;0.34;0.36
5579.91;192;200;501.95;191.53;1376.21;1352.72;0.34;0.33
5639.93;192;200;599.45;218.78;1468.78;1333.25;0.33;0.41
5699.98;180;200;606.85;275.3;1492.7;1554.1;0.33;0.35
5759.96;163;200;585.33;333.4;1493.64;1600.5;0.34;0.34
5819.98;163;200;656.67;387.32;1562.21;1668.8;0.34;0.35
5879.98;157;200;697.23;447.32;1609.58;1728.8;0.34;0.35
5939.96;153;200;764.22;507.29;1680.73;1788.78;0.34;0.35
5999.98;147;200;789.75;567.32;1720.58;1848.8;0.33;0.35
6059.96;142;200;834.23;627.29;1772.45;1908.78;0.33;0.35
6119.89;142;200;902.62;687.23;1838.24;1968.71;0.33;0.35
6179.98;137;200;951.9;747.32;1894.97;2028.8;0.34;0.35
6239.96;137;200;1031.29;807.29;1967.21;2088.78;0.33;0.35
6299.98;132;200;1059.91;867.32;2011.49;2148.8;0.34;0.35
6359.96;132;200;1119.89;927.29;2071.47;2208.78;0.34;0.35
6419.98;132;200;1179.91;987.32;2131.49;2268.8;0.34;0.35
6479.96;132;200;1239.89;1047.29;2191.47;2328.78;0.34;0.35
6539.96;132;200;1299.89;1107.29;2251.47;2388.78;0.34;0.35
6599.98;132;200;1359.91;1167.32;2311.49;2448.8;0.34;0.35
6659.98;132;200;1419.91;1227.32;2371.49;2508.8;0.34;0.35
6719.96;132;200;1479.89;1287.29;2431.47;2568.78;0.34;0.35
6779.93;132;200;1539.87;1347.27;2491.44;2628.75;0.34;0.35
6839.98;132;200;1599.91;1407.32;2551.49;2688.8;0.34;0.35
6899.96;132;200;1659.89;1467.29;2611.47;2748.78;0.34;0.35
6959.96;132;200;1719.89;1527.29;2671.47;2808.78;0.34;0.35
7019.98;132;200;1779.91;1587.32;2731.49;2868.8;0.34;0.35
7079.96;132;200;1839.89;1647.29;2791.47;2928.78;0.34;0.35
7139.96;132;200;1899.89;1707.29;2851.47;2988.78;0.34;0.35
7199.98;132;200;1959.91;1767.32;2911.49;3048.8;0.34;0.35
7259.98;132;200;2019.91;1827.32;2971.49;3108.8;0.34;0.35
7319.96;132;200;2079.89;1887.29;3031.47;3168.78;0.34;0.35
7379.96;132;200;2139.89;1947.29;3091.47;3228.78;0.34;0.35
7439.98;132;200;2199.91;2007.32;3151.49;3288.8;0.34;0.35
7499.96;132;200;2259.89;2067.29;3211.47;3348.78;0.34;0.35
7559.96;132;200;2319.89;2127.29;3271.47;3408.78;0.34;0.35
