#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;218.91;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
59.85;213.96;10.18;PP/8.63,TA/1.36,IS/0,PS/0.28,RB/0.01,OB/0.02,RP/0
119.76;196.32;12.24;PP/10.34,TA/1.66,IS/0,PS/0.59,RB/0.01,OB/0.02,RP/0
179.84;195.46;12.86;PP/10.42,TA/2.17,IS/0,PS/0.72,RB/0.01,OB/0.02,RP/0
239.66;194.38;13.6;PP/10.63,TA/2.66,IS/0,PS/0.99,RB/0.01,OB/0.03,RP/0
299.9;191.85;14.11;PP/10.87,TA/2.89,IS/0,PS/1.03,RB/0.01,OB/0.03,RP/0
359.84;190.67;14.96;PP/11.2,TA/3.36,IS/0,PS/1.05,RB/0.01,OB/0.04,RP/0
419.9;189.67;15.61;PP/11.61,TA/3.56,IS/0,PS/1.08,RB/0.01,OB/0.04,RP/0
479.85;188.61;16.01;PP/11.85,TA/3.69,IS/0,PS/1.13,RB/0.01,OB/0.04,RP/0
539.78;186.96;16.42;PP/12.11,TA/3.79,IS/0,PS/1.18,RB/0.01,OB/0.05,RP/0
599.77;186.24;17.1;PP/12.36,TA/4.17,IS/0,PS/1.21,RB/0.01,OB/0.05,RP/0
659.91;179.28;17.95;PP/13.03,TA/4.31,IS/0,PS/1.28,RB/0.01,OB/0.06,RP/0
719.95;179.02;18.36;PP/13.22,TA/4.5,IS/0,PS/1.3,RB/0.01,OB/0.06,RP/0
779.84;179.02;19.02;PP/13.5,TA/4.83,IS/0,PS/1.35,RB/0.01,OB/0.06,RP/0
839.98;178;19.55;PP/13.83,TA/4.99,IS/0,PS/1.38,RB/0.01,OB/0.07,RP/0
899.99;176.09;20.24;PP/14.23,TA/5.24,IS/0,PS/1.42,RB/0.01,OB/0.07,RP/0
959.68;175.95;20.57;PP/14.38,TA/5.37,IS/0,PS/1.46,RB/0.01,OB/0.07,RP/0
1019.97;175.63;21.18;PP/14.67,TA/5.65,IS/0,PS/1.49,RB/0.01,OB/0.08,RP/0
1080;174.71;22.03;PP/15.4,TA/5.73,IS/0,PS/1.53,RB/0.01,OB/0.08,RP/0
1139.79;169.8;22.67;PP/15.88,TA/5.84,IS/0,PS/1.57,RB/0.01,OB/0.09,RP/0
1199.92;172.54;23.33;PP/16.35,TA/5.99,IS/0,PS/1.6,RB/0.01,OB/0.09,RP/0
1259.73;171.21;23.81;PP/16.62,TA/6.15,IS/0,PS/1.64,RB/0.01,OB/0.09,RP/0
1319.7;171.21;24.38;PP/17.02,TA/6.29,IS/0,PS/1.69,RB/0.01,OB/0.1,RP/0
1379.74;171.95;24.77;PP/17.28,TA/6.38,IS/0,PS/1.75,RB/0.01,OB/0.1,RP/0
1439.59;172.73;26.08;PP/18.44,TA/6.49,IS/0,PS/1.81,RB/0.01,OB/0.11,RP/0
1499.59;172.55;26.8;PP/18.88,TA/6.72,IS/0,PS/1.84,RB/0.01,OB/0.11,RP/0
1559.9;173.05;27.65;PP/19.59,TA/6.81,IS/0.01,PS/1.89,RB/0.01,OB/0.11,RP/0
1619.97;174.94;27.95;PP/19.79,TA/6.88,IS/0.01,PS/1.9,RB/0.01,OB/0.12,RP/0
1679.98;184.46;28.44;PP/20.12,TA/6.99,IS/0.01,PS/1.94,RB/0.01,OB/0.12,RP/0
1739.79;180.07;29.63;PP/21.16,TA/7.1,IS/0.01,PS/1.97,RB/0.01,OB/0.13,RP/0
1799.88;180.26;30.15;PP/21.54,TA/7.2,IS/0.01,PS/2.01,RB/0.01,OB/0.13,RP/0
1859.96;238.67;31.36;PP/22.55,TA/7.34,IS/0.01,PS/2.03,RB/0.01,OB/0.13,RP/0
1919.78;215.45;32.24;PP/23.27,TA/7.46,IS/0.01,PS/2.08,RB/0.01,OB/0.13,RP/0
1979.95;210.88;33.1;PP/23.88,TA/7.66,IS/0.01,PS/2.13,RB/0.01,OB/0.14,RP/0
2039.98;203.49;34.11;PP/24.8,TA/7.71,IS/0.01,PS/2.14,RB/0.01,OB/0.14,RP/0
2099.73;203.5;34.58;PP/25.1,TA/7.83,IS/0.01,PS/2.16,RB/0.01,OB/0.15,RP/0
2159.89;197.68;35.16;PP/25.45,TA/8.03,IS/0.01,PS/2.23,RB/0.01,OB/0.15,RP/0
2219.84;197.56;37.23;PP/27.35,TA/8.16,IS/0.01,PS/2.25,RB/0.02,OB/0.15,RP/0
2280;200.97;37.75;PP/27.78,TA/8.2,IS/0.01,PS/2.26,RB/0.02,OB/0.15,RP/0
2339.96;200.95;38.16;PP/27.96,TA/8.39,IS/0.01,PS/2.27,RB/0.02,OB/0.16,RP/0
2400;200.05;38.63;PP/28.27,TA/8.52,IS/0.01,PS/2.31,RB/0.02,OB/0.16,RP/0
2459.87;199.21;38.99;PP/28.43,TA/8.68,IS/0.01,PS/2.33,RB/0.02,OB/0.16,RP/0
2520;199.23;39.52;PP/28.84,TA/8.75,IS/0.01,PS/2.36,RB/0.02,OB/0.17,RP/0
2579.99;198.93;40.31;PP/29.49,TA/8.84,IS/0.01,PS/2.37,RB/0.02,OB/0.17,RP/0
2639.76;213.2;44.41;PP/33.51,TA/8.89,IS/0.01,PS/2.39,RB/0.02,OB/0.18,RP/0
2699.96;210.88;45.14;PP/34.07,TA/9.01,IS/0.01,PS/2.43,RB/0.02,OB/0.18,RP/0
2759.72;211.79;45.83;PP/34.66,TA/9.07,IS/0.01,PS/2.44,RB/0.02,OB/0.18,RP/0
2819.79;216.35;46.41;PP/35.11,TA/9.16,IS/0.01,PS/2.49,RB/0.02,OB/0.19,RP/0
2879.76;215.76;46.82;PP/35.38,TA/9.25,IS/0.01,PS/2.5,RB/0.02,OB/0.19,RP/0
2939.82;267.78;48.22;PP/36.6,TA/9.39,IS/0.01,PS/2.54,RB/0.02,OB/0.19,RP/0
2999.6;264.52;48.59;PP/36.88,TA/9.45,IS/0.01,PS/2.56,RB/0.02,OB/0.2,RP/0
3059.99;180.04;50.23;PP/38.35,TA/9.57,IS/0.01,PS/2.59,RB/0.02,OB/0.2,RP/0
3119.7;176.22;51.08;PP/39.06,TA/9.67,IS/0.01,PS/2.61,RB/0.02,OB/0.2,RP/0
3179.86;175.41;51.53;PP/39.34,TA/9.8,IS/0.01,PS/2.64,RB/0.02,OB/0.21,RP/0
3239.88;174.86;51.98;PP/39.65,TA/9.89,IS/0.01,PS/2.68,RB/0.02,OB/0.21,RP/0
3299.96;170.16;52.91;PP/40.44,TA/9.99,IS/0.01,PS/2.7,RB/0.02,OB/0.21,RP/0
3359.98;161.93;53.98;PP/41.36,TA/10.1,IS/0.01,PS/2.73,RB/0.02,OB/0.22,RP/0
3419.96;164.86;54.45;PP/41.73,TA/10.15,IS/0.01,PS/2.74,RB/0.02,OB/0.22,RP/0
3479.89;168.72;55.49;PP/42.68,TA/10.2,IS/0.01,PS/2.77,RB/0.02,OB/0.23,RP/0
3539.99;165.46;56.22;PP/43.31,TA/10.25,IS/0.01,PS/2.79,RB/0.02,OB/0.23,RP/0
3599.91;165.51;56.86;PP/43.73,TA/10.42,IS/0.01,PS/2.81,RB/0.02,OB/0.23,RP/0
3659.98;165.67;57.2;PP/44.01,TA/10.45,IS/0.01,PS/2.83,RB/0.02,OB/0.24,RP/0
3719.99;166;57.5;PP/44.2,TA/10.52,IS/0.01,PS/2.88,RB/0.02,OB/0.24,RP/0
3779.76;165.85;57.94;PP/44.5,TA/10.62,IS/0.01,PS/2.92,RB/0.02,OB/0.24,RP/0
3839.96;165.85;58.43;PP/44.9,TA/10.67,IS/0.01,PS/2.94,RB/0.02,OB/0.25,RP/0
3899.8;172.41;59.17;PP/45.52,TA/10.74,IS/0.01,PS/2.96,RB/0.02,OB/0.25,RP/0
3959.76;171.91;59.6;PP/45.8,TA/10.85,IS/0.01,PS/2.98,RB/0.02,OB/0.26,RP/0
4019.92;171.38;60.03;PP/46.1,TA/10.94,IS/0.01,PS/3.01,RB/0.02,OB/0.26,RP/0
4079.98;171.38;60.41;PP/46.35,TA/11.02,IS/0.01,PS/3.04,RB/0.02,OB/0.26,RP/0
4139.85;187.42;61.18;PP/47.04,TA/11.06,IS/0.01,PS/3.05,RB/0.02,OB/0.26,RP/0
4199.88;187.19;61.66;PP/47.41,TA/11.12,IS/0.01,PS/3.07,RB/0.02,OB/0.27,RP/0
4259.94;185.46;62.07;PP/47.72,TA/11.19,IS/0.01,PS/3.08,RB/0.02,OB/0.27,RP/0
4319.84;183.1;62.96;PP/48.41,TA/11.33,IS/0.01,PS/3.12,RB/0.02,OB/0.27,RP/0
4379.78;183.08;63.46;PP/48.78,TA/11.42,IS/0.01,PS/3.14,RB/0.02,OB/0.28,RP/0
