#TimeStamp;DistanceTraveled
59.85;809.98
119.76;561.03
179.84;314.52
239.66;412.73
299.9;536.24
359.84;613.73
419.9;601.96
479.85;522.15
539.78;574.18
599.77;596.82
659.91;624.17
719.95;620.26
779.84;512.45
839.98;586.24
899.99;626.92
959.68;547.07
1019.97;565.67
1080;674.14
1139.79;636.39
1199.92;602.24
1259.73;581.03
1319.7;490.02
1379.74;590.67
1439.59;658.5
1499.59;680.54
1559.9;635.27
1619.97;585.54
1679.98;520.55
1739.79;759
1799.88;651.06
1859.96;595.15
1919.78;702.49
1979.95;763.06
2039.98;765.46
2099.73;691.76
2159.89;586.46
2219.84;537.54
2280;702.76
2339.96;623.94
2400;706.18
2459.87;539.64
2520;488.05
2579.99;640.9
2639.76;708.84
2699.96;719.46
2759.72;636.83
2819.79;687.06
2879.76;707.27
2939.82;685.67
2999.6;489.58
3059.99;641.45
3119.7;690.39
3179.86;524.25
3239.88;566.83
3299.96;616.05
3359.98;725.61
3419.96;723.87
3479.89;699.65
3539.99;720.87
3599.91;655.33
3659.98;556.16
3719.99;553.81
3779.76;683.93
3839.96;699.08
3899.8;623.17
3959.76;552.63
4019.92;742.92
4079.98;759.03
4139.85;805.31
4199.88;628.83
4259.94;719.58
4319.84;617.02
4379.78;692.53
4439.63;585.84
4499.97;688.99
4559.77;676.13
4619.91;687.39
4679.99;626.28
4739.97;639.78
4800;663.63
4859.6;683.72
4919.85;733.2
4979.75;750.78
5039.99;746.58
5099.96;655.54
5159.92;761.38
5219.86;758.2
5279.96;721
5339.73;709.17
5399.78;635.04
5459.77;541.87
5519.87;711.79
5579.94;735.92
5639.98;602.36
5699.6;590.05
5759.98;659.03
5819.82;780.04
5879.9;654.76
5939.96;737.16
5999.81;635.8
6059.97;767.41
6119.99;746.42
6179.85;623.91
6239.85;843.07
6299.99;677.36
6359.97;650.36
6420;707.4
6479.99;748.48
6539.72;681.12
6599.69;718.45
6659.99;703.02
6719.93;612.79
6779.98;596.46
6839.83;565.02
6899.99;542.11
6959.91;586.49
7019.92;471.71
7079.66;660.92
7139.79;639.86
7199.98;670.91
7259.96;656.81
7319.89;550.8
7379.66;570.17
7439.98;633.17
7499.76;594.51
7559.77;710.05
7619.96;583.83
7679.95;554.46
7739.96;570.58
7799.95;566.76
7859.99;600.57
7919.98;586.16
7979.98;603.02
8039.63;619.88
8099.98;455.6
8159.87;437.12
8219.89;568.75
8279.8;524.44
8339.97;658.94
8399.78;678.01
8459.87;515.03
8519.99;365.5
8579.73;538.52
8639.86;592.16
8699.96;544.02
8759.83;727.98
8819.65;736.18
8879.6;629.38
8939.98;575.11
8999.91;554.84
9059.67;564.38
9119.98;616.23
9179.99;549.95
9239.72;454.94
9299.99;470.88
9359.67;738.57
9419.99;596.48
9479.7;674.88
9539.89;477.93
9599.68;747.63
9659.96;694.3
9719.71;617.79
9780;491.05
9839.78;483.31
9899.86;667.84
9959.99;607.81
10019.73;584.3
10079.77;557.94
10139.66;466.97
10199.85;510.04
10259.75;591.92
10319.67;487.17
10379.91;547.41
10439.83;628.03
10500;565.88
10559.6;459.92
10619.96;461.25
10679.98;581.39
10739.74;677.56
10799.97;486.05
10859.78;484.27
10919.81;514.65
10979.96;485.97
11039.95;557.96
11099.91;617.03
11159.66;585
11219.93;562.23
11279.84;601.09
11339.98;479.81
11399.98;533.9
11459.95;672.39
11519.86;557.38
11579.86;505.88
11639.98;721.67
11699.88;480.62
11759.76;513.48
11819.73;505.27
11879.67;518.7
11939.92;540.05
11999.99;644.72
12059.81;604.6
12119.62;608.57
12179.7;536.36
12239.77;611.28
12299.7;486.35
12359.96;477.33
12419.8;577.14
12479.91;607.22
12539.69;669.38
12599.99;655.25
12659.8;486.97
12719.99;604.77
12779.75;644.47
12839.89;606.96
12899.93;628.68
12959.85;531.88
13019.6;459.36
13079.86;611.67
13139.94;558.61
13199.83;600.96
13259.87;647.04
13319.85;783.66
13380;573.65
13439.92;543.83
13499.78;710.85
13559.92;596.41
13619.94;454.97
13679.98;537.01
13739.96;597.39
13799.97;563.38
13859.97;644.18
13919.83;558.18
13979.92;606.72
14039.98;543.78
14099.98;627.7
14159.99;770.12
14219.72;472.39
14279.7;660.5
14339.75;440.5
14399.99;601.71
14459.95;645.86
14519.67;608.22
14579.74;468.9
14639.98;502.69
14699.91;561.87
14759.96;474.72
14819.97;463.13
14879.87;525.34
14939.96;628.04
14999.97;581.61
15059.99;630.81
15119.96;698.16
15179.77;655.26
15239.97;641.35
15299.98;675.55
15359.75;666.87
15419.8;637.2
15480;584.61
15539.96;575.36
15599.95;622.37
15659.89;516.05
15719.95;529.87
15779.98;688.38
15839.88;424.62
15899.92;603.8
15959.79;538.02
16020;468.58
16079.92;519.99
16139.75;722.64
16199.97;600.07
16259.99;600.62
16319.84;582.48
16379.77;675.05
16439.85;689.42
16499.9;697.35
16559.98;618.34
16619.97;601.44
16679.96;667.69
16739.84;722.56
16799.8;596.45
16859.86;511.51
16919.6;490.98
16979.72;620.73
17039.96;605.08
17099.85;655.24
17159.99;614.28
17219.96;593.43
17279.83;657.41
17339.97;568.25
17399.91;511.82
17459.99;429.01
17519.93;505.26
17579.98;593.68
17639.96;548.85
17699.89;549.36
17759.96;574.11
17819.96;706.82
17879.93;578.95
17939.98;598.85
17999.85;637.87
18059.97;611.28
18119.98;725.64
18179.79;536.93
18239.86;597.31
18299.77;671.09
18359.98;664.19
18419.89;536.95
18479.92;617.1
18539.93;613.22
18599.99;642.62
18659.73;603.51
18719.74;674.02
18779.99;517.55
18839.7;399.83
18900;518.35
18959.97;687.46
19019.96;669.66
19079.73;639.21
19139.98;637.27
19199.94;605.21
19259.76;769.6
19319.92;578.78
19379.98;566.92
19440;767.84
19499.78;517.28
19559.87;527.48
19619.82;673.44
19680;506.66
19739.7;573.91
19799.86;570.67
19859.96;638.59
19919.96;451.63
19979.88;598.33
20039.86;626.97
20099.98;498.65
20159.64;480.44
20219.98;478.21
20279.9;521.15
20339.96;454.46
20399.95;542.87
20459.92;550.27
20519.82;409.38
20579.89;493.88
20639.97;523.71
20699.89;536.71
20759.96;634.89
20819.96;493.75
20879.96;621.44
20939.96;614.48
20999.87;607.17
21059.72;628.59
21119.96;442.51
21179.96;595.73
21239.99;517.15
21299.83;639.54
21359.86;452.77
21419.77;597.25
21479.92;530.97
21539.99;524.47
21599.94;543.61
21659.89;550.25
21719.6;553.79
21779.86;436.81
21839.63;547.77
21899.81;668.78
21959.99;565.68
22019.82;500.09
22079.86;415.78
22139.99;490.96
22199.73;613.85
22259.98;553.69
22319.9;631.19
22379.84;574.19
22439.99;667.25
22499.86;650.1
22559.99;587.67
22619.8;606.71
22679.77;701.26
22739.76;710.6
22799.96;580.03
22859.97;440.4
22919.58;537.11
22979.6;617.76
23039.95;625.42
23099.99;643.59
23159.78;636.22
23219.96;520.73
23279.67;602.95
23339.82;461.38
23399.7;584.42
23459.97;543.7
23520;554.77
23579.97;501.1
23640;644.83
23699.79;642.26
23759.95;525.43
23819.94;587.8
23880;654.12
23939.82;654.56
23999.98;650.68
24059.96;461.8
24119.98;485.11
24179.99;607.67
24239.83;642.5
24299.94;600.94
24359.93;414.44
24419.77;387.08
24479.96;544.72
24539.99;614.08
24599.72;787.33
24659.99;650.96
24719.86;602.55
24779.93;549.55
24839.92;652.09
24899.97;624.8
24959.88;698.44
25019.93;597.72
25079.9;525.65
25139.99;688.82
25199.97;702.15
25259.96;576.55
25319.97;642.93
25379.99;601.42
25439.83;645.53
25499.96;702.98
25559.88;598.37
25619.75;656.02
25679.94;583.78
25739.66;623.49
25799.92;544.96
25859.72;536.79
25920;559.35
25979.88;511.61
26040;509.32
26099.87;534.72
26159.92;708.55
26219.87;684.44
26279.97;614.28
26339.92;485.02
26399.96;577.97
26459.85;615.46
26519.98;632.03
26579.98;453.98
26639.98;466.53
26699.75;644.1
26759.88;566.27
26819.9;542.45
26879.75;407.87
26939.97;429.15
27000;616.79
27059.98;510.43
27119.97;524.56
27179.99;475.01
27239.84;672.16
27299.75;620.67
27359.98;703.79
27419.9;620.3
27479.87;597.25
27539.97;683.55
27599.76;569.51
27659.75;470.48
27719.98;577.52
27779.66;707.23
27839.78;500.02
27899.93;663.79
27959.76;705.22
28019.98;535.02
28079.77;490.21
28139.98;701.2
28199.84;576.26
28259.82;588.96
28319.98;708.12
28379.94;591.6
28439.78;561.45
28499.93;723.45
28560;650.23
28619.86;528.59
28680;517.7
28739.97;576.65
28799.78;614.2
