Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;513;0;80;64.07808030221832;408.66945945521843;30.17777777777883;120.53333333333308;6.4125;23731.759187853695;28800
InputStation1;0.50;12.50;403;0;61;65.92399827336926;380.1525324193997;30.30299811349869;120.45945163736621;6.60655737704918;24817.1605286827;28800
InputStation2;0.50;18.50;395;0;62;63.54243171371312;270.23307124864283;40.12470375197154;110.53822578564359;6.370967741935484;24893.969093870248;28800
InputStation3;0.50;24.50;392;0;61;64.11085768393262;323.1609424066754;30.084553435191992;110.3913384824502;6.426229508196721;24924.25919266474;28800
OutputStation0;59.50;3.50;2224;1405;725;31.006716961322844;393.00565236451536;10.044444444443798;131.87999455487443;3.067586206896552;6833.111308372991;28800
OutputStation1;59.50;9.50;2289;1472;712;32.477374856728744;349.411668336624;10.044444444443798;120.80337981711637;3.2148876404494384;6199.6408750402;28800
OutputStation2;59.50;15.50;2297;1519;697;33.28077037622515;389.2617396644375;10.044444444443798;132.01036877616934;3.2955523672883786;6107.216603760766;28800
OutputStation3;59.50;21.50;2337;1540;717;32.859809190519385;340.75646955715627;10.044444444443798;102.01115179821136;3.2594142259414225;5709.862835262779;28800
