#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;640;0;0;0;0;0;0;0;0;0
599.75;0.7;640;0;0;0;0;0;0;0;0;0
1199.74;0.7;640;0;0;0;0;0;0;0;0;0
1799.92;0.7;640;0;0;0;0;0;0;0;0;0
