#TimeStamp;DistanceTraveled
59.96;1179.65
119.96;548.38
179.99;486.31
239.88;605.83
299.87;645.14
359.91;682.23
420;816.48
480;699.99
539.62;684.6
599.65;786.96
659.76;630.56
719.97;845.84
779.97;771.67
839.98;817.99
899.82;805.04
959.98;779.08
1019.94;951.66
1080;807.55
1139.62;711.17
1199.91;801.73
1259.99;828.89
1319.9;924.47
1379.96;717.81
1440;754.06
1499.99;649.99
1560;802.55
1619.88;807.53
1680;886.99
1739.68;939.6
1799.83;896.36
1859.89;714.67
1919.9;796.41
1979.98;809.65
2039.98;906.79
2099.98;741.53
2159.92;810.62
2219.86;904.94
2279.96;1004.21
2339.95;797.45
2399.91;821.33
2459.65;732.39
2519.96;915.61
2579.93;860.25
2639.98;854.92
2700;712.2
2759.94;872.09
2819.94;891.5
2879.83;863.51
2939.81;959.42
2999.97;877.36
3059.73;716.83
3119.7;861.3
3179.89;874.66
3240;864.44
3299.98;769.16
3359.98;807.16
3419.74;883.81
3479.98;795.64
3539.98;972.08
3599.88;906.98
3659.85;838
3719.96;750.14
3779.87;706.21
3839.85;725.25
3899.96;847.18
3959.87;836.26
4019.91;841.61
4079.94;870.58
4139.9;767.75
4199.95;856.3
4259.8;747.57
4319.93;967.85
4379.82;835.12
4439.99;828.21
4499.96;860.38
4559.77;807.08
4619.97;913.06
4679.95;850.56
4739.75;940.07
4799.78;725.35
4859.93;820.96
4919.76;854.45
4979.72;914.99
5039.96;1000.19
5100;915.13
5159.93;870.88
5219.96;930.72
5279.86;881.3
5339.98;1012.06
5399.97;833.63
5459.81;781.91
5519.8;845.19
5579.98;829.47
5639.85;713.96
5699.9;764.27
5760;922.83
5819.99;828.96
5879.94;646.12
5939.96;834.67
5999.95;861.5
6059.98;763.19
6119.76;601.63
6179.99;748.59
6239.86;747.19
6299.97;774.67
6359.74;871.54
6419.96;646.24
6479.96;831.56
6539.85;761.24
6599.87;540.23
6659.8;622.7
6719.9;672.5
6779.86;779.43
6839.93;831.34
6899.94;510.01
6959.89;723.42
7019.98;822.76
7079.68;798.52
7139.94;646.23
7199.92;588.54
7259.85;783.93
7319.78;601.91
7379.99;764.27
7439.97;838.88
7499.72;653.73
7559.97;648.93
7619.66;802.81
7679.8;717.02
7739.93;551.59
7799.98;803.96
7859.89;585.66
7919.8;688.27
7979.98;864.22
8039.79;726.8
8099.97;757.63
8159.91;359.69
8219.96;668.84
8280;602.64
8339.98;801.7
8399.95;491.47
8459.83;490.49
8519.85;436.06
8580;806.35
8640;569.04
8699.96;700.51
8759.95;545.22
8819.85;746.5
8879.78;746.8
8939.97;708.2
8999.82;847.07
9059.97;653.18
9119.71;677.5
9180;696.92
9239.84;615.82
9299.81;828.88
9359.86;845.54
9419.98;768.59
9480;731.82
9539.95;725.12
9599.76;774.48
9659.86;522.34
9719.77;358.4
9779.62;774.57
9839.91;559.84
9900;545.47
9959.98;790.47
10019.66;693.91
10079.96;600.98
10139.83;634.63
10200;946.04
10259.82;921.28
10320;785.43
10379.99;642.7
10439.99;705.11
10499.98;711.81
10560;685.59
10619.9;620.31
10679.71;475.21
10740;651.44
10799.97;691.48
10859.91;744
10919.9;510.71
10979.91;520.75
11039.98;698.56
11099.89;777.25
11159.97;778.62
11219.94;720.28
11279.64;541.5
11339.91;650.53
11399.89;680.61
11460;624.28
11519.97;653.16
11579.84;736.82
11639.92;658.44
11700;836.72
11759.87;867.59
11819.82;985.25
11879.95;911.8
11939.99;754.44
11999.95;706.21
12059.7;671.15
12119.6;733.06
12179.96;749.45
12240;596.99
12299.93;799.96
12359.95;842.82
12419.82;767.9
12479.95;728.49
12539.78;716.94
12599.97;804.5
12659.95;673.3
