#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;149.57;0.15;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;154.11;3.04;PP/0.07,TA/2.66,IS/0,PS/1.19,RB/0.01,OB/0.01,RP/0
119.96;154.88;3.35;PP/0.08,TA/2.87,IS/0,PS/1.21,RB/0.01,OB/0.02,RP/0
179.99;155.8;4.29;PP/0.09,TA/3.75,IS/0,PS/1.67,RB/0.01,OB/0.02,RP/0
239.88;156.69;4.74;PP/0.11,TA/4.11,IS/0,PS/1.87,RB/0.01,OB/0.03,RP/0
299.87;153.35;5.49;PP/0.13,TA/4.74,IS/0,PS/1.94,RB/0.01,OB/0.04,RP/0
359.91;154.16;5.94;PP/0.15,TA/5.1,IS/0,PS/1.98,RB/0.01,OB/0.04,RP/0
420;155.2;6.53;PP/0.18,TA/5.58,IS/0,PS/2.09,RB/0.01,OB/0.05,RP/0
480;155.93;6.83;PP/0.2,TA/5.8,IS/0,PS/2.12,RB/0.01,OB/0.05,RP/0
539.62;158.42;7.29;PP/0.26,TA/6.12,IS/0,PS/2.22,RB/0.01,OB/0.06,RP/0
599.65;158.43;7.84;PP/0.29,TA/6.57,IS/0,PS/2.27,RB/0.01,OB/0.07,RP/0
659.76;159.3;8.53;PP/0.31,TA/7.16,IS/0,PS/2.36,RB/0.01,OB/0.07,RP/0
719.97;160.37;8.9;PP/0.33,TA/7.43,IS/0,PS/2.45,RB/0.01,OB/0.08,RP/0
779.97;160.8;9.26;PP/0.35,TA/7.7,IS/0,PS/2.54,RB/0.01,OB/0.09,RP/0
839.98;161.57;9.7;PP/0.37,TA/8.04,IS/0,PS/2.59,RB/0.01,OB/0.1,RP/0
899.82;159.89;10.09;PP/0.39,TA/8.33,IS/0,PS/2.65,RB/0.01,OB/0.1,RP/0
959.98;160.86;10.48;PP/0.41,TA/8.62,IS/0,PS/2.66,RB/0.01,OB/0.11,RP/0
1019.94;162.23;11.11;PP/0.45,TA/9.12,IS/0,PS/2.77,RB/0.01,OB/0.11,RP/0
