#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
42.04;3;42.04;42.04;-1757.96
56.65;1;56.65;56.65;-1743.35
66.74;1;66.74;24.42;-7133.26
70.83;0;70.83;70.83;-1729.17
74.12;3;74.12;74.12;-1725.88
76.68;1;76.68;76.68;-1723.32
80.78;0;80.78;20.3;-7119.22
84.14;3;84.14;27.41;-7115.86
86.62;1;86.62;22.54;-7113.38
91.01;0;91.01;20.12;-7108.99
93.06;2;93.06;18.93;-7106.94
94.32;3;94.32;20.15;-7105.68
96.93;1;96.93;96.93;-1703.07
101.06;0;101.06;20.12;-7098.94
103.1;2;103.1;103.1;-1696.9
104.79;3;104.79;20.58;-7095.21
106.88;1;106.88;30.06;-1693.12
113.56;2;113.56;20.46;-7086.44
114.64;3;114.64;114.64;-1685.36
116.82;1;116.82;29.88;-7083.18
121.33;0;121.33;121.33;-1678.67
123.64;2;123.64;20.49;-7076.36
127.08;1;127.08;40.14;-7072.92
131.67;0;131.67;31.52;-1668.33
133.71;2;133.71;20.11;-7066.29
134.71;3;134.71;32.29;-7065.29
141.68;0;141.68;40.4;-7058.32
143.79;2;143.79;20.11;-7056.21
147.6;1;147.6;147.6;-1652.4
153.87;2;30.19;20.05;-7169.81
164;2;164;164;-1636
167.97;1;167.97;40.73;-7032.03
173.88;2;173.88;173.88;-1626.12
178.04;1;178.04;50.8;-7021.96
192.07;0;192.07;50.08;-1607.93
194.76;3;194.76;40.84;-7005.24
198.12;1;198.12;90.98;-1601.88
201.97;0;201.97;201.97;-1598.03
204.94;3;204.94;204.94;-1595.06
208.17;1;208.17;21.71;-1591.83
212.1;0;212.1;20.92;-6987.9
214.06;2;214.06;214.06;-1585.94
214.8;3;214.8;19.77;-6985.2
218.3;1;118.16;20.13;-1681.84
222.26;0;222.26;30.14;-6977.74
224.11;2;224.11;19.03;-6975.89
225.04;3;225.04;19.97;-6974.96
228.3;1;228.3;19.92;-6971.7
234.33;2;234.33;20.04;-6965.67
235.09;3;235.09;192.77;-1564.91
242.22;0;242.22;242.22;-1557.78
244.33;2;244.33;90.42;-6955.67
251.02;1;251.02;133.84;-1548.98
252.62;0;252.62;31.3;-6947.38
254.42;2;254.42;22.64;-6945.58
261.36;1;261.36;93.35;-6938.64
264.5;2;150.89;100.45;-7049.11
265.27;3;265.27;40.94;-6934.73
271.41;1;271.41;93.33;-1528.59
272.92;0;272.92;141.09;-6927.08
274.53;2;274.53;21.78;-6925.47
275.42;3;46.86;46.82;-7153.14
284.64;2;120.59;110.47;-1679.41
285.52;3;285.52;170.63;-6914.48
291.32;1;291.32;59.96;-6908.68
292.71;0;124.7;80.5;-7075.3
301.6;1;301.6;50.54;-6898.4
311.7;1;311.7;83.15;-1488.3
312.92;0;312.92;51.51;-6887.08
315.56;3;315.56;180.61;-6884.44
321.93;1;245.1;50.47;-1554.9
322.96;0;322.96;80.53;-6877.04
324.67;2;324.67;80.24;-6875.33
333.01;0;333.01;20.94;-6866.99
334.51;2;334.51;69.97;-6865.49
338.64;3;338.64;73.32;-1461.36
342.55;1;342.55;40.9;-6857.45
343.23;0;343.23;90.48;-6856.77
348.38;3;348.38;72.92;-6851.62
352.4;1;352.4;50.75;-6847.6
353.15;0;218.2;60.08;-1581.8
358.89;3;358.89;21.66;-1441.11
362.57;1;362.57;50.5;-6837.43
369.01;3;369.01;30.33;-6830.99
372.72;1;240.9;50.61;-6959.1
373.36;0;373.36;40.75;-6826.64
374.97;2;122.22;100.38;-1677.78
383.4;0;383.4;50.15;-6816.6
388.94;3;388.94;103.38;-6811.06
392.69;1;392.69;101.14;-6807.31
394.97;2;133.56;60.14;-7066.44
399.14;3;399.14;83.52;-1400.86
405.07;2;405.07;40.66;-6794.93
415.16;2;41.76;40.15;-1758.24
419.1;3;304.22;40.21;-6895.78
423.62;0;101.5;30.93;-1698.5
428.13;1;135.06;75.49;-1664.94
429.34;3;429.34;70.37;-1370.66
438.39;1;438.39;65.62;-6761.61
439.81;3;439.81;40.62;-1360.19
443.78;0;192.71;120.57;-1607.29
445.39;2;445.39;21.6;-6754.61
448.48;1;448.48;55.62;-6751.52
449.91;3;449.91;31.94;-6750.09
458.74;1;34.95;30.73;-7165.05
459.96;3;459.96;40.74;-6740.04
463.79;0;463.79;110.45;-1336.21
465.6;2;465.6;180.9;-6734.4
468.6;1;468.6;105.91;-6731.4
470.05;3;470.05;40.56;-6729.95
473.73;0;399.61;100.33;-6800.39
475.82;2;475.82;30.09;-6724.18
480.04;3;480.04;40.17;-6719.96
483.95;0;218.64;60.17;-1581.36
486.32;2;40.59;20.54;-1759.41
488.83;1;488.83;30.69;-6711.17
493.96;0;493.96;50.13;-6706.04
496.7;2;272.36;91.58;-1527.64
500.01;3;500.01;130.96;-6699.99
504.19;0;504.19;40.31;-6695.81
506.74;2;506.74;21.55;-6693.26
510.26;3;510.26;50.26;-1289.74
516.93;2;516.93;192.14;-6683.07
518.17;1;518.17;19.43;-6681.83
520.35;3;71.62;40.18;-1728.38
524.4;0;337.94;140.72;-1462.06
530.49;3;530.49;41.53;-6669.51
532.72;1;532.72;94.14;-6667.28
537;2;537;31.72;-6663
540.62;3;540.62;40.4;-6659.38
546.76;2;108.19;39.98;-7091.81
550.74;3;550.74;40.1;-6649.26
554.65;0;322.87;70.65;-1477.13
557.07;2;265.52;141.76;-1534.48
561.02;3;248.96;40.28;-6951.04
565.26;0;411.35;21.61;-6788.65
571.24;3;34.2;34.15;-7165.8
587.39;2;83.16;50.35;-1716.84
589.35;1;159.85;140.62;-1640.15
591.43;3;591.43;121.3;-1208.57
595.42;0;258.2;101.23;-1541.8
597.6;2;178.38;50.52;-7021.62
599.35;1;599.35;130.47;-6600.65
601.51;3;601.51;22.32;-6598.49
607.74;2;23.96;23.91;-1776.04
609.6;1;609.6;120.65;-6590.4
611.61;3;358.86;20.14;-6841.14
621.63;3;319.98;20.03;-6880.02
625.57;0;625.57;41.79;-6574.43
628.12;2;356.67;131.38;-6843.33
629.48;1;569;50.42;-6631
635.9;0;360.44;40.44;-6839.56
639.58;1;255.9;50.18;-6944.1
646.09;0;147.35;20.47;-7052.65
648.12;2;285.44;28.93;-6914.56
649.67;1;649.67;116.8;-6550.33
