#TimeStamp;Runtime;Requests
0.88;0.03;30
2.93;0;2
3.93;0;13
4.93;0;7
5.93;0;3
6.93;0;3
7.94;0;5
8.94;0;3
9.94;0;3
10.94;0;5
11.94;0;4
12.94;0;6
13.94;0;4
14.94;0;7
15.94;0;5
16.94;0;4
17.94;0;4
18.94;0;6
19.94;0;4
21.12;0;1
22.28;0;3
23.28;0;10
24.31;0;4
25.34;0;6
26.37;0;6
27.37;0;3
28.41;0;5
29.42;0;7
30.42;0;3
31.42;0;2
32.45;0;7
33.46;0;1
34.49;0;1
35.49;0;5
36.5;0;6
37.5;0;3
38.5;0;1
39.5;0;5
40.54;0;6
41.55;0;2
42.55;0;6
43.58;0;5
44.59;0;5
45.63;0;4
46.64;0;4
47.64;0;3
48.67;0;1
49.68;0;5
51.73;0;1
52.75;0;2
53.77;0;5
54.8;0;7
55.8;0;1
56.82;0;1
57.85;0;3
58.89;0;1
59.96;0;6
60.98;0;1
62;0;1
63.04;0;4
64.04;0;1
65.04;0;1
66.06;0;4
67.06;0;1
68.06;0;2
69.06;0;2
70.09;0;4
71.1;0;2
72.1;0;1
73.14;0;1
74.17;0;3
75.19;0;2
76.19;0;1
77.21;0;1
78.21;0;1
79.74;0;1
80.74;0;3
83.38;0;1
84.38;0;1
85.42;0;3
86.42;0;1
87.45;0;1
88.45;0;1
89.45;0;2
91.01;0;1
92.09;0;1
93.1;0;1
94.14;0;1
95.14;0;1
96.14;0;2
98.15;0;1
100.01;0;1
101.02;0;3
102.66;0;1
103.66;0;1
105.06;0;1
107.18;0;1
108.19;0;5
110.61;0;1
111.64;0;1
112.95;0;1
113.95;0;2
115.45;0;1
116.59;0;2
117.82;0;2
118.82;0;3
119.82;0;1
120.82;0;4
121.82;0;3
122.82;0;2
123.82;0;1
124.82;0;3
126.04;0;1
127.82;0;1
128.87;0;1
130.58;0;1
131.58;0;2
132.62;0;1
133.62;0;1
136.71;0;1
137.71;0;1
140.04;0;1
141.04;0;1
142.04;0;1
143.87;0;1
144.99;0;1
145.99;0;1
147;0;1
148.04;0;1
149.08;0;1
150.08;0;1
151.08;0;2
152.08;0;1
153.13;0;1
154.13;0;1
155.13;0;3
156.13;0;1
157.88;0;1
159.04;0;1
160.13;0;1
161.13;0;1
162.29;0;1
163.29;0;3
164.29;0;2
165.29;0;1
166.29;0;3
167.97;0;1
170.41;0;1
171.41;0;2
172.41;0;1
173.41;0;1
174.41;0;1
175.76;0;1
176.99;0;1
178.29;0;1
179.29;0;1
180.29;0;1
181.46;0;2
182.46;0;3
183.46;0;3
184.46;0;1
185.5;0;1
186.88;0;1
187.88;0;1
188.88;0;2
189.88;0;2
190.88;0;1
192.29;0;1
193.38;0;1
194.71;0;1
195.71;0;5
197.38;0;1
198.42;0;2
199.42;0;1
200.43;0;2
201.47;0;3
202.47;0;2
203.51;0;1
