#TimeStamp;TripTime;Type
24;8;O
25;10;O
28;10;O
31;19;O
36;21;O
44;25;O
46;22;O
46;21;O
47;21;O
48;29;O
48;34;O
52;27;I
53;39;O
53;29;O
53;21;I
57;35;I
57;32;I
63;28;I
65;42;O
71;33;O
72;49;O
73;52;O
76;46;I
78;40;O
81;42;O
88;19;O
97;62;I
103;32;O
112;27;O
121;69;I
153;20;O
158;18;O
164;47;I
168;44;I
185;18;O
197;18;O
213;30;O
217;23;O
217;19;I
223;64;O
242;23;O
266;32;I
271;4;O
275;53;I
282;55;I
293;27;O
297;39;O
309;28;O
320;34;O
326;27;I
327;23;O
337;21;O
340;36;O
347;37;O
368;35;I
370;55;I
372;17;O
386;27;O
404;66;O
407;28;O
410;39;O
412;56;O
417;13;O
418;62;I
424;25;O
426;31;O
439;17;O
440;64;O
448;43;O
478;43;I
480;45;I
488;27;O
491;27;O
492;43;I
515;28;O
515;47;I
519;31;O
532;35;I
535;24;O
551;28;O
560;42;O
571;89;O
572;36;O
577;17;O
578;4;O
580;50;I
581;35;I
588;25;O
592;46;I
602;23;I
610;31;O
621;27;O
626;29;O
628;23;O
650;18;O
669;34;O
672;44;O
679;42;I
680;32;O
686;22;O
687;23;O
693;57;I
696;36;I
704;21;O
716;31;O
725;34;I
728;43;O
729;68;O
733;40;O
741;42;O
743;49;O
746;39;O
762;26;I
766;32;O
769;44;I
780;44;I
785;33;O
787;28;O
794;28;I
803;34;O
812;12;O
825;26;O
828;25;O
843;32;O
850;37;O
852;36;O
854;40;I
856;35;O
872;28;I
873;20;I
875;26;O
881;31;O
883;20;O
894;15;O
906;54;I
910;37;O
911;24;O
913;22;O
919;54;O
944;13;O
947;44;O
962;44;O
976;33;I
984;36;O
992;27;O
996;41;O
998;37;O
1009;23;O
1017;25;O
1019;17;O
1020;60;O
1023;81;I
1023;23;O
1026;53;I
1027;52;I
1041;19;O
1042;22;O
1045;17;O
1047;29;O
1053;39;I
1061;46;O
1061;22;O
1078;15;O
1084;29;O
1088;33;I
1103;49;I
1107;16;O
1107;69;I
1108;13;O
1115;72;O
1130;16;O
1144;20;O
1147;30;I
1153;39;O
1164;32;I
1164;13;O
1177;23;O
1179;26;O
1181;13;O
1187;53;O
1192;43;O
1213;38;I
1219;18;O
1220;18;O
1239;39;O
1241;32;O
1243;41;I
1253;30;O
1256;15;O
1262;28;O
1263;79;O
1267;15;O
1278;12;O
1278;57;I
1278;64;I
1279;22;O
1291;36;I
1292;35;O
1294;16;O
1307;110;O
1320;37;I
1325;33;O
1329;11;O
1339;24;O
1341;44;I
1369;31;O
1374;37;I
1378;27;O
1383;36;O
1385;53;O
1388;37;O
1395;14;O
1402;52;O
1423;79;I
1435;17;O
1437;29;O
1446;99;I
1449;20;O
1451;35;I
1457;44;I
1458;23;O
1459;17;O
1462;39;I
1465;20;O
1467;31;I
1470;26;O
1471;48;O
1474;46;O
1479;32;O
1505;42;O
1514;26;O
1519;25;I
1539;22;O
1552;22;O
1559;18;O
1559;38;I
1560;41;I
1567;51;O
1568;34;O
1583;56;I
1588;20;O
1593;37;O
1604;27;O
1605;20;O
1610;20;O
1618;26;I
1624;55;O
1632;37;I
1632;23;O
1649;63;I
1657;60;I
1662;33;I
1666;22;O
1668;25;O
1669;34;O
1677;36;O
1684;44;O
1700;41;O
1702;43;I
1710;24;O
1720;38;O
1727;36;O
1735;25;O
1737;50;I
1740;50;I
1741;30;O
1753;29;O
1755;30;O
1755;92;O
1759;32;I
1760;27;O
1761;42;O
1763;33;O
1788;35;I
1794;42;O
1799;36;O
1802;16;O
1806;18;I
1824;37;O
1827;24;O
1829;15;I
1830;47;O
1841;65;I
1842;45;O
1847;43;O
1860;18;O
1875;34;O
1881;55;I
1898;15;O
1904;14;I
1915;31;O
1920;32;O
1933;27;O
1939;42;I
1939;25;O
1942;33;O
1956;26;O
1973;39;O
1977;74;I
1977;27;O
1987;18;O
1988;34;O
1991;15;O
1991;33;O
1996;41;I
2000;49;O
2002;63;I
2019;40;O
2021;30;O
2025;22;O
2030;36;I
2034;49;O
2044;18;O
2046;25;I
2056;95;I
2065;21;I
2070;24;I
2071;33;O
2080;26;O
2084;32;O
2091;26;O
2109;51;O
2121;26;O
2133;15;O
2137;27;O
2137;24;I
2141;43;O
2145;12;O
2146;38;O
2149;20;O
2153;65;O
2154;46;I
2162;52;O
2182;30;O
2194;49;I
2202;30;O
2206;44;O
2206;11;O
2210;18;O
2211;35;I
2222;26;O
2229;20;O
2239;41;O
2250;20;O
2257;46;I
2260;48;O
2261;27;O
2262;78;I
2263;61;I
2269;24;O
2278;33;O
2283;33;I
2285;78;O
2290;21;O
2291;36;O
2292;34;I
2299;46;O
2301;37;O
2304;42;I
2313;78;O
2327;41;O
2333;34;O
2340;22;O
2367;24;I
2375;25;O
2375;55;O
2384;21;O
2386;59;I
2388;40;I
2398;18;O
2409;19;I
2410;32;O
2412;37;O
2413;32;O
2419;29;O
2422;15;O
2424;88;I
2448;39;I
2449;19;O
2458;20;O
2460;30;O
2461;22;I
2464;44;O
2476;22;O
2482;33;O
2484;32;O
2488;25;I
2492;11;O
2500;55;I
2505;30;O
2520;20;O
2530;31;O
2531;26;O
2547;35;O
2551;32;I
2552;35;I
2554;12;O
2568;27;O
2575;28;O
2576;29;O
2584;22;O
2591;34;O
2594;38;O
2596;52;I
2597;59;I
2598;35;O
2608;18;I
2619;26;O
2624;39;O
2628;36;O
2628;45;I
2636;33;O
2640;108;O
2652;59;O
2659;27;O
2674;56;I
2686;42;I
2709;16;I
2709;36;O
2719;48;I
2721;40;O
