#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
59.96;21;445;1;59.96;59.92
60.39;15;116;3;60.39;60.35
64.04;2;751;0;64.04;63.99
70;21;445;1;70;69.96
70.48;15;116;3;70.48;70.44
74.08;2;751;0;74.08;74.04
80.03;21;445;1;80.03;79.98
80.53;15;116;3;80.53;80.48
82.23;26;52;2;82.23;82.18
84.09;2;751;0;84.09;84.05
90.07;21;445;1;90.07;90.03
90.57;15;116;3;90.57;90.53
92.34;26;52;2;92.34;92.29
94.14;2;751;0;94.14;94.09
100.1;21;445;1;100.1;100.06
100.59;15;116;3;100.59;100.55
102.38;26;52;2;102.38;102.34
104.18;2;751;0;104.18;104.14
110.14;21;445;1;110.14;110.1
110.61;15;116;3;110.61;110.56
112.42;26;52;2;112.42;112.38
114.23;2;751;0;114.23;114.18
120.19;21;445;1;120.19;120.14
120.65;15;116;3;120.65;120.61
122.47;26;52;2;122.47;122.42
124.27;2;751;0;124.27;124.23
130.23;21;445;1;130.23;130.19
130.66;15;116;3;130.66;130.61
132.51;26;52;2;132.51;132.47
134.29;2;751;0;134.29;134.24
140.28;21;445;1;140.28;140.23
140.7;15;116;3;140.7;140.66
142.56;26;52;2;142.56;142.51
144.33;2;751;0;144.33;144.29
150.32;21;445;1;150.32;150.28
150.75;15;116;3;150.75;150.7
152.6;26;52;2;152.6;152.56
160.37;21;445;1;160.37;160.32
160.79;15;116;3;160.79;160.75
161;1;234;0;161;160.96
168.34;12;67;2;168.34;168.29
170.41;21;445;1;170.41;170.37
171.05;1;234;0;171.05;171
176.95;19;48;3;176.95;176.9
178.38;12;67;2;178.38;178.34
181.09;1;234;0;181.09;181.05
186.38;22;465;1;186.38;186.34
186.97;19;48;3;186.97;186.92
188.43;12;67;2;188.43;188.38
191.14;1;234;0;191.14;191.09
196.46;22;465;1;196.46;196.41
197.01;19;48;3;197.01;196.97
198.47;12;67;2;198.47;198.42
201.18;1;234;0;201.18;201.14
206.47;22;465;1;206.47;206.42
207.06;19;48;3;207.06;207.01
208.51;12;67;2;208.51;208.47
211.23;1;234;0;211.23;211.18
216.51;22;465;1;216.51;216.47
217.1;19;48;3;217.1;217.06
218.56;12;67;2;218.56;218.51
221.27;1;234;0;221.27;221.23
226.56;22;465;1;226.56;226.51
227.14;19;48;3;227.14;227.1
228.6;12;67;2;228.6;228.56
231.32;1;234;0;231.32;231.27
236.6;22;465;1;236.6;236.56
237.19;19;48;3;237.19;237.14
238.61;12;67;2;238.61;238.56
241.33;1;234;0;241.33;241.29
246.64;22;465;1;246.64;246.6
247.23;19;48;3;247.23;247.19
248.65;12;67;2;248.65;248.61
251.38;1;234;0;251.38;251.33
256.69;22;465;1;256.69;256.64
261.41;1;234;0;261.41;261.36
262.98;20;736;3;262.98;162.34
263.62;26;497;2;263.62;161.19
266.73;22;465;1;266.73;266.69
271.41;1;234;0;271.41;271.37
273.03;20;736;3;273.03;172.39
273.98;26;497;2;273.98;171.55
276.74;22;465;1;276.74;276.7
283.07;20;736;3;283.07;182.43
284.01;26;497;2;284.01;181.58
286.87;9;462;0;286.87;184.45
292.11;21;561;1;292.11;189.69
293.12;20;736;3;293.12;192.48
294.05;26;497;2;294.05;191.63
297.01;9;462;0;297.01;194.58
302.45;21;561;1;302.45;200.02
303.16;20;736;3;303.16;202.52
304.1;26;497;2;304.1;201.67
307.05;9;462;0;307.05;204.63
312.49;21;561;1;312.49;210.06
313.2;20;736;3;313.2;212.57
314.14;26;497;2;314.14;211.72
317.1;9;462;0;317.1;214.67
322.53;21;561;1;322.53;220.11
323.25;20;736;3;323.25;222.61
324.19;26;497;2;324.19;221.76
327.14;9;462;0;327.14;224.72
