#TimeStamp;Runtime;Requests
0.88;0.04;1
18.97;0;1
169.91;0;1
189.65;0;1
207.02;0;1
269.61;0;1
291.64;0;1
310.09;0;1
414.56;0;1
436.29;0;1
451.24;0;1
546.42;0;1
568.85;0;1
586.9;0;1
674.52;0;1
699.84;0;1
709.62;0;1
740.7;0;1
766.02;0;1
776.1;0;1
799.22;0;1
824.55;0;1
834.63;0;1
930.48;0;1
954.14;0;1
961.38;0;1
987.37;0;1
1009.41;0;1
1017.69;0;1
1057.14;0;1
1081.8;0;1
1100.46;0;1
1126.28;0;1
1150.82;0;1
1169.53;0;1
1230.13;0;1
1254.65;0;1
1266.57;0;1
1380.13;0;1
1406.25;0;1
1423.36;0;1
1471.95;0;1
1498.6;0;1
1509.06;0.03;1
1510.1;0;1
1539.36;0;1
1565.26;0;1
1575.66;0;1
1605;0;1
1626.73;0;1
1637.81;0;1
1667.68;0;1
1692.76;0;1
1699.71;0;1
1783.63;0;1
1806.69;0;1
1813.28;0;1
1852.36;0;1
1875.43;0;1
1891.84;0;1
1977.39;0;1
2004.71;0;1
2026.49;0;1
2096.67;0;1
2122.4;0;1
2134.18;0;1
2174.02;0;1
2203.45;0;1
2214.16;0;1
2242.03;0;1
2267.35;0;1
2280.16;0;1
2295.29;0;1
2310.36;0;1
2322.41;0;1
2349.7;0;1
2372.23;0;1
2397.61;0;1
2436.24;0;1
2464.73;0;1
2478.77;0;1
2508.69;0;1
2536.55;0;1
2556.29;0;1
2598.04;0;1
2625.91;0;1
2634.86;0;1
2664.67;0;1
2686.41;0;1
2701.12;0;1
2727.13;0;1
2752.46;0;1
2762.48;0;1
2793.07;0;1
2817.72;0;1
2828.48;0;1
2851.6;0;1
2881.04;0;1
2896.15;0;1
2940.89;0;1
2968.87;0;1
2987.28;0;1
3014.68;0;1
3043.09;0;1
3065.13;0;1
3107.88;0;1
3135.2;0;1
3147.61;0;1
3169.48;0;1
3200.26;0;1
3213.47;0;1
3282.1;0;1
3312.75;0;1
3328.54;0;1
3350.28;0;1
3368.3;0;1
3377.92;0;1
3401.06;0;1
3420.93;0;1
3429.88;0;1
3478.42;0;1
3508.15;0;1
3515.77;0;1
3573.36;0;1
3600.2;0;1
3610.62;0;1
3669.95;0;1
3695.02;0;1
3708.64;0;1
3731.23;0;1
3762;0;1
3774.41;0;1
3796.99;0;1
3816.88;0;1
3833.35;0;1
3903.91;0;1
3937.48;0;1
3951.05;0;1
4079.7;0;1
4102.91;0;1
4125.65;0;1
4219.37;0;1
4249.9;0;1
4256.85;0;1
4353.73;0;1
4382.3;0;1
4398.04;0;1
4420.62;0;1
4440.25;0;1
4448.85;0;1
4509.07;0;1
4533.05;0;1
4544;0;1
4576;0;1
4607.2;0;1
4619.65;0;1
4665.01;0;1
4694.21;0;1
4705.95;0;1
4799.92;0;1
4822.33;0;1
4828.24;0;1
4866.05;0;1
4889.79;0;1
4902.07;0;1
4938.07;0;1
4954.48;0;1
4983.87;0;1
5027.12;0;1
5061.36;0;1
5072.73;0;1
5106.48;0;1
5135.92;0;1
5149.71;0;1
5198.5;0;1
5222.24;0;1
5234.69;0;1
5269.77;0;1
5298.42;0;1
5310.29;0;1
5348.83;0;1
5370.02;0;1
5376.6;0;1
5403.67;0;1
5424.87;0;1
5430.29;0;1
5481.66;0;1
5498.73;0;1
5518.78;0;1
5659.55;0;1
5693.79;0;1
5701.41;0;1
5725.08;0;1
5754.52;0;1
5767.28;0;1
5804.02;0;1
5819.76;0;1
5829.37;0;1
5868.29;0;1
5892.95;0;1
5900.03;0;1
5936.71;0;1
5959.26;0;1
5980;0;1
6147.23;0;1
6179.87;0;1
6187.49;0;1
6223.25;0;1
6255.94;0;1
6267.32;0;1
6314.73;0;1
6342.63;0;1
6361.34;0;1
6416.05;0;1
6443.87;0;1
6460.95;0;1
6481.4;0;1
6515.64;0;1
6526.43;0;1
6549.51;0;1
6568.87;0;1
6578.65;0;1
6605.95;0;1
6627.17;0;1
6643.26;0;1
6710.43;0;1
6741.59;0;1
6749.87;0;1
6784.11;0;1
6812.09;0;1
6832.5;0;1
6861.88;0;1
6892.53;0;1
6899.16;0;1
6942.99;0;1
6973.56;0;1
6994.64;0;1
7048.56;0;1
7082.67;0;1
7095.42;0;1
7118.01;0;1
7148.85;0;1
7162.22;0;1
7222.27;0;1
7254.8;0;1
7264.53;0;1
7296.94;0;1
7328.13;0;1
7341.25;0;1
7385.37;0;1
7415.23;0;1
7433.94;0;1
7458.48;0;1
7487.17;0;1
7496.12;0;1
7596.14;0;1
7622.71;0;1
7640.75;0;1
7719.73;0;1
7742.27;0;1
7752.71;0;1
7792.58;0;1
7822.57;0;1
7833.29;0;1
7863.28;0;1
7897.52;0;1
7908.11;0;1
7941.49;0;1
7962.7;0;1
7972.48;0;1
7997.85;0;1
8023.17;0;1
8034.74;0;1
8064.93;0;1
8093.58;0;1
8110.03;0;1
8142.86;0;1
8162.6;0;1
8171.18;0;1
8201.23;0;1
8221.63;0;1
8236.3;0;1
8266.22;0;1
8298.75;0;1
8310.53;0;1
8388.87;0;1
8413.93;0;1
8423.67;0;1
8514.51;0;1
8538.25;0;1
8548.65;0;1
8632.45;0;1
8665.1;0;1
8679.55;0;1
8731.64;0;1
8762.42;0;1
8779.17;0;1
8885.12;0;1
8917.1;0;1
8922.55;0;1
8966.97;0;1
8996.17;0;1
9007.94;0;1
9035.07;0;1
9069.88;0;1
9077.18;0;1
9098.82;0;1
9128.26;0;1
9148.35;0;1
9184.18;0;1
9213.38;0;1
9223.66;0;1
9253.38;0;1
9288.16;0;1
9313.27;0;1
9364.7;0;1
9398.68;0;1
9413.13;0;1
9442.46;0;1
9462.87;0;1
9483.58;0;1
9526.33;0;1
9561;0;1
9573.05;0;1
9615.72;0;1
9650.37;0;1
9663.75;0;1
9708.16;0;1
9744.9;0;1
9757.35;0;1
9783.26;0;1
9809.91;0;1
9824.39;0;1
9865.55;0;1
9898.33;0;1
9904.35;0;1
9932.81;0;1
9955.34;0;1
9963.62;0;1
9996.84;0;1
10015.24;0;1
10024.98;0;1
10056.95;0;1
10074.01;0;1
10086.42;0;1
10106.3;0;1
10125.49;0;1
10140.61;0;1
10173.24;0;1
10205.91;0;1
10220.79;0;1
10253.36;0;1
10285.38;0;1
10297.66;0;1
10320.25;0;1
10349.79;0;1
10358.38;0;1
10378;0;1
10397.2;0;1
10408.17;0;1
10442.64;0;1
10465.96;0;1
10486.41;0;1
10544.4;0;1
10570.8;0;1
10582.89;0;1
10616.1;0;1
10648.63;0;1
10668.71;0;1
10711.11;0;1
10744.82;0;1
10764.55;0;1
10800;0;1
10828.65;0;1
10845.73;0;1
10881.1;0;1
10907.81;0;1
10922.26;0;1
10961.6;0;1
10985.34;0;1
11003.13;0;1
11143.63;0;1
11179.73;0;1
11192.98;0;1
11214.61;0;1
11244.05;0;1
11255;0;1
11281.56;0;1
11306.89;0;1
11312.01;0;1
11338.35;0;1
11364.35;0;1
11376.09;0;1
11462.14;0;1
11487.46;0;1
11499.55;0;1
11551.93;0;1
11570.33;0;1
11583.04;0;1
11618.96;0;1
11643.52;0;1
11653.81;0;1
11766.28;0;1
11791.37;0;1
11798.08;0;1
11892.08;0;1
11925.4;0;1
11944.52;0;1
12070.78;0;1
12105.94;0;1
12127.32;0;1
12150.4;0;1
12169.76;0;1
12177.06;0;1
12203.27;0;1
12225.3;0;1
12238.25;0;1
12267.96;0;1
12287.17;0;1
12295.45;0;1
12316;0;1
12350.23;0;1
12359.81;0;1
12389.84;0;1
12414.49;0;1
12425.18;0;1
12464.17;0;1
12488.82;0;1
12496.12;0;1
12525.77;0;1
12553.09;0;1
12566.49;0;1
12608.48;0;1
12640.42;0;1
12653.34;0;1
12685.42;0;1
12717.41;0;1
12729.19;0;1
12768.69;0;1
12795.11;0;1
12808.37;0;1
12849.61;0;1
12884.93;0;1
12901.63;0;1
12935.38;0;1
12966.16;0;1
12976.75;0;1
12992.41;0;1
13007.48;0;1
13013.44;0;1
13049.35;0;1
13065.75;0;1
13075.33;0;1
13101.2;0;1
13127.19;0;1
13140.8;0;1
13188.47;0;1
13213.79;0;1
13226.91;0;1
13282.49;0;1
13312.35;0;1
13325.3;0;1
13367.34;0;1
13401.46;0;1
13416.58;0;1
13457.79;0;1
13493.11;0;1
13505.74;0;1
13549.74;0;1
13579.18;0;1
13586.8;0;1
13615.27;0;1
13650.04;0;1
13656.99;0;1
13707.46;0;1
13738.14;0;1
13762.56;0;1
13903.24;0;1
13931.64;0;1
13954.35;0;1
13981.6;0;1
14008.25;0;1
14021.87;0;1
14076.54;0;1
14111.88;0;1
14120;0;1
14185.43;0;1
14222.99;0;1
14254.11;0;1
14360.21;0;1
14397.83;0;1
14409.09;0;1
14429.54;0;1
14463.78;0;1
14475.15;0;1
14498.9;0;1
14529.93;0;1
14532.18;0;1
14555.93;0;1
14586.71;0;1
14597.42;0;1
14639.37;0;1
14656.44;0;1
14667.82;0;1
14687.07;0;1
14704.92;0;1
14720.71;0;1
14766.69;0;1
14791.23;0;1
14813.73;0;1
14868.27;0;1
14901.59;0;1
14912.17;0;1
15032.1;0;1
15057.18;0;1
15079.89;0;1
15175.11;0;1
15196.31;0;1
15210.09;0;1
15284.64;0;1
15303.05;0;1
15313.13;0;1
15394.47;0;1
15431.36;0;1
15440.98;0;1
15484.73;0;1
15514.05;0;1
15525.67;0;1
15637.14;0;1
15660.87;0;1
15678.66;0;1
15701.24;0;1
15721.1;0;1
15732.72;0;1
15758.59;0;1
15784.59;0;1
15792.87;0;1
15824.19;0;1
15841.15;0;1
15849.11;0;1
15889.53;0;1
15909.94;0;1
15920;0;1
15973.63;0;1
16001.48;0;1
16013.28;0;1
16048.6;0;1
16077.25;0;1
16087.67;0;1
16120.89;0;1
16158.48;0;1
16169.43;0;1
16204.13;0;1
16232.11;0;1
16250.16;0;1
16288.03;0;1
16325.6;0;1
16349.64;0;1
16467.53;0;1
16503.52;0;1
16515.3;0;1
16561.18;0;1
16590.25;0;1
16615.01;0;1
16678.93;0;1
16710.95;0;1
16722.07;0;1
16760;0;1
16794.78;0;1
16809.73;0;1
16867.2;0;1
16892.52;0;1
16900.8;0;1
16924.72;0;1
16948.03;0;1
16960.98;0;1
16982.06;0;1
17016.3;0;1
17025.88;0;1
17061.33;0;1
17077.73;0;1
17089.46;0;1
17112.01;0;1
17131.25;0;1
17139.54;0;1
17155.75;0;1
17170.82;0;1
17182.56;0;1
17206.35;0;1
17235.79;0;1
17246.7;0;1
17279.28;0;1
17299.14;0;1
17316.92;0;1
17351.46;0;1
17384.78;0;1
17404.82;0;1
17432.83;0;1
17454.02;0;1
17467.13;0;1
17501.09;0;1
17530.3;0;1
17539.25;0;1
17588.28;0;1
17626.52;0;1
17649.9;0;1
17693.97;0;1
17732.21;0;1
17741.46;0;1
17772.38;0;1
17806.68;0;1
17816.29;0;1
17864.09;0;1
17885.95;0;1
17907.07;0;1
17941.67;0;1
17970.04;0;1
17984.75;0;1
18011.25;0;1
18037.23;0;1
18053.94;0;1
18088.47;0;1
18117.67;0;1
18126.62;0;1
18183.4;0;1
18214.73;0;1
18238.54;0;1
18267.94;0;1
18298.59;0;1
18311.04;0;1
18420.44;0;1
18448.68;0;1
18458.46;0;1
18537.92;0;1
18575.37;0;1
18586.44;0;1
18618.19;0;1
18653.5;0;1
18667.95;0;1
18703.78;0;1
18740.42;0;1
18745;0;1
18781.24;0;1
18817.89;0;1
18837.17;0;1
18933.08;0;1
18969.73;0;1
18993.52;0;1
19045.52;0;1
19078.17;0;1
19092.62;0;1
19123.7;0;1
19157.94;0;1
19174.22;0;1
19216.56;0;1
19247.75;0;1
19270.2;0;1
19351.48;0;1
19375.46;0;1
19382.91;0;1
19408.92;0;1
19434.23;0;1
19451.48;0;1
19486.22;0;1
19514.21;0;1
19526.66;0;1
19568.25;0;1
19595.57;0;1
19608.95;0;1
19638.21;0;1
19657.44;0;1
19670.59;0;1
19697.22;0;1
19722.57;0;1
19738.14;0;1
19768.02;0;1
19802.79;0;1
19819.55;0;1
19882.63;0;1
19915.99;0;1
19931.61;0;1
19952.2;0;1
19985.78;0;1
20004.19;0;1
20056.82;0;1
20089.5;0;1
20101.46;0;1
20134.38;0;1
20153.74;0;1
20168.43;0;1
20245.6;0;1
20282.92;0;1
20304.07;0;1
20387.82;0;1
20421.14;0;1
20443.19;0;1
20521.28;0;1
20547.52;0;1
20566.64;0;1
20664.81;0;1
20690.8;0;1
20698.42;0;1
20727.51;0;1
20750.05;0;1
20762.48;0;1
20798.37;0;1
20835.69;0;1
20846.14;0;1
20905.97;0;1
20933.96;0;1
20945.74;0;1
20972.9;0;1
20998.22;0;1
21016;0;1
21045.08;0;1
21081.19;0;1
21098.31;0;1
21133.43;0;1
21148.5;0;1
21163.22;0;1
21223.63;0;1
21261.23;0;1
21278.61;0;1
21331.6;0;1
21351.47;0;1
21358.92;0;1
21379.37;0;1
21413.61;0;1
21424.01;0;1
21456.14;0;1
21473.21;0;1
21486.11;0;1
21525.65;0;1
21550.15;0;1
21569.53;0;1
21608.19;0;1
21634.73;0;1
21639.25;0;1
21680.63;0;1
21708.63;0;1
21718.4;0;1
21752.19;0;1
21783;0;1
21795.09;0;1
21816.33;0;1
21831.4;0;1
21853.45;0;1
21904.95;0;1
21935.48;0;1
21949.93;0;1
22034.89;0;1
22070.24;0;1
22086.29;0;1
22113.37;0;1
22137.89;0;1
22149.15;0;1
22189.47;0;1
22223.71;0;1
22236.66;0;1
22261.91;0;1
22285.29;0;1
22296.16;0;1
22332.84;0;1
22356.03;0;1
22378.44;0;1
22445.28;0;1
22473.68;0;1
22486.8;0;1
22515.88;0;1
22551.98;0;1
22567.81;0;1
22597.68;0;1
22632.46;0;1
22644.08;0;1
22762.05;0;1
22778.45;0;1
22787.7;0;1
22827.62;0;1
22852.27;0;1
22874.72;0;1
22978.15;0;1
23013.49;0;1
23029.28;0;1
23143.88;0;1
23174.45;0;1
23191.16;0;1
23214.37;0;1
23245.15;0;1
23258.53;0;1
23285.15;0;1
23310.48;0;1
23341.19;0;1
23383.78;0;1
23421.1;0;1
23438.21;0;1
23470.88;0;1
23502.87;0;1
23514.17;0;1
23541.17;0;1
23566.48;0;1
23575.69;0;1
23613.52;0;1
23636.05;0;1
23642.67;0;1
23678.5;0;1
23703.82;0;1
23721.24;0;1
23746.45;0;1
23772.31;0;1
23784.76;0;1
23814.64;0;1
23849.44;0;1
23863.55;0;1
23889.3;0;1
23913.82;0;1
23931.39;0;1
23967.97;0;1
23998.37;0;1
24015.49;0;1
24054.09;0;1
24084.74;0;1
24101.22;0;1
24116.88;0;1
24131.95;0;1
24140.54;0;1
24163.87;0;1
24183.23;0;1
24193.51;0;1
24213.25;0;1
24232.45;0;1
24246.23;0;1
24276.11;0;1
24309.54;0;1
24322.92;0;1
24344.09;0;1
24377.65;0;1
24400;0;1
24437.87;0;1
24469.73;0;1
24490.85;0;1
24520.73;0;1
24555;0;1
24562.62;0;1
24586.33;0;1
24617.14;0;1
24627.73;0;1
24643.39;0;1
24658.46;0;1
24663.59;0;1
24731.05;0;1
24746.78;0;1
24769.9;0;1
24813.98;0;1
24848.51;0;1
24860;0;1
24899.92;0;1
24935.94;0;1
24949.02;0;1
25038.57;0;1
25066.97;0;1
25089.02;0;1
