#TimeStamp;Bot;Pod;OutputStation
49.37;11;779;2
52.17;4;473;3
54.15;0;778;1
58.55;23;36;0
64.06;0;778;1
68.91;23;36;0
74.2;0;778;1
76.95;13;6;2
78.88;23;36;0
82.52;17;326;3
87.03;13;6;2
92.43;17;326;3
95.46;5;232;0
100.41;18;215;1
102.54;17;326;3
105.51;5;232;0
110.46;18;215;1
114.91;25;549;3
115.58;5;232;0
116.77;7;387;2
120.7;18;215;1
124.86;25;549;3
125.7;5;232;0
126.82;7;387;2
130.82;18;215;1
137.27;7;387;2
137.44;6;63;3
137.53;10;626;0
141.27;18;215;1
147.53;6;63;3
149.32;14;401;2
149.58;8;409;0
153.71;3;358;1
157.58;6;63;3
159.48;14;401;2
159.58;8;409;0
163.91;3;358;1
167.58;6;63;3
169.46;14;401;2
169.62;8;409;0
174.33;3;358;1
177.64;6;63;3
179.73;8;409;0
182.19;11;474;2
186.39;19;177;1
187.68;6;63;3
191.68;16;201;0
192.24;11;474;2
196.55;19;177;1
197.73;6;63;3
201.73;16;201;0
202.28;11;474;2
206.6;19;177;1
207.91;6;63;3
211.83;16;201;0
212.33;11;474;2
216.97;19;177;1
219.54;4;247;3
222.25;16;201;0
222.51;11;474;2
227.02;19;177;1
229.64;4;247;3
232.55;11;474;2
233.55;23;564;0
237.06;19;177;1
239.81;4;247;3
242.6;11;474;2
243.61;23;564;0
249.72;0;468;1
249.86;4;247;3
252.72;11;474;2
253.82;23;564;0
259.77;0;468;1
261.25;17;79;3
263.77;23;564;0
264.22;13;293;2
269.9;0;468;1
274.26;13;293;2
275.15;5;391;0
281.9;18;352;1
284.39;13;293;2
285.19;5;391;0
289.75;25;139;3
291.95;18;352;1
294.43;13;293;2
295.62;5;391;0
299.83;25;139;3
301.8;18;352;1
304.67;13;293;2
305.76;5;391;0
309.72;25;139;3
311.79;18;352;1
316.08;5;391;0
316.08;14;0;2
319.75;25;139;3
321.99;18;352;1
326.2;14;0;2
326.24;5;391;0
329.59;25;139;3
333.89;3;196;1
335.83;14;0;2
337.76;10;536;0
339.63;25;139;3
343.95;3;196;1
347.84;10;536;0
348.45;7;769;2
352.22;6;516;3
354.17;3;196;1
358.17;10;536;0
358.26;7;769;2
364.14;3;196;1
365.63;4;167;3
368.19;10;536;0
368.63;7;769;2
374.07;3;196;1
375.67;4;167;3
378.26;10;536;0
378.26;7;769;2
385.46;19;599;1
385.67;4;167;3
388.49;7;769;2
388.67;10;536;0
395.67;19;599;1
398.67;7;769;2
398.72;10;536;0
400;17;772;3
408.09;0;433;1
408.72;7;769;2
409.86;17;772;3
410.04;8;689;0
418.07;0;433;1
420;17;772;3
420.39;8;689;0
420.81;11;388;2
428.13;0;433;1
430.04;17;772;3
430.83;8;689;0
430.93;11;388;2
438.2;0;433;1
440;17;772;3
443.53;13;76;2
448.38;0;433;1
449.74;17;772;3
453.56;13;76;2
458.55;0;433;1
460.04;17;772;3
463.61;13;76;2
469.31;23;217;0
470.09;17;772;3
470.66;18;2;1
473.62;13;76;2
479.32;23;217;0
480.17;17;772;3
480.64;18;2;1
486.17;14;326;2
490.28;17;772;3
492.45;5;61;0
493.27;3;121;1
496.41;14;326;2
500.7;17;772;3
502.26;5;61;0
503.37;3;121;1
507.56;7;277;2
512.19;25;289;3
513.78;3;121;1
513.83;16;49;0
522.24;25;289;3
523.82;3;121;1
523.91;16;49;0
533.85;6;293;3
533.9;3;121;1
534.43;11;510;2
538.81;10;577;0
543.9;3;121;1
544.48;11;510;2
549.16;10;577;0
553.94;3;121;1
554.39;11;510;2
559.21;10;577;0
559.59;4;738;3
563.99;3;121;1
564.41;11;510;2
569.39;10;577;0
569.72;4;738;3
574.21;3;121;1
574.49;11;510;2
579.45;10;577;0
579.76;4;738;3
584.53;11;510;2
586.51;19;342;1
589.44;10;577;0
589.88;4;738;3
594.72;11;510;2
596.59;19;342;1
599.5;10;577;0
600.21;4;738;3
604.85;11;510;2
607.01;19;342;1
609.68;10;577;0
612.96;17;365;3
616.33;13;97;2
617.47;19;342;1
619.84;10;577;0
623.01;17;365;3
626.41;13;97;2
627.75;19;342;1
629.92;10;577;0
636.47;13;97;2
638.09;19;342;1
641.3;8;398;0
646.68;13;97;2
650.14;0;611;1
651.19;8;398;0
658.34;14;387;2
660.31;0;611;1
661.34;8;398;0
668.41;14;387;2
670.43;0;611;1
671.06;8;398;0
674.85;25;733;3
678.39;14;387;2
680.77;0;611;1
681.3;8;398;0
684.98;25;733;3
688.38;14;387;2
690.83;0;611;1
692.38;23;615;0
695.03;25;733;3
698.43;14;387;2
700.87;0;611;1
702.69;23;615;0
705.38;25;733;3
708.55;14;387;2
710.98;0;611;1
712.86;23;615;0
715.17;25;733;3
718.47;14;387;2
721.19;0;611;1
724.25;5;619;0
725.43;25;733;3
728.65;14;387;2
730.91;0;611;1
734.64;5;619;0
735.55;25;733;3
741.42;7;1;2
742.55;18;573;1
744.55;5;619;0
745.59;25;733;3
751.42;7;1;2
752.64;18;573;1
756.25;16;104;0
757.54;6;542;3
761.45;7;1;2
762.64;18;573;1
766.55;16;104;0
767.54;6;542;3
771.42;7;1;2
778.83;4;481;3
781.51;7;1;2
788.87;4;481;3
791.55;7;1;2
791.72;3;419;1
793.95;8;393;0
799.13;4;481;3
801.6;7;1;2
803.69;19;431;1
804.13;8;393;0
808.98;4;481;3
812.86;11;508;2
813.99;19;431;1
814.03;8;393;0
819.2;4;481;3
823.05;11;508;2
824.02;19;431;1
824.2;8;393;0
831.07;17;422;3
833.18;11;508;2
834.02;19;431;1
834.29;8;393;0
841.15;17;422;3
843.28;11;508;2
844.02;19;431;1
844.34;8;393;0
854.07;19;431;1
855.06;13;776;2
856.97;25;237;3
858.91;10;400;0
865.15;13;776;2
865.53;0;50;1
869.11;10;400;0
875.49;13;776;2
