#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
61.98;3;61.98;61.98;-1738.02
74.12;1;74.12;74.12;-1725.88
84;1;84;21.72;-7116
86.93;2;86.93;86.93;-1713.07
88.86;0;88.86;26.58;-7111.14
96.62;2;96.62;20.77;-7103.38
106.11;0;106.11;106.11;-1693.89
107.3;2;107.3;20.31;-7092.7
110.29;1;110.29;110.29;-1689.71
112.47;3;112.47;50.19;-7087.53
116.22;0;116.22;20.31;-7083.78
120.49;1;120.49;36.16;-1679.51
125.34;3;125.34;125.34;-1674.66
126.67;0;126.67;20.46;-7073.33
130.71;1;130.71;31.02;-7069.29
135.5;3;135.5;135.5;-1664.5
136.69;0;136.69;20.43;-7063.31
140.71;1;140.71;30.16;-7059.29
153.13;1;153.13;153.13;-1646.87
156;3;156;41.37;-7044
157;2;157;41;-7043
163.63;1;163.63;18.95;-7036.37
166.01;3;166.01;40.39;-7033.99
168.53;2;168.53;168.53;-1631.47
170.09;0;170.09;170.09;-1629.91
176.14;3;176.14;40.47;-7023.86
178.51;2;178.51;178.51;-1621.49
184.85;1;184.85;184.85;-1615.15
190.54;0;190.54;40.83;-1609.46
197.57;3;197.57;18.94;-7002.43
198.51;2;67.76;38.76;-7132.24
200.49;0;200.49;30.36;-6999.51
205.2;1;205.2;41.25;-6994.8
209.49;3;209.49;209.49;-1590.51
211.99;0;211.99;211.99;-1588.01
215.4;1;215.4;51.45;-6984.6
219.63;3;219.63;20.74;-6980.37
220.27;2;220.27;21.2;-6979.73
222.28;0;222.28;21.24;-6977.72
227.2;1;227.2;96.44;-1572.8
229.58;3;229.58;20;-6970.42
232.29;0;232.29;20.25;-6967.71
232.49;2;145.51;125.04;-7054.49
237.27;1;237.27;21.82;-6962.73
240.96;3;240.96;128.35;-1559.04
242.52;0;105.76;20.16;-7094.24
263.97;0;263.97;263.97;-1536.03
269.45;1;269.45;128.46;-1530.55
272.42;2;272.42;50.06;-6927.58
280;1;280;74.66;-6920
281.27;3;75.94;51.27;-7124.06
284.11;2;284.11;284.11;-1515.89
289.85;1;289.85;30.77;-6910.15
292.91;3;292.91;126.79;-6907.09
294.15;0;294.15;51.59;-1505.85
294.15;2;294.15;17.97;-6905.85
304.07;3;304.07;127.89;-6895.93
305.12;0;305.12;168.37;-6894.88
305.12;2;305.12;126.49;-6894.88
315.37;0;315.37;114.74;-6884.63
316.29;1;316.29;89.05;-6883.71
325.3;2;219.09;31.07;-1580.91
335.52;0;335.52;41.29;-6864.48
335.57;3;335.57;94.42;-6864.43
345.88;3;345.88;64.29;-6854.12
359.6;1;359.6;122.29;-6840.4
366.93;2;366.93;168.04;-1433.07
385.61;2;385.61;112.94;-1414.39
386.54;3;386.54;93.57;-6813.46
395.85;2;395.85;17.72;-6804.15
400;1;400;46.31;-6800
407.03;0;101.77;91.55;-1698.23
408.03;3;408.03;103.69;-6791.97
410.1;1;302.65;50.26;-6897.35
417.8;2;417.8;92.32;-6782.2
420.36;1;22.17;20.32;-7177.83
428.14;3;428.14;29.95;-6771.86
434.72;0;309.1;170.58;-1490.9
440.2;3;440.2;104.43;-1359.8
450.65;3;450.65;64.06;-1349.35
452.99;1;137.51;26.93;-7062.49
454.87;2;454.87;87.64;-1345.13
454.92;0;454.92;28.86;-6745.08
464.16;1;464.16;174.07;-6735.84
464.78;2;464.78;46.71;-6735.22
465.05;0;266.17;30.2;-6933.83
470.98;3;470.98;38.08;-6729.02
474.56;1;474.56;194.52;-6725.44
474.6;2;19.64;19.42;-7180.36
475.56;0;253.2;20.6;-6946.8
481.34;3;481.34;40.81;-6718.66
485.71;0;52.81;20.53;-7147.19
491.64;3;491.64;40.95;-6708.36
496.68;1;496.68;180.34;-1303.32
497.56;0;497.56;161.99;-6702.44
498.3;2;498.3;102.38;-1301.7
501.94;3;501.94;30.83;-6698.06
507.28;0;507.28;20.37;-6692.72
511.82;3;310.77;30.29;-6889.23
517.53;0;517.53;19.92;-6682.47
522.08;2;522.08;216.82;-6677.92
526.75;1;210.41;52.15;-1589.59
527.48;0;167.64;19.83;-7032.36
533.66;3;533.66;20.47;-6666.34
536.83;1;536.83;50.8;-6663.17
545.46;3;545.46;199.53;-6654.54
549.62;0;549.62;244.36;-6650.38
552.07;2;552.07;39.89;-6647.93
558.44;1;558.44;137.87;-6641.56
562.69;2;258.34;40.47;-6941.66
574.72;2;574.72;119.81;-6625.28
576.86;1;398.23;112.66;-1401.77
577.9;3;577.9;149.72;-1222.1
584.86;2;584.86;109.85;-6615.14
587.95;3;587.95;85.84;-6612.05
589.95;0;589.95;56.12;-6610.05
594.7;2;594.7;96.35;-1205.3
598.03;3;598.03;85.86;-1201.97
601.54;0;601.54;194.35;-6598.46
604.81;2;604.81;42.08;-6595.19
608.21;3;608.21;41.23;-6591.79
618.66;3;251.42;40.71;-6948.58
624.81;0;624.81;138.79;-1175.19
639.41;1;639.41;102.54;-6560.59
640.79;3;476.84;95.29;-1323.16
645.05;0;645.05;27.88;-6554.95
655.37;0;655.37;30.51;-6544.63
660.75;3;147.57;52.5;-1652.43
667.44;0;192.84;139.64;-1607.16
667.49;2;140.69;82.59;-1659.31
669.48;1;396.81;39.71;-6803.19
671.43;3;137.6;52.73;-1662.4
679.57;1;71.31;40.09;-7128.69
681.52;3;681.52;51.75;-6518.48
691.47;1;397.24;114.5;-6802.76
693.56;3;693.56;95.48;-1106.44
701.56;1;226.55;20.09;-6973.45
702.25;2;702.25;107.31;-6497.75
703.61;3;703.61;42.55;-6496.39
712.76;2;712.76;107.77;-6487.24
712.83;1;598.21;154.3;-6601.79
713.69;0;201.52;123.7;-1598.48
722.83;2;722.83;31.31;-6477.17
723.69;0;523.07;122.04;-1276.93
723.69;3;723.69;37.64;-6476.31
733.01;1;588.33;30.59;-6611.67
733.01;2;657.15;30.59;-6542.85
733.91;3;135.83;40.3;-7064.17
743.29;1;257.27;30.09;-6942.73
744.24;0;744.24;50.68;-6455.76
753.38;1;225.58;20.13;-6974.42
754.29;0;754.29;40.46;-6445.71
763.39;3;763.39;91.92;-6436.61
764.27;0;701.99;40.4;-6498.01
765.04;1;299.86;238.25;-1500.14
765.11;2;765.11;190.34;-6434.89
773.44;3;773.44;39.15;-6426.56
774.31;0;562.28;30.02;-6637.72
775.15;2;775.15;107.44;-6424.85
783.4;3;783.4;29.98;-6416.6
785.23;2;210.46;40.93;-6989.54
793.38;3;793.38;29.94;-6406.62
801.98;1;801.98;122.37;-6398.02
803.88;3;185.18;30.39;-7014.82
813.86;2;813.86;90.65;-6386.14
820.6;0;820.6;165.16;-6379.4
822.15;1;335.24;28.5;-6864.76
830.89;0;830.89;163.4;-6369.11
833.64;1;833.64;131.88;-6366.36
833.64;2;833.64;29.71;-6366.36
840.25;3;504.49;158.69;-1295.51
840.87;0;840.87;26.96;-6359.13
843.98;1;843.98;90.55;-6356.02
845.91;2;845.91;112.65;-6354.09
850.38;3;651.31;126.5;-1148.69
854.03;1;854.03;31.19;-6345.97
860.29;3;514.36;41.07;-6685.64
866.01;2;72.36;30.58;-1727.64
868.42;0;104.99;104.04;-7095.01
876.19;2;876.19;30.24;-6323.81
878.39;0;878.39;19.06;-921.61
886.13;2;886.13;20.07;-6313.87
888.11;3;658.11;94.46;-6541.89
888.34;0;562.87;19.88;-6637.13
896.03;2;658.72;19.79;-6541.28
899.72;0;750.01;125.29;-6449.99
899.94;1;449.25;77.52;-1350.75
906.25;2;234.78;19.96;-6965.22
909.99;1;49.52;21.15;-1750.48
917.71;2;718.82;142.51;-1081.18
918.51;3;293.65;40;-6906.35
919.9;0;65.83;31.07;-7134.17
920.03;1;920.03;20.04;-6279.97
932.15;0;932.15;101.22;-6267.85
950.81;3;950.81;146.89;-6249.19
952.32;0;393.79;29.36;-6806.21
957.4;1;106.98;28.61;-7093.02
962.38;3;962.38;111.96;-6237.62
963.52;0;963.52;122.54;-836.48
967.81;2;967.81;61.34;-6232.19
968.85;1;968.85;203.74;-6231.15
972.47;3;667.2;53.91;-1132.8
973.47;0;281.95;84.91;-1518.05
977.85;2;146.92;60.1;-7053.08
982.65;3;280.23;30.27;-6919.77
988.92;1;988.92;134.84;-6211.08
989.76;2;830.01;204.49;-6369.99
994.04;0;539.12;41.65;-6660.88
999.16;1;153.21;78.77;-7046.79
999.84;2;999.84;93.46;-800.16
1006.03;0;1006.03;86.05;-6193.97
1016.29;0;900.29;52.66;-899.71
1019.97;2;266.55;40.21;-1533.45
1020.57;1;365.13;176.55;-1434.87
1029.42;3;1029.42;168.96;-6170.58
1029.89;2;109.9;40.08;-7090.1
1036.21;0;1036.21;37.01;-6163.79
1041.73;2;863.1;207.75;-6336.9
1046.27;0;770.09;40.15;-6429.91
1051;1;791.91;41.12;-6408.09
1052.18;2;1052.18;19.88;-6147.82
1056.39;0;519.51;40.05;-6680.49
1066.75;1;148.99;77.79;-1651.01
1073.89;2;720.2;95.89;-1079.8
1074.53;3;208.47;102.02;-1591.53
1084.74;3;132.36;102.05;-7067.64
1086.63;1;1086.63;30.05;-6113.37
1088;0;57.81;29.27;-7142.19
1096.87;1;632.67;29.99;-6567.33
1099.37;0;1099.37;125.57;-6100.63
1104.06;2;126.06;73.87;-1673.94
1106.98;1;512.04;20.03;-6687.96
1117.01;1;228.18;20.02;-6971.82
1119.64;0;67.42;31.39;-1732.58
1128.32;1;1128.32;129.12;-6071.68
1137.43;3;20.28;20.07;-7179.72
1138.79;1;324.89;169.89;-1475.11
1145.27;2;1145.27;93.04;-6054.73
1149.92;1;1149.92;98.88;-6050.08
1150.33;3;1150.33;199.47;-6049.67
1155.46;2;453.7;21.31;-6746.3
1160.37;3;101.64;21.09;-7098.36
1161.14;0;238.18;166.94;-1561.82
1170.33;1;509.28;31.05;-6690.72
1171.67;0;1171.67;125.25;-6028.33
1172.88;3;1172.88;98.3;-6027.12
1180.36;1;92.11;30.03;-7107.89
1180.42;2;197.72;160.4;-7002.28
1181.68;0;346.26;125.1;-1453.74
1183.16;3;469.96;98.38;-6730.04
1202.2;0;1036.08;51.88;-6163.92
1205.93;1;1064.94;88.78;-6135.06
1212.32;0;784.13;50.86;-6415.87
1213.3;3;1097.03;51.59;-6102.97
1215.93;1;111.56;77.06;-1688.44
1223.74;3;73.41;50.81;-7126.59
1227.59;2;221.47;153.65;-6978.53
1233.47;3;51.71;50.26;-7148.29
1234.03;0;1234.03;114.3;-5965.97
1244.4;0;1160.07;62.63;-6039.93
1255.89;3;616.42;32.11;-1183.58
1257.72;2;1257.72;50.23;-5942.28
1267.83;2;1267.83;39.98;-5932.17
1268.09;3;279.13;238.62;-1520.87
1277.74;2;283.53;19.85;-6916.47
1287.44;1;167.72;158.99;-7032.28
1288.06;2;53.7;20.13;-7146.3
1293.99;0;1293.99;91.75;-5906.01
1297.99;1;265.7;117.58;-6934.3
1300.18;2;777.96;195.8;-6422.04
1308.04;1;278.57;91.76;-1521.43
1312.39;3;423.56;39.74;-6776.44
1314.06;0;454.73;30.62;-6745.27
1320.09;2;346.28;164.58;-6853.72
1330.63;1;169.17;124.63;-7030.83
1340.06;2;179.64;159.6;-7020.36
1340.53;1;1340.53;52.88;-5859.47
1344.72;3;210.57;184.3;-6989.43
1350.99;1;761;30.69;-6439
1354.66;3;1354.66;120.83;-5845.34
1355.8;0;1355.8;28.96;-5844.2
1368.27;0;1368.27;123.83;-5831.73
1370.36;2;551.14;80.09;-6648.86
1375.31;3;48.47;41.65;-7151.53
1378.36;0;509.89;64.25;-1290.11
1389.31;3;1107.71;121.06;-6092.29
1393.13;0;895.53;158.77;-904.47
1403.21;0;723.6;21.18;-6476.4
1405.97;3;1405.97;150.04;-5794.03
1410.3;1;1032.17;102.22;-6167.83
1412.41;2;204.93;124.25;-1595.07
1420.38;1;1420.38;79.53;-379.62
1422.45;2;855.47;102.14;-6344.53
1430.46;1;1430.46;31.11;-5769.54
1435.51;0;167.26;29.43;-7032.74
1435.97;3;1435.97;46.61;-5764.03
1440.59;1;150.33;30.25;-7049.67
1446.26;3;672.77;46.91;-6527.23
1447.14;0;1447.14;234.66;-5752.86
1451.04;2;1451.04;110.69;-5748.96
1464.05;3;313.72;109.15;-1486.28
1467.39;2;1467.39;96.9;-5732.61
1474.26;3;1474.26;98.9;-5725.74
1478.43;1;1478.43;180.4;-5721.57
1488.79;1;1070.72;137.75;-729.28
1494.36;3;95.01;58.16;-7104.99
1498.59;1;47.24;31.09;-1752.76
1499.16;0;275.38;120.76;-1524.62
1507.53;2;219.88;49.54;-6980.12
1509.05;1;1509.05;30.48;-5690.95
1511.92;0;1511.92;108.66;-5688.08
