#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;61.50;3.50;False;False;True;False;290;27.50;1.50;True;False;False;False;2;34.619899819122566;0.0011055654598673243;34.59638848717532;34.64341115106981
12;61.50;3.50;False;False;True;False;292;29.50;1.50;True;False;False;False;2;40.43439435400455;16.026780608631235;37.60360112518765;43.265187582821454
12;61.50;3.50;False;False;True;False;293;30.50;1.50;True;False;False;False;3;39.65018380192729;0.33210182905866914;39.16018519152567;40.28509059668431
12;61.50;3.50;False;False;True;False;294;31.50;1.50;True;False;False;False;1;52.56635996103796;0;52.56635996103796;52.56635996103796
12;61.50;3.50;False;False;True;False;295;32.50;1.50;True;False;False;False;1;40.90120490251866;0;40.90120490251866;40.90120490251866
12;61.50;3.50;False;False;True;False;300;37.50;1.50;True;False;False;False;5;27.453927365781055;0.1839189362367049;27.04018758282473;28.023889692341527
12;61.50;3.50;False;False;True;False;302;39.50;1.50;True;False;False;False;5;30.798336641502466;8.217678135550647;26.928333333318733;33.65249640354523
12;61.50;3.50;False;False;True;False;303;40.50;1.50;True;False;False;False;3;35.92754205317192;26.342200267855624;32.86954862350103;41.85298135331686
12;61.50;3.50;False;False;True;False;304;41.50;1.50;True;False;False;False;4;33.568709564647634;0.018055727541387668;33.47490940332318;33.76641432858378
12;61.50;3.50;False;False;True;False;305;42.50;1.50;True;False;False;False;2;36.83189954782779;12.765735345016678;34.30546576232928;39.3583333333263
12;61.50;3.50;False;False;True;False;307;44.50;1.50;True;False;False;False;6;37.031613595712614;6.681287358505664;35.61759019494639;42.2683405262469
12;61.50;3.50;False;False;True;False;308;45.50;1.50;True;False;False;False;8;37.30197681844038;4.804255364665137;36.052503596461975;42.63970423990759
12;61.50;3.50;False;False;True;False;309;46.50;1.50;True;False;False;False;4;37.515357785937795;0.0883888029460867;37.149115130116115;37.85213242899499
12;61.50;3.50;False;False;True;False;310;47.50;1.50;True;False;False;False;4;20.8645338454767;0.3243477201545351;20.355598193066385;21.549538235853106
12;61.50;3.50;False;False;True;False;312;49.50;1.50;True;False;False;False;2;21.00768119335453;0.0010379820243521058;20.984899819116436;21.030462567592622
12;61.50;3.50;False;False;True;False;313;50.50;1.50;True;False;False;False;5;26.668263415589195;3.4213591704491497;25.618614707556844;29.960559553743224
12;61.50;3.50;False;False;True;False;314;51.50;1.50;True;False;False;False;7;30.868331425340948;45.48040943359732;26.66269198273949;41.931299497384316
12;61.50;3.50;False;False;True;False;315;52.50;1.50;True;False;False;False;4;18.29243605067694;0.20357375181696066;17.7900937914128;18.843532107268402
12;61.50;3.50;False;False;True;False;323;16.50;2.50;True;False;False;False;1;37.442223025678686;0;37.442223025678686;37.442223025678686
12;61.50;3.50;False;False;True;False;327;20.50;2.50;True;False;False;False;1;35.42816972055334;0;35.42816972055334;35.42816972055334
12;61.50;3.50;False;False;True;False;328;21.50;2.50;True;False;False;False;3;36.97935384776307;7.748231548783283;34.27472501523516;39.83565254169662
12;61.50;3.50;False;False;True;False;329;22.50;2.50;True;False;False;False;3;34.590927258653515;2.084673400400497;33.48231281890003;36.22361470756732
12;61.50;3.50;False;False;True;False;331;24.50;2.50;True;False;False;False;2;31.825411271981466;0.25342476461549973;31.46944444444307;32.18137809951986
12;61.50;3.50;False;False;True;False;333;26.50;2.50;True;False;False;False;2;31.25722422131389;0.00040147941144677747;31.243055957280376;31.271392485347405
12;61.50;3.50;False;False;True;False;334;27.50;2.50;True;False;False;False;1;30.703427124746668;0;30.703427124746668;30.703427124746668
12;61.50;3.50;False;False;True;False;336;29.50;2.50;True;False;False;False;2;29.197774181315253;0.05849357246613691;29.026757263342006;29.3687910992885
12;61.50;3.50;False;False;True;False;338;31.50;2.50;True;False;False;False;3;27.617994494581428;0.07601444023032895;27.306854249487515;27.831944846166152
12;61.50;3.50;False;False;True;False;339;32.50;2.50;True;False;False;False;5;27.381738179865966;1.6770408097201979;26.44731601362946;29.65333333332819
12;61.50;3.50;False;False;True;False;341;34.50;2.50;True;False;False;False;3;28.378042897808275;17.051845217620173;24.94786517972534;32.96145109653207
12;61.50;3.50;False;False;True;False;342;35.50;2.50;True;False;False;False;2;24.781195431645756;0.1327881909877909;24.523524914329755;25.038865948961757
12;61.50;3.50;False;False;True;False;343;36.50;2.50;True;False;False;False;3;42.43635669407937;246.60523410637148;24.30407647171478;51.645830540320276
12;61.50;3.50;False;False;True;False;344;37.50;2.50;True;False;False;False;3;23.591637800503047;0.1929059981416918;23.092135623734066;23.917409805048692
12;61.50;3.50;False;False;True;False;346;39.50;2.50;True;False;False;False;2;21.759804028608983;0.00035131241025955506;21.746550493038058;21.773057564179908
12;61.50;3.50;False;False;True;False;347;40.50;2.50;True;False;False;False;1;21.323892887077818;0;21.323892887077818;21.323892887077818
12;61.50;3.50;False;False;True;False;348;41.50;2.50;True;False;False;False;2;21.02676365280331;0.6561487654500932;20.45398587501768;21.599541430588943
12;61.50;3.50;False;False;True;False;349;42.50;2.50;True;False;False;False;4;20.202640687120436;0.10531128292452618;19.78018758282633;20.458982680300323
12;61.50;3.50;False;False;True;False;351;44.50;2.50;True;False;False;False;3;20.9425330959228;6.769901953811497;18.17222222222199;23.334632027266707
12;61.50;3.50;False;False;True;False;352;45.50;2.50;True;False;False;False;2;17.99407566825778;0.10267053559675143;17.76750279300927;18.220648543506286
12;61.50;3.50;False;False;True;False;353;46.50;2.50;True;False;False;False;2;17.972888095853023;0.0013656408151923518;17.946757263344352;17.999018928361693
12;61.50;3.50;False;False;True;False;354;47.50;2.50;True;False;False;False;5;17.225521674376886;1.4446702172796244;16.34937122125757;19.34018838627162
12;61.50;3.50;False;False;True;False;356;49.50;2.50;True;False;False;False;4;15.746806493676786;0.9848135149950604;15.11888888888916;17.224277636936677
12;61.50;3.50;False;False;True;False;357;50.50;2.50;True;False;False;False;3;17.356108899508754;3.171748245724208;15.427579561937819;18.938701306084113
12;61.50;3.50;False;False;True;False;358;51.50;2.50;True;False;False;False;2;19.38166506928974;43.80841637399919;14.70147189090494;24.061858247674536
12;61.50;3.50;False;False;True;False;359;52.50;2.50;True;False;False;False;7;15.180300287488405;11.995147721043416;12.94491340150853;22.326254694971794
12;61.50;3.50;False;False;True;False;411;16.50;4.50;True;False;False;False;1;61.87416945966106;0;61.87416945966106;61.87416945966106
12;61.50;3.50;False;False;True;False;415;20.50;4.50;True;False;False;False;2;34.488888888881775;0.07226825897912016;34.29879909565352;34.67897868211003
12;61.50;3.50;False;False;True;False;416;21.50;4.50;True;False;False;False;1;37.97744416277419;0;37.97744416277419;37.97744416277419
12;61.50;3.50;False;False;True;False;417;22.50;4.50;True;False;False;False;1;46.6650905966726;0;46.6650905966726;46.6650905966726
12;61.50;3.50;False;False;True;False;419;24.50;4.50;True;False;False;False;4;34.09514508226766;12.392277119140406;31.92056274848801;39.35204502705892
12;61.50;3.50;False;False;True;False;420;25.50;4.50;True;False;False;False;2;31.092545700064193;0.00757207172048246;31.03101492841097;31.154076471717417
12;61.50;3.50;False;False;True;False;422;27.50;4.50;True;False;False;False;5;30.14514255576396;0.08889019114308014;29.812094073087792;30.510388748039986
12;61.50;3.50;False;False;True;False;425;30.50;4.50;True;False;False;False;1;28.195827345578437;0;28.195827345578437;28.195827345578437
12;61.50;3.50;False;False;True;False;426;31.50;4.50;True;False;False;False;1;27.539444444447327;0;27.539444444447327;27.539444444447327
12;61.50;3.50;False;False;True;False;427;32.50;4.50;True;False;False;False;6;26.87475041566381;0.636147248700037;26.292594193131663;28.31982999774118
12;61.50;3.50;False;False;True;False;429;34.50;4.50;True;False;False;False;3;25.708169739568802;0.13439940111420914;25.354076471718145;26.08612149876808
12;61.50;3.50;False;False;True;False;430;35.50;4.50;True;False;False;False;3;25.224166003483486;1.3682632410142608;24.089903817312006;26.42639568008235
12;61.50;3.50;False;False;True;False;431;36.50;4.50;True;False;False;False;2;26.184725416952688;6.110785332059392;24.436757263344134;27.93269357056124
12;61.50;3.50;False;False;True;False;432;37.50;4.50;True;False;False;False;4;23.971715762328728;2.838863721841195;22.98113188642492;26.492865179719843
12;61.50;3.50;False;False;True;False;434;39.50;4.50;True;False;False;False;5;22.55528830625881;1.3051678194861498;21.526778038662087;24.404809222425683
12;61.50;3.50;False;False;True;False;435;40.50;4.50;True;False;False;False;3;21.07167198485816;0.005841901180617797;21.009083664624995;21.156854249491516
12;61.50;3.50;False;False;True;False;436;41.50;4.50;True;False;False;False;2;40.54097082570843;737.6105964660184;21.336666666666133;59.74527498475072
12;61.50;3.50;False;False;True;False;437;42.50;4.50;True;False;False;False;9;20.115806435875633;0.12202524064401192;19.6175933896875;20.57647908384206
12;61.50;3.50;False;False;True;False;439;44.50;4.50;True;False;False;False;3;19.077065903207465;0.0714220133872826;18.80070795823849;19.334163873655598
12;61.50;3.50;False;False;True;False;440;45.50;4.50;True;False;False;False;3;18.170832402329626;0.26756585845355096;17.809829194310623;18.763430319479085
12;61.50;3.50;False;False;True;False;441;46.50;4.50;True;False;False;False;3;19.314574294930935;11.153516937257523;17.269906208581233;23.16851852486434
12;61.50;3.50;False;False;True;False;442;47.50;4.50;True;False;False;False;3;16.491142374917217;0.04664026751187165;16.26564934696944;16.696111111115897
