#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
45.15;1;45.15;45.15;-1754.85
46.71;3;46.71;46.71;-7153.29
51.13;0;51.13;51.13;-1748.87
55.18;1;55.18;55.18;-1744.82
60.98;0;60.98;60.98;-1739.02
61.4;2;61.4;61.4;-7138.6
63.99;3;63.99;63.99;-7136.01
65.41;1;65.41;20.13;-7134.59
70.89;0;70.89;19.71;-7129.11
71.27;2;71.27;71.27;-7128.73
74.07;3;74.07;74.07;-7125.93
75.45;1;75.45;30.17;-7124.55
81.51;0;81.51;30.33;-1718.49
81.56;2;81.56;30.38;-1718.44
84.13;3;84.13;84.13;-7115.87
85.56;1;85.56;30.24;-7114.44
91.52;0;91.52;30.3;-7108.48
91.62;2;91.62;30.18;-7108.38
94.32;3;94.32;39;-7105.68
95.52;1;95.52;30.06;-7104.48
101.46;0;101.46;30.2;-7098.54
101.67;2;101.67;30.15;-7098.33
105.76;1;105.76;30.26;-7094.24
107.77;3;107.77;107.77;-7092.23
111.67;0;111.67;111.67;-1688.33
111.72;2;111.72;111.72;-1688.28
115.81;1;115.81;115.81;-1684.19
117.91;3;117.91;117.91;-7082.09
121.36;0;121.36;121.36;-1678.64
121.97;2;121.97;20.3;-7078.03
126.09;1;126.09;126.09;-1673.91
128.15;3;128.15;128.15;-7071.85
131.7;0;131.7;30.03;-1668.3
131.89;2;131.89;30.18;-7068.11
136.21;1;136.21;30.65;-7063.79
138.24;3;138.24;91.49;-1661.76
141.75;0;40.03;39.99;-7159.97
142.12;2;142.12;30.36;-7057.88
146.76;1;146.76;40.96;-7053.24
148.69;3;148.69;74.58;-1651.31
151.65;0;151.65;151.65;-1648.35
151.98;2;60.36;29.95;-7139.64
156.98;1;156.98;41.13;-7043.02
158.95;3;158.95;74.65;-1641.05
161.75;0;161.75;161.75;-1638.25
162.37;2;162.37;162.37;-7037.63
167.13;1;167.13;167.13;-1632.87
169.04;3;169.04;70.89;-7030.96
171.92;0;171.92;171.92;-1628.08
172.54;2;172.54;172.54;-7027.46
177.51;1;177.51;81.79;-1622.49
179.32;3;179.32;71.5;-7020.68
181.9;0;181.9;90.27;-1618.1
182.97;2;182.97;182.97;-7017.03
187.73;1;187.73;51.18;-1612.27
189.92;3;94.2;71.96;-7105.8
191.8;0;191.8;49.95;-7008.2
193.42;2;193.42;101.75;-7006.58
197.86;1;197.86;42.1;-7002.14
200;3;82.05;71.8;-7117.95
201.89;0;34.36;34.17;-7165.64
203.6;2;203.6;51.71;-6996.4
208.19;1;39.1;38.68;-7160.9
210.39;3;210.39;210.39;-6989.61
211.86;0;211.86;211.86;-1588.14
213.85;2;213.85;213.85;-6986.15
218.43;1;218.43;218.43;-1581.57
220.85;3;220.85;220.85;-6979.15
222.18;0;222.18;100.42;-6977.82
223.54;2;223.54;223.54;-6976.46
228.35;1;228.35;228.35;-1571.65
231.15;3;231.15;136.78;-6968.85
232.27;0;232.27;232.27;-1567.73
233.96;2;126.15;30.23;-7073.85
238.59;1;238.59;40.68;-6961.41
241.47;3;113.28;92.74;-1686.72
242.52;0;242.52;242.52;-1557.48
244.05;2;142.29;40.32;-7057.71
248.5;1;174.39;40.17;-7025.61
251.58;3;251.58;92.58;-6948.42
252.99;0;252.99;252.99;-1547.01
254.1;2;98.33;40.21;-7101.67
258.51;1;152.71;50.18;-7047.29
261.36;3;261.36;81.86;-6938.64
263.56;0;263.56;131.75;-6936.44
264.54;2;95.03;40.61;-7104.97
268.6;1;109.61;50.05;-7090.39
271.74;3;220.56;81.78;-6979.44
274.08;0;80.61;51.86;-7119.39
274.61;2;70.88;40.6;-7129.12
278.72;1;106.1;50.13;-7093.9
281.73;3;187.36;83.18;-7012.64
284.13;0;284.13;132.24;-1515.87
284.76;2;284.76;284.76;-1515.24
288.82;1;24.23;24.19;-1775.77
291.86;3;139.97;91.48;-7060.03
294.22;0;294.22;92.1;-6905.78
294.86;2;294.86;294.86;-1505.14
298.76;1;298.76;298.76;-1501.24
301.8;3;111.84;91.36;-7088.16
304.26;0;304.26;92.1;-6895.74
304.92;2;304.92;162.75;-6895.08
308.94;1;308.94;308.94;-1491.06
311.81;3;39.36;39.32;-1760.64
314.59;0;122.52;82.11;-7077.48
314.99;2;314.99;152.41;-6885.01
318.79;1;318.79;318.79;-1481.21
321.9;3;47.78;40.08;-7152.22
324.82;0;71.58;52.37;-7128.42
325.04;2;273.87;50.92;-6926.13
329.06;1;329.06;182.09;-6870.94
332.02;3;332.02;332.02;-6867.98
334.79;0;40.46;40.42;-7159.54
335.46;2;20.43;20.39;-1779.57
339.15;1;339.15;151.29;-6860.85
342.4;3;342.4;342.4;-6857.6
345.28;0;30.2;29.78;-1769.8
345.62;2;345.62;345.62;-1454.38
349.43;1;349.43;349.43;-1450.57
352.46;3;352.46;183.38;-6847.54
