#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;123.45;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.96;185.29;23.51;PP/21.63,TA/1.52,IS/0.01,PS/0.36,RB/0.01,OB/0.02,RP/0
119.97;183.87;25.52;PP/23.21,TA/1.86,IS/0.01,PS/0.69,RB/0.01,OB/0.02,RP/0
179.93;183.94;25.7;PP/23.26,TA/1.95,IS/0.01,PS/0.7,RB/0.01,OB/0.03,RP/0
239.91;183.99;25.81;PP/23.31,TA/1.96,IS/0.01,PS/0.71,RB/0.01,OB/0.03,RP/0
299.73;184.02;26.73;PP/23.52,TA/2.61,IS/0.01,PS/0.72,RB/0.01,OB/0.04,RP/0
359.62;184.03;27.1;PP/23.65,TA/2.8,IS/0.01,PS/0.73,RB/0.01,OB/0.04,RP/0
419.59;184.77;27.92;PP/23.95,TA/3.27,IS/0.01,PS/1.03,RB/0.01,OB/0.05,RP/0
479.83;184.62;28.51;PP/24.13,TA/3.61,IS/0.01,PS/1.17,RB/0.01,OB/0.05,RP/0
539.86;184.09;29.16;PP/24.28,TA/4.04,IS/0.01,PS/1.19,RB/0.01,OB/0.06,RP/0
599.82;184.13;29.61;PP/24.46,TA/4.26,IS/0.01,PS/1.21,RB/0.01,OB/0.07,RP/0
659.6;184.13;29.92;PP/24.54,TA/4.43,IS/0.01,PS/1.22,RB/0.01,OB/0.07,RP/0
719.98;185.15;30.46;PP/24.71,TA/4.73,IS/0.01,PS/1.28,RB/0.01,OB/0.08,RP/0
779.99;184.88;31;PP/24.88,TA/5.02,IS/0.01,PS/1.36,RB/0.01,OB/0.09,RP/0
839.87;184.73;31.67;PP/25.19,TA/5.32,IS/0.01,PS/1.41,RB/0.01,OB/0.09,RP/0
899.65;184.57;31.95;PP/25.25,TA/5.49,IS/0.01,PS/1.42,RB/0.01,OB/0.1,RP/0
959.75;184.54;32.29;PP/25.34,TA/5.69,IS/0.01,PS/1.43,RB/0.01,OB/0.1,RP/0
