#TimeStamp;TripTime;Type
26;11;O
28;15;O
32;10;O
38;18;O
42;22;O
45;27;O
46;21;O
56;36;O
56;40;I
58;15;I
62;40;O
63;35;I
68;36;O
69;41;O
73;23;I
77;30;O
81;61;O
82;53;O
85;47;I
88;52;O
88;41;O
89;22;I
92;42;I
94;57;O
95;37;I
95;55;O
96;71;O
103;53;I
111;49;I
115;70;O
122;49;O
125;48;I
152;22;O
174;41;O
201;35;O
210;28;O
301;28;O
307;28;O
308;31;O
309;41;O
312;32;O
326;30;O
335;23;O
356;38;O
368;30;O
371;7;O
380;30;O
385;10;O
422;40;O
426;14;I
458;14;O
465;21;O
472;43;I
479;37;I
481;29;O
503;29;O
518;32;O
526;51;I
532;33;O
554;6;O
554;23;O
562;22;O
564;14;O
571;29;O
576;25;O
577;16;O
587;24;O
616;56;O
628;21;O
634;34;O
660;29;O
684;22;O
709;28;O
713;19;O
714;40;O
718;20;O
725;33;O
736;29;O
742;23;O
750;28;O
792;34;I
795;45;I
807;45;I
810;30;I
811;28;O
812;30;O
814;26;O
818;36;O
829;33;O
832;33;O
836;32;O
838;27;O
846;16;O
856;18;O
886;22;O
900;6;O
919;33;O
920;20;O
929;23;O
932;17;O
955;34;O
961;39;O
1005;42;O
1011;26;O
1022;42;O
1028;28;O
1054;51;O
1060;34;O
1061;28;O
1073;27;O
1074;39;O
1090;21;O
1093;35;I
1110;47;I
1118;29;O
1125;32;I
1130;39;O
1149;50;I
1150;25;O
1154;21;O
1164;40;O
1168;14;O
1175;22;O
1181;40;O
1182;21;O
1183;29;O
1196;37;O
1218;21;O
1234;31;O
1237;22;O
1243;24;O
1254;29;O
1284;21;O
1286;17;O
1311;40;O
1321;23;O
1322;25;O
1325;40;O
1337;19;O
1337;22;O
1353;44;O
1376;32;O
1381;27;I
1391;49;O
1395;37;O
1406;11;O
1408;32;O
1409;13;O
1422;19;I
1446;54;I
1448;48;O
1448;41;O
1453;38;O
1463;19;O
1468;54;I
1470;25;O
1480;33;O
1481;17;O
1497;31;O
1497;20;O
1509;36;O
1516;25;O
1516;43;O
1538;24;O
1547;14;O
1568;27;O
1583;35;O
1586;31;O
1592;34;O
1601;29;O
1608;31;O
1617;20;O
1634;22;O
1643;19;O
1646;23;O
1647;28;O
1655;23;O
1663;16;O
1668;15;O
1671;32;O
1674;20;O
1691;24;I
1699;24;O
1716;43;I
1751;19;O
1754;34;I
1761;51;I
1763;33;O
1767;28;O
1772;18;O
1777;16;O
1778;26;O
1794;54;O
1795;33;O
1797;53;O
1808;50;O
1810;35;O
1849;16;O
1862;34;O
1865;37;O
1874;37;O
1883;39;O
1909;28;O
1918;33;O
1948;20;O
1958;38;O
1959;18;O
1968;18;O
1981;31;O
1985;23;O
1987;27;O
1993;37;O
2003;35;O
2006;40;I
2014;30;I
2017;33;O
2020;31;O
2037;13;O
2042;22;O
2048;16;O
2054;33;O
2077;42;I
2081;22;O
2083;61;I
2106;38;O
2109;22;O
2118;23;O
2130;26;O
2133;32;O
2133;36;O
2147;46;O
2172;22;O
2184;37;O
2221;19;O
2230;24;O
2243;46;O
2248;41;O
2261;35;O
2266;31;O
2282;33;O
2285;58;O
2295;32;O
2296;19;O
2299;46;O
2312;60;I
2316;21;O
2324;19;O
2330;20;O
2348;33;O
2349;24;O
2359;48;I
2359;19;O
2362;26;O
2363;57;I
2385;49;I
2389;24;O
2401;23;O
2411;41;O
2414;20;O
2430;22;O
2432;13;O
2444;31;O
2466;32;O
2470;15;O
2475;20;O
2483;27;O
2492;20;O
2512;26;O
2521;15;O
2522;19;O
2529;26;O
2561;28;O
2570;31;O
2584;61;O
2584;34;O
2585;54;O
2597;48;I
2598;60;O
2621;32;O
2627;38;O
2633;37;O
2643;28;O
2646;16;O
2652;45;I
2652;58;O
2663;52;I
2686;54;I
2689;36;O
2730;32;O
2748;35;O
2749;32;O
2758;32;O
2760;29;O
2763;27;O
2772;24;O
2772;32;O
2781;35;O
2782;13;O
2787;26;O
2790;34;O
2812;20;O
2818;19;O
2819;24;O
2852;28;O
2859;23;O
2860;34;O
2871;46;I
