#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;100;100;0;0;0;0;0;0.43
59.96;100;100;53.66;51.59;53.92;59.96;0.37;0.43
119.97;100;100;113.64;82.77;113.9;115.77;0.37;0.46
179.93;100;100;172.81;101.23;173.81;164.51;0.37;0.44
239.91;100;100;230.48;96.1;233.7;191.05;0.37;0.44
299.73;100;100;288.86;95.71;293.47;230.78;0.38;0.44
359.62;100;100;348.69;72.96;353.32;258.57;0.38;0.46
419.59;100;100;406.54;69.18;412.76;242.31;0.38;0.46
479.83;100;100;463.65;70.67;471.86;260.37;0.38;0.44
539.86;100;100;517.57;62.87;529.02;302.15;0.38;0.46
599.82;100;100;577.39;56.27;588.92;295.12;0.38;0.48
659.6;100;100;637.05;64.5;648.64;238.83;0.39;0.44
719.98;100;100;691.79;70.19;705.86;308.97;0.39;0.44
779.99;100;100;741;68.57;759.05;313.33;0.39;0.46
839.87;100;100;795.4;68.82;814.58;290.24;0.39;0.47
899.65;100;100;854.92;63.46;874.21;303.85;0.39;0.44
959.75;100;100;914.74;66.5;934.15;320.85;0.39;0.44
1019.92;100;100;967.65;64.65;988.96;348.94;0.4;0.44
1079.85;100;100;1007.45;65.79;1033.04;297.06;0.4;0.46
1139.91;100;100;1068.14;64.74;1093.38;331.97;0.4;0.47
1199.92;100;100;1128.78;69.7;1153.67;429.04;0.4;0.5
1259.81;100;100;1189.32;62.96;1213.92;390.56;0.4;0.5
1319.97;100;100;1241.42;62.07;1267.49;299.59;0.4;0.48
1379.85;100;100;1274.16;60.62;1305.21;254.89;0.41;0.48
1439.99;100;100;1333.69;65.26;1364.92;276.97;0.41;0.48
1499.86;100;100;1392.92;56.28;1424.34;319.94;0.41;0.48
1560;100;100;1452.42;66.49;1484.03;492.7;0.41;0.45
1619.73;100;100;1501.47;70.25;1534.57;367.01;0.41;0.46
1679.77;100;100;1530.28;69.64;1568.17;260.8;0.41;0.46
1739.96;100;100;1592.26;69.82;1629.6;470.53;0.41;0.51
1799.86;100;100;1653.99;68.98;1690.65;477.88;0.41;0.5
1859.98;100;100;1696.47;70.81;1734.78;460.63;0.42;0.5
1920;100;100;1746.38;61.16;1785.57;441.73;0.42;0.47
1979.85;100;100;1794.12;54.57;1834.88;335.92;0.42;0.45
2039.78;100;100;1852.98;64.31;1893.98;323.07;0.42;0.5
2099.7;100;100;1892.95;63.6;1936.16;305.22;0.4;0.44
2159.64;100;100;1951.64;63.87;1995.12;342.82;0.4;0.44
2219.99;100;100;1981.9;67.11;2029.4;344.49;0.4;0.45
2279.82;100;100;2028.72;67.83;2076.94;314.95;0.4;0.47
2339.98;100;100;2090.6;62.59;2138.39;285.27;0.4;0.47
2399.96;100;100;2137.8;75.91;2186.25;376.94;0.4;0.45
