Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;1800;1800
OutputStation0;45.50;9.50;76;47;16;42.32005772051766;1577.3083415119972;10.095555555554938;123.63555555555556;4.75;1052.2870346393815;1800
