#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
47.42;21;445;1;47.42;47.38
53.23;2;751;0;53.23;53.19
57.55;21;445;1;57.55;57.5
61.85;26;52;2;61.85;61.81
61.89;15;116;3;61.89;61.85
63.34;2;751;0;63.34;63.29
67.59;21;445;1;67.59;67.55
71.88;26;52;2;71.88;71.83
71.92;15;116;3;71.92;71.88
73.38;2;751;0;73.38;73.34
77.61;21;445;1;77.61;77.56
81.92;26;52;2;81.92;81.88
81.97;15;116;3;81.97;81.92
83.4;2;751;0;83.4;83.36
87.64;21;445;1;87.64;87.6
91.97;26;52;2;91.97;91.92
92.01;15;116;3;92.01;91.97
93.45;2;751;0;93.45;93.4
97.69;21;445;1;97.69;97.64
102.01;26;52;2;102.01;101.97
102.05;15;116;3;102.05;102.01
103.49;2;751;0;103.49;103.45
107.73;21;445;1;107.73;107.69
112.05;26;52;2;112.05;112.01
112.1;15;116;3;112.1;112.05
113.49;2;751;0;113.49;113.45
117.78;21;445;1;117.78;117.73
122.08;26;52;2;122.08;122.04
122.13;15;116;3;122.13;122.08
123.54;2;751;0;123.54;123.49
127.82;21;445;1;127.82;127.78
132.13;26;52;2;132.13;132.08
132.17;15;116;3;132.17;132.13
133.58;2;751;0;133.58;133.54
137.87;21;445;1;137.87;137.82
142.22;15;116;3;142.22;142.17
147.01;12;67;2;147.01;146.96
147.91;21;445;1;147.91;147.87
148.5;1;234;0;148.5;148.45
152.26;15;116;3;152.26;152.22
157.17;12;67;2;157.17;157.12
157.93;21;445;1;157.93;157.88
158.76;1;234;0;158.76;158.71
162.31;15;116;3;162.31;162.26
167.21;12;67;2;167.21;167.17
168.8;1;234;0;168.8;168.76
172.72;22;465;1;172.72;172.67
176.52;19;48;3;176.52;176.48
177.26;12;67;2;177.26;177.21
178.81;1;234;0;178.81;178.77
182.79;22;465;1;182.79;182.74
186.57;19;48;3;186.57;186.52
187.29;12;67;2;187.29;187.25
188.86;1;234;0;188.86;188.81
192.83;22;465;1;192.83;192.79
196.59;19;48;3;196.59;196.54
197.34;12;67;2;197.34;197.29
198.88;1;234;0;198.88;198.84
202.88;22;465;1;202.88;202.83
206.62;19;48;3;206.62;206.57
207.35;12;67;2;207.35;207.31
208.92;1;234;0;208.92;208.88
212.92;22;465;1;212.92;212.88
216.65;19;48;3;216.65;216.6
217.36;12;67;2;217.36;217.31
218.95;1;234;0;218.95;218.9
