#TimeStamp;DistanceTraveled
59.94;1364.09
119.82;685.66
179.75;624.8
239.97;666.05
299.78;723.31
359.81;555.44
419.96;729.43
479.91;818.72
539.9;739.71
599.98;871.8
659.95;690.01
719.91;732.14
779.87;742.65
839.93;792.12
900;713.43
959.89;910.15
1019.99;895.28
1079.97;809.67
1139.92;951.3
1199.96;762.73
1259.84;899.58
1319.99;859.7
1379.98;962.08
1439.89;831.18
1499.79;759.48
1559.98;911.4
1619.87;1002.75
1679.97;971.84
1739.73;818.31
1799.98;945.08
1859.86;715
1919.95;894.23
1979.95;832.88
2039.94;883.86
2099.99;938.53
2159.94;770.45
2219.86;807.6
2279.83;955.77
2339.71;895.37
2399.58;871.3
2459.99;996.82
2519.88;896.91
2579.99;775.64
2639.96;984.14
2699.86;935.48
2759.89;924.59
2819.98;895.58
2879.96;707.6
2939.98;986.25
2999.8;1023.9
3059.95;856.58
3119.95;1012.19
3179.75;1078.62
3239.85;923.48
3299.96;1034.37
3359.64;823.09
3419.9;878.05
3479.94;1038.28
3539.96;963.96
3599.84;1044.62
3659.97;1200.3
3719.87;965.85
3779.9;977.99
3839.97;1059.96
3899.81;1081.21
3959.99;1070.67
4019.69;1001.89
4079.96;1164.06
4139.98;1064.66
4199.96;957.66
4259.97;1062.59
4319.97;1004.64
4379.78;1040.82
4439.74;1098.23
4499.93;1002.34
4559.99;941.53
4620;1078.61
4679.99;1037.14
4739.98;945.73
4799.9;1057.84
4859.92;759.38
4919.81;690.67
4980;542.37
5039.91;778.12
5099.94;860.7
5159.97;825.88
5219.87;630.14
5279.91;470.28
5339.96;647.11
5399.98;622.67
5459.98;642.93
5519.96;684.35
5579.94;642.65
5639.98;645.37
5699.98;730.81
5759.99;737.99
5819.96;684.96
5879.78;719.36
5939.95;686.26
6000;707.44
6060;563.69
6119.98;705.02
6179.77;593.9
6239.98;655.45
6299.97;432.88
6359.92;654.98
6419.93;897.64
6479.94;665.24
6539.93;852.88
6599.89;779.05
6659.89;743.14
6719.91;798.86
6779.92;641.76
6839.93;621.3
6899.97;503.38
6959.65;643.49
7019.97;896.7
7079.97;717.97
7139.99;629.69
7199.97;733.67
7259.98;659.27
7319.96;657.34
7379.98;620.48
7439.89;918.42
7499.88;869.22
7559.98;567.88
7619.97;419.86
7679.97;688.2
7739.97;814.84
7800;590.71
7859.95;739.85
7919.9;609.03
7979.94;530.97
8039.89;583.88
8099.84;751.83
8159.93;780.22
8219.97;476.11
8279.8;828.76
8339.84;771.33
8399.94;650.76
8460;757.49
8519.99;925.08
8579.98;680.04
8639.85;695.49
8699.97;628.13
8759.72;519.85
8819.84;680.86
8879.83;733.16
8939.97;771.86
8999.81;1033.93
9059.96;727.2
9119.91;732.07
9179.88;528.54
9239.99;745.01
9299.96;875.74
9359.96;846.73
9419.96;686.27
9479.95;698.01
9539.99;756.61
9599.98;762.74
9659.95;801.17
9720;646.83
9779.99;914.2
9839.83;762.97
9899.96;665.44
9959.97;523.95
10019.96;895.89
10079.99;914.16
10139.9;632.54
10199.75;656.32
10259.98;798.04
10319.98;766.42
10379.92;575.98
10439.84;684.65
10499.96;766.33
10559.99;647.91
10619.86;606.29
10679.99;900.31
10739.91;618.82
10799.83;706.8
10859.82;853.86
10919.83;668.17
10979.98;668.08
11039.79;560.41
11099.98;601.88
11159.97;653.3
11220;841.68
11279.96;973.88
11339.97;648.88
11399.96;561.84
11459.88;888.85
11519.85;616.62
11579.86;544.05
11639.85;849.43
11699.95;697.71
11759.96;661.49
11819.97;727.94
11879.99;804.21
11939.97;693.19
11999.97;771.78
12059.9;586.9
12119.99;828.85
12179.97;801.24
12239.98;675.4
12299.97;922.3
12359.68;867.56
12419.95;661.56
12479.81;978.98
12539.97;958.42
12599.99;742.12
12659.96;795.45
12719.97;696.55
12779.87;680.77
12839.8;677.96
12899.97;531.76
12959.98;650.88
13019.93;974.09
13079.72;739.36
13139.98;558.29
13199.99;742.44
13259.96;685.74
13319.83;465.63
13379.93;929.75
13439.97;785.4
13499.92;694.44
13559.97;975.78
13619.97;633.19
13680;993.16
13739.81;929.97
13799.96;774.47
13859.89;668.46
13919.98;828
13979.96;783.83
14040;792.74
14099.95;772.68
14159.97;723.75
14219.99;933.31
14279.95;730.62
14339.93;631.97
14399.73;697.58
14459.88;757.94
14519.94;872.19
14579.96;741.96
14639.88;607.87
14699.95;686.24
14760;977.28
14819.97;685.84
14879.91;610.57
14939.98;747.45
14999.97;660.66
15059.97;499.22
15119.99;763.38
15179.99;727.21
15239.83;661.31
15299.85;592.75
15359.95;714.06
15419.93;758.71
15479.75;580.32
15539.98;720.51
15599.99;845.61
15659.98;604.39
15719.95;759.26
15779.98;674.57
15839.96;992.76
15899.96;876.09
15959.98;722.33
16019.88;923.6
16079.74;824.7
16139.97;510.52
16199.76;595.41
16260;851.72
16319.95;950.96
16379.77;725.14
16439.97;692.32
16499.93;687.02
16559.85;902.92
16619.8;642.58
16679.76;722.22
16739.97;600.03
16799.97;658.97
16859.95;724.83
16919.88;839.25
16979.96;732.25
17040;540.63
17099.98;729.3
17159.89;912.44
17219.99;658.35
17279.99;724.91
17339.72;734.5
17399.98;553.45
17459.98;799.39
17519.98;702.11
17579.96;649.06
17639.94;828.88
17699.99;750.12
17759.96;747.07
17819.87;649.3
17879.95;1064.24
17939.84;505.04
17999.89;588.87
18059.97;727.71
18119.96;948.77
18179.97;538.55
18239.9;676.46
18299.62;527
18359.84;793.23
18419.96;724.01
18479.93;809.74
18539.87;691.18
18600;731.69
18659.98;629.32
18719.88;647.58
18780;683.71
18839.98;722.01
18899.97;917.82
18959.96;897.64
19019.61;867.42
19079.81;672.43
19139.96;738.99
19199.88;814.19
19259.98;746.96
19319.97;716.15
19379.71;701.58
19439.96;823.27
19499.88;775.09
19559.91;891.58
19619.96;874.21
19679.78;648.08
19739.98;826.82
19799.9;586.99
19859.97;898.72
19919.97;716.57
19979.89;799.82
20039.96;723.14
20099.83;730.69
20159.97;619.49
20219.98;657.33
20279.9;448.24
20339.98;766.96
20399.82;747.1
20459.98;635.09
20519.98;980.86
20579.95;846.45
20639.94;949.78
20699.79;874
20759.9;736.97
20819.97;856.59
20879.96;974.6
20939.84;733.97
20999.91;756.03
21059.98;668.11
21119.86;707.11
21179.87;614.65
21240;584.74
21299.97;724.11
21359.91;900.36
21419.7;622.63
21479.77;715.58
21539.93;825.81
21599.9;584.94
21659.96;996.2
21719.99;658.09
21780;731.26
21839.99;797.46
21899.9;785.71
21959.73;821.55
22019.98;927.45
22079.91;750.22
22139.78;611.26
22199.98;711.48
22259.97;661.87
22319.89;648.1
22379.98;798.61
22439.96;728.4
22499.68;888.54
22559.88;623.36
22619.98;650.36
22679.97;672.77
22739.98;711.26
22799.98;595.98
22859.85;631.73
22919.97;524.19
22979.96;645.04
23039.97;808.82
23099.99;851.35
23159.92;621.39
23219.68;649.47
23279.99;753.06
23339.97;721.97
23399.91;689.02
23460;818.63
23519.99;818.07
23579.78;675.87
23639.99;702.08
23699.92;575.16
23759.99;802.49
23819.99;697.63
23880;598.55
23939.98;763.21
23999.96;922.88
24059.89;806.6
24119.96;855.19
24179.92;760.4
24239.96;694.31
24299.99;779.52
24359.99;695.66
24419.95;560.33
24479.96;706.35
24539.88;856.28
24599.96;807.57
24659.95;894.55
24719.96;617.24
24779.99;641.85
24839.87;720.64
24899.9;623.53
24959.98;849.7
25019.75;644.44
25079.96;704.96
25139.98;635.75
25199.98;819.16
25259.77;771.15
25320;743.46
25379.98;707.68
25439.94;880.49
25499.97;718.79
25559.7;757.02
25619.83;807.67
25679.79;563.6
25739.93;862.81
25799.69;887.91
25859.97;683.57
25919.98;751.53
25979.92;853.73
26039.88;636.73
26099.92;828.15
26159.97;497.16
26219.98;728.53
26280;643.43
26339.92;706.48
26399.95;715.11
26459.74;666.65
26519.92;745.59
26579.98;948.56
26639.87;653.33
26699.94;632.13
26759.98;806.63
26819.97;645.59
26879.91;818.19
26940;772.49
26999.89;851.07
27059.98;669.64
27119.76;591.19
