#TimeStamp;TripTime;Type
21;7;O
22;9;O
29;18;O
32;13;O
32;24;O
33;14;O
34;17;O
38;25;O
40;27;O
41;18;I
42;21;O
43;18;O
47;33;O
47;29;I
48;31;I
49;28;O
51;30;O
52;29;O
53;35;O
54;29;I
56;29;I
60;47;O
66;33;O
68;33;I
71;50;O
89;15;O
89;54;O
91;53;I
95;29;O
98;48;I
131;14;I
132;39;I
137;14;O
141;28;O
155;41;I
155;13;O
158;39;I
162;19;O
171;32;O
181;43;O
209;18;O
214;16;O
215;31;O
233;22;I
238;21;O
246;31;O
250;30;O
250;16;O
253;29;I
256;17;O
261;41;I
270;33;I
272;19;O
274;19;O
275;24;O
279;19;O
289;57;O
292;19;O
324;15;O
333;29;I
343;40;I
346;24;O
349;27;O
359;21;O
396;18;O
405;61;I
410;59;I
416;28;O
444;22;O
457;44;I
458;52;I
459;76;O
472;42;O
481;49;O
482;22;O
483;66;I
487;31;O
496;20;O
504;51;I
508;65;O
516;41;I
523;44;O
530;39;O
548;31;I
551;26;O
558;17;O
559;18;O
561;46;I
563;15;O
566;38;I
588;22;I
591;31;O
593;22;O
601;18;O
613;27;O
616;15;O
627;24;O
630;27;O
631;28;I
633;21;O
636;13;O
638;38;I
648;67;O
657;38;I
677;31;O
687;17;O
695;22;O
698;27;I
704;23;O
712;26;O
718;42;I
723;23;I
736;43;O
738;43;I
750;24;O
751;29;O
760;32;O
776;20;O
781;16;O
786;25;I
789;17;O
797;16;O
800;23;O
802;39;I
809;16;O
811;17;O
816;20;O
817;26;O
820;33;I
824;38;O
831;4;O
836;18;O
843;25;I
852;18;O
857;14;O
861;27;O
877;19;I
881;29;O
881;36;I
905;39;O
917;16;O
929;21;O
934;24;O
945;27;O
953;43;I
959;17;O
962;36;O
962;30;O
969;35;I
972;19;O
982;15;O
988;21;O
992;40;I
995;31;O
999;58;I
1003;31;O
1017;46;O
1025;26;O
1027;51;I
1029;25;O
1031;16;O
1039;13;O
1044;32;I
1049;32;O
1061;33;I
1063;25;O
1076;7;O
1077;25;I
1078;36;I
1078;19;O
1092;35;O
1095;21;O
1097;28;O
1109;30;O
1116;24;O
1123;49;O
1130;25;O
1145;31;O
1147;33;I
1148;26;O
1157;14;O
1158;12;O
1167;20;O
1172;23;O
1185;45;I
1192;50;I
1199;28;O
1205;24;I
1205;13;O
1218;23;O
1221;11;O
1231;21;I
1232;20;O
1233;18;O
1235;19;O
1239;57;I
1259;33;O
1267;50;I
1269;44;O
1277;37;O
1278;32;I
1284;58;O
1286;41;O
1296;31;I
1303;16;O
1337;48;O
1341;33;I
1341;22;O
1347;48;O
1363;37;I
1364;22;I
1365;27;O
1372;26;O
1377;24;O
1379;59;I
1384;24;I
1387;14;O
1388;24;O
1400;24;O
1403;41;O
1404;25;O
1406;19;O
1411;36;O
1417;26;O
1420;47;O
1420;22;I
1435;52;O
1436;38;O
1449;16;I
1473;44;I
1474;15;O
1477;59;I
1520;45;O
1526;43;I
1532;28;O
1537;59;I
1538;22;O
1561;44;O
1562;30;I
1571;37;I
1572;38;O
1575;57;I
1580;24;O
1581;14;O
1581;45;O
1591;10;O
1601;26;O
1605;22;O
1614;46;O
1614;65;I
1616;17;O
1617;32;O
1623;16;O
1632;32;I
1643;35;O
1646;23;O
1651;53;I
1652;30;I
1659;30;O
1661;4;I
1662;30;O
1670;25;O
1676;38;O
1688;18;O
1691;18;O
1699;21;I
1704;32;I
1705;38;O
1722;26;O
1735;30;O
1748;47;I
1754;39;O
1762;37;O
1768;34;O
