#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;218.73;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
59.85;228.05;10.66;PP/8.96,TA/1.5,IS/0,PS/0.3,RB/0.01,OB/0.02,RP/0
119.89;209.24;12.86;PP/10.78,TA/1.83,IS/0,PS/0.63,RB/0.01,OB/0.02,RP/0
179.9;207.94;13.51;PP/10.92,TA/2.3,IS/0,PS/0.76,RB/0.01,OB/0.02,RP/0
239.99;205.87;14.11;PP/11.12,TA/2.66,IS/0,PS/1.04,RB/0.01,OB/0.03,RP/0
299.96;204.57;14.92;PP/11.27,TA/3.28,IS/0,PS/1.1,RB/0.01,OB/0.03,RP/0
359.96;201.96;16.01;PP/11.99,TA/3.59,IS/0,PS/1.13,RB/0.01,OB/0.04,RP/0
419.99;199.97;16.32;PP/12.2,TA/3.66,IS/0,PS/1.17,RB/0.01,OB/0.04,RP/0
479.97;199.47;16.82;PP/12.46,TA/3.85,IS/0,PS/1.23,RB/0.01,OB/0.04,RP/0
539.6;195.38;17.3;PP/12.81,TA/3.94,IS/0,PS/1.27,RB/0.01,OB/0.04,RP/0
599.93;194.69;17.82;PP/12.98,TA/4.24,IS/0,PS/1.3,RB/0.01,OB/0.05,RP/0
659.96;188.24;18.99;PP/13.77,TA/4.58,IS/0,PS/1.35,RB/0.01,OB/0.05,RP/0
719.98;187.29;19.38;PP/13.99,TA/4.71,IS/0,PS/1.39,RB/0.01,OB/0.06,RP/0
779.89;179.46;21.5;PP/15.76,TA/5.01,IS/0,PS/1.49,RB/0.01,OB/0.06,RP/0
839.94;179.47;21.99;PP/16.02,TA/5.19,IS/0,PS/1.53,RB/0.01,OB/0.07,RP/0
899.97;177.83;22.71;PP/16.4,TA/5.49,IS/0,PS/1.57,RB/0.01,OB/0.07,RP/0
959.96;176.56;23.1;PP/16.65,TA/5.58,IS/0,PS/1.59,RB/0.01,OB/0.08,RP/0
1019.83;176.2;23.68;PP/17.02,TA/5.74,IS/0,PS/1.66,RB/0.01,OB/0.08,RP/0
1079.88;178.87;26.41;PP/19.57,TA/5.86,IS/0,PS/1.69,RB/0.01,OB/0.09,RP/0
1139.97;178.89;28.69;PP/21.28,TA/6.38,IS/0,PS/1.73,RB/0.01,OB/0.09,RP/0
1199.81;178.54;29.63;PP/21.84,TA/6.72,IS/0,PS/1.75,RB/0.01,OB/0.09,RP/0
1259.93;180.18;30.2;PP/22.06,TA/7.02,IS/0.01,PS/1.8,RB/0.01,OB/0.1,RP/0
1319.83;183.25;30.81;PP/22.34,TA/7.31,IS/0.01,PS/1.84,RB/0.01,OB/0.1,RP/0
1379.96;183.18;31.29;PP/22.63,TA/7.46,IS/0.01,PS/1.9,RB/0.02,OB/0.11,RP/0
1439.98;181.21;32.02;PP/23.18,TA/7.59,IS/0.01,PS/1.93,RB/0.02,OB/0.11,RP/0
1499.91;185.25;32.53;PP/23.51,TA/7.71,IS/0.01,PS/1.96,RB/0.02,OB/0.12,RP/0
1559.88;183.42;32.91;PP/23.76,TA/7.8,IS/0.01,PS/1.98,RB/0.02,OB/0.12,RP/0
1619.65;182.75;33.65;PP/24.36,TA/7.9,IS/0.01,PS/2.01,RB/0.02,OB/0.12,RP/0
1679.97;182.75;34.15;PP/24.63,TA/8.08,IS/0.01,PS/2.04,RB/0.02,OB/0.13,RP/0
1739.68;183.63;34.93;PP/25.29,TA/8.16,IS/0.01,PS/2.06,RB/0.02,OB/0.13,RP/0
1799.85;185.13;35.29;PP/25.54,TA/8.22,IS/0.01,PS/2.09,RB/0.02,OB/0.14,RP/0
1859.94;190.29;36.89;PP/26.99,TA/8.32,IS/0.01,PS/2.13,RB/0.02,OB/0.14,RP/0
1919.84;191.04;37.85;PP/27.72,TA/8.49,IS/0.01,PS/2.19,RB/0.02,OB/0.15,RP/0
1979.98;192.36;38.44;PP/28.21,TA/8.55,IS/0.01,PS/2.22,RB/0.02,OB/0.15,RP/0
2039.81;192.01;38.86;PP/28.48,TA/8.64,IS/0.01,PS/2.27,RB/0.02,OB/0.16,RP/0
2099.98;198.48;39.54;PP/28.97,TA/8.79,IS/0.01,PS/2.31,RB/0.02,OB/0.16,RP/0
2159.94;197.67;40.24;PP/29.55,TA/8.87,IS/0.01,PS/2.37,RB/0.02,OB/0.17,RP/0
2219.87;193.66;41.13;PP/30.17,TA/9.08,IS/0.01,PS/2.41,RB/0.02,OB/0.17,RP/0
2280;193.68;41.62;PP/30.51,TA/9.18,IS/0.01,PS/2.45,RB/0.02,OB/0.18,RP/0
2339.98;193.68;42.14;PP/30.91,TA/9.27,IS/0.01,PS/2.48,RB/0.02,OB/0.18,RP/0
2399.84;193.68;42.44;PP/31.11,TA/9.32,IS/0.01,PS/2.5,RB/0.02,OB/0.19,RP/0
2459.99;194.26;42.92;PP/31.35,TA/9.51,IS/0.01,PS/2.52,RB/0.02,OB/0.19,RP/0
2519.9;194.26;43.25;PP/31.55,TA/9.6,IS/0.01,PS/2.54,RB/0.02,OB/0.19,RP/0
2579.95;194.4;43.65;PP/31.84,TA/9.68,IS/0.01,PS/2.58,RB/0.02,OB/0.2,RP/0
2639.92;194.29;44.2;PP/32.19,TA/9.83,IS/0.01,PS/2.59,RB/0.02,OB/0.2,RP/0
2700;199.46;45.67;PP/33.56,TA/9.87,IS/0.01,PS/2.62,RB/0.02,OB/0.2,RP/0
2759.98;202.89;46.68;PP/34.46,TA/9.94,IS/0.01,PS/2.64,RB/0.02,OB/0.21,RP/0
2819.77;201.25;47.63;PP/35.28,TA/10.03,IS/0.01,PS/2.66,RB/0.02,OB/0.21,RP/0
2879.78;203.21;48.23;PP/35.75,TA/10.12,IS/0.01,PS/2.68,RB/0.02,OB/0.21,RP/0
2939.92;203;48.69;PP/36.06,TA/10.23,IS/0.01,PS/2.71,RB/0.02,OB/0.22,RP/0
2999.95;202.56;49.97;PP/37.22,TA/10.3,IS/0.01,PS/2.75,RB/0.02,OB/0.22,RP/0
3059.97;202.98;50.81;PP/37.95,TA/10.37,IS/0.01,PS/2.77,RB/0.02,OB/0.23,RP/0
3119.96;202.84;51.28;PP/38.26,TA/10.48,IS/0.01,PS/2.79,RB/0.02,OB/0.23,RP/0
3179.77;202.83;51.95;PP/38.77,TA/10.58,IS/0.01,PS/2.82,RB/0.02,OB/0.24,RP/0
3239.97;203.42;52.6;PP/39.31,TA/10.66,IS/0.01,PS/2.85,RB/0.02,OB/0.24,RP/0
3299.97;204.01;53.08;PP/39.66,TA/10.73,IS/0.01,PS/2.89,RB/0.02,OB/0.25,RP/0
3359.98;205.52;54.49;PP/40.94,TA/10.82,IS/0.01,PS/2.92,RB/0.02,OB/0.25,RP/0
3419.98;207.44;55.39;PP/41.73,TA/10.87,IS/0.01,PS/2.96,RB/0.02,OB/0.25,RP/0
3479.79;244.78;62.75;PP/48.87,TA/11.03,IS/0.01,PS/2.99,RB/0.02,OB/0.26,RP/0
3540;223.32;63.67;PP/49.63,TA/11.14,IS/0.01,PS/3.02,RB/0.02,OB/0.26,RP/0
3599.91;222.68;64.42;PP/50.27,TA/11.2,IS/0.01,PS/3.07,RB/0.02,OB/0.27,RP/0
3659.99;221.53;65.3;PP/50.88,TA/11.4,IS/0.01,PS/3.1,RB/0.02,OB/0.27,RP/0
3719.77;221.76;66.18;PP/51.64,TA/11.48,IS/0.01,PS/3.13,RB/0.02,OB/0.28,RP/0
3779.88;222.06;66.5;PP/51.8,TA/11.59,IS/0.01,PS/3.15,RB/0.03,OB/0.28,RP/0
3839.95;221.63;67.11;PP/52.24,TA/11.72,IS/0.01,PS/3.17,RB/0.03,OB/0.29,RP/0
3899.98;222.35;67.76;PP/52.78,TA/11.77,IS/0.01,PS/3.19,RB/0.03,OB/0.29,RP/0
