#TimeStamp;Bot;Pod;OutputStation
49.44;11;779;2
52.22;4;473;3
54.15;0;778;1
58.88;23;36;0
64.08;0;778;1
68.9;23;36;0
74.2;0;778;1
76.94;13;6;2
78.86;23;36;0
82.56;17;326;3
84.33;0;778;1
86.99;13;6;2
92.48;17;326;3
96.3;5;232;0
100.65;18;215;1
102.58;17;326;3
106.43;5;232;0
110.71;18;215;1
115.58;6;63;3
116.53;5;232;0
116.8;7;387;2
121.13;18;215;1
125.62;6;63;3
126.84;7;387;2
127.66;10;626;0
131.29;18;215;1
135.99;6;63;3
136.89;7;387;2
139.89;8;409;0
143.02;3;358;1
145.92;6;63;3
147.3;7;387;2
149.89;8;409;0
153.08;3;358;1
156.04;6;63;3
159.93;8;409;0
160.85;14;401;2
164.8;19;177;1
166.08;6;63;3
169.9;8;409;0
171.02;14;401;2
174.66;19;177;1
176.15;6;63;3
181.06;16;201;0
182.96;11;474;2
184.88;19;177;1
186.19;6;63;3
191.11;16;201;0
192.81;11;474;2
194.83;19;177;1
196.24;6;63;3
201.37;16;201;0
203;11;474;2
204.94;19;177;1
206.26;6;63;3
212.77;23;564;0
213.21;11;474;2
216.28;6;63;3
221.58;18;352;1
222.9;23;564;0
223.28;11;474;2
228.21;25;549;3
231.63;18;352;1
232.94;23;564;0
233.61;11;474;2
238.35;25;549;3
241.63;18;352;1
242.9;23;564;0
243.7;11;474;2
250.85;4;247;3
251.5;18;352;1
252.58;23;564;0
254.12;11;474;2
261.67;18;352;1
262.25;17;427;3
264.4;11;474;2
264.54;5;391;0
272.09;18;352;1
272.38;17;427;3
274.78;5;391;0
276.02;13;293;2
282.43;17;427;3
284.25;0;468;1
284.83;5;391;0
286.38;13;293;2
292.47;17;427;3
294.57;0;468;1
295.2;5;391;0
298.47;7;486;2
305.17;5;391;0
305.88;3;196;1
308.66;7;486;2
315.95;3;196;1
318.5;7;486;2
320.09;6;629;3
326.21;3;196;1
328.66;7;486;2
330.37;6;629;3
336.09;3;196;1
338.74;7;486;2
340.67;6;629;3
341.97;23;66;0
349.16;7;486;2
350.71;6;629;3
351.87;23;66;0
359.58;7;486;2
361.02;6;629;3
361.97;23;66;0
364.31;19;599;1
371.79;14;769;2
371.97;23;66;0
372.79;25;402;3
374.36;19;599;1
381.98;14;769;2
382.83;25;402;3
391.76;14;769;2
392.81;25;402;3
393.81;16;708;0
401.36;18;433;1
401.91;14;769;2
403.89;16;708;0
411.49;18;433;1
412;14;769;2
414.11;16;708;0
414.96;4;139;3
421.53;18;433;1
422.08;14;769;2
424.54;16;708;0
425;4;139;3
431.57;18;433;1
432.13;14;769;2
434.89;4;139;3
435.97;10;600;0
441.31;18;433;1
444.09;11;689;2
446.11;10;600;0
447;17;41;3
453.13;0;121;1
454.15;11;689;2
456.18;10;600;0
457.05;17;41;3
463.17;0;121;1
467.13;17;41;3
467.9;8;361;0
467.9;7;498;2
473.53;0;121;1
477.18;17;41;3
477.89;7;498;2
478.14;8;361;0
483.52;0;121;1
487.22;17;41;3
489.07;13;527;2
492.27;5;193;0
493.54;0;121;1
497.27;17;41;3
499.36;13;527;2
502.31;5;193;0
503.58;0;121;1
507.31;17;41;3
509.42;13;527;2
512.38;5;193;0
515.02;3;2;1
519.25;6;273;3
519.79;13;527;2
522.3;5;193;0
525.13;3;2;1
529.43;6;273;3
530;13;527;2
532.38;5;193;0
536.02;19;696;1
539.51;6;273;3
540.15;13;527;2
542.42;5;193;0
546.33;19;696;1
549.56;6;273;3
552.49;5;193;0
556.52;19;696;1
556.71;14;82;2
559.98;6;273;3
562.87;5;193;0
566.67;19;696;1
566.87;14;82;2
571.5;25;167;3
575.15;23;387;0
577.1;14;82;2
578.23;18;611;1
581.56;25;167;3
585.19;23;387;0
588.47;18;611;1
591.72;25;167;3
595.47;23;387;0
598.36;18;611;1
601.95;25;167;3
605.51;23;387;0
605.51;7;401;2
608.31;18;611;1
613.11;4;538;3
615.55;7;401;2
616.89;16;97;0
618.56;18;611;1
623;4;538;3
625.44;7;401;2
627;16;97;0
628.64;18;611;1
633.22;4;538;3
637.42;16;97;0
639.73;0;232;1
642.05;11;49;2
643.42;4;538;3
649.83;0;232;1
652.05;11;49;2
653.47;4;538;3
659.87;0;232;1
662.14;11;49;2
663.51;4;538;3
671.98;11;49;2
672.26;3;404;1
673.92;4;538;3
682.26;11;49;2
682.71;3;404;1
684.02;4;538;3
685;10;754;0
694.4;13;181;2
696.34;17;58;3
704.42;13;181;2
706.51;17;58;3
712.77;8;768;0
713.47;19;510;1
714.47;13;181;2
716.93;17;58;3
722.96;8;768;0
723.7;19;510;1
724.87;13;181;2
726.98;17;58;3
733.07;8;768;0
734.6;13;181;2
