#TimeStamp;Runtime;Requests
0.88;0.54;26
1.88;0.01;1
5.3;0.02;1
10.68;0.01;1
13.2;0.01;1
14.32;0;1
15.37;0.01;2
16.68;0;2
17.93;0;3
18.98;0.01;2
20;0.01;1
21.09;0;1
22.13;0;2
23.18;0;2
24.22;0;1
25.27;0.01;2
26.31;0.01;3
27.31;0.01;2
28.4;0.02;2
29.44;0.01;1
30.48;0.09;5
31.48;0.32;4
32.53;0.01;3
33.57;0.01;4
34.62;0.13;5
35.62;0.02;2
36.62;0.01;2
37.62;0.05;3
38.62;0.04;3
39.62;0.11;3
40.62;0.12;4
41.62;0.05;2
42.62;1;3
43.62;1;2
44.62;1;1
45.62;0.48;3
46.62;0.47;3
47.62;0.09;2
48.62;1;2
50.98;0.11;1
52.96;0.3;1
53.98;0.09;2
54.98;0.18;2
56.2;0.23;3
57.2;0.23;2
58.2;0.46;2
59.2;0.3;3
60.2;0.37;3
61.27;0.06;4
62.28;0.16;5
63.32;0.12;5
64.37;0.28;6
65.41;0.04;5
66.46;0.03;6
67.5;0.02;5
68.55;0.02;4
69.59;0.09;4
70.63;0.05;4
71.68;0.05;4
72.72;0.08;4
73.73;0.03;4
74.77;0.08;4
75.8;0.04;3
76.8;0.07;3
77.84;0.06;2
78.84;0.05;2
79.91;0.05;1
81;0.05;1
82.41;0.02;1
83.42;0.01;2
84.42;0.01;2
85.46;0.01;5
86.5;0.01;4
87.55;0.01;4
88.57;0.01;2
89.66;0.01;2
90.68;0.01;2
95.23;0.01;1
96.46;0.01;1
97.69;0;1
98.77;0;1
99.79;0;1
100.94;0;1
101.97;0.01;2
104.21;0;1
106.5;0.01;1
111.54;0.01;1
115.94;0;1
120.82;0;1
123.42;0;1
128.86;0;1
129.86;0;1
134.09;0;1
138.39;0;1
139.39;0.01;1
140.56;0;2
142.8;0.01;1
149.56;0;1
151.43;0;1
155.62;0;1
157.84;0;1
161.61;0;1
163.45;0;1
166.16;0;1
169.66;0.01;1
170.7;0;1
175.31;0;1
177.29;0.01;1
179.08;0.01;2
180.4;0.01;1
183.11;0.01;1
184.14;0.01;1
185.14;0.01;1
193.19;0.01;1
196.41;0;1
199.27;0.01;1
200.27;0;2
203.07;0;1
207.67;0;1
210.04;0.01;2
211.53;0;1
212.53;0;2
213.82;0;1
214.83;0.01;2
215.83;0;1
216.83;0;1
218.01;0.01;2
219.01;0;1
220.19;0;1
221.19;0;1
222.24;0;1
223.28;0;1
224.33;0;1
225.33;0;1
226.71;0;1
227.99;0;1
229.03;0.01;2
230.03;0;1
231.07;0;1
232.12;0;1
235.24;0;1
236.33;0;1
239.38;0;1
241.29;0;1
242.3;0;1
243.3;0.01;2
244.41;0.01;1
245.42;0.01;1
246.47;0;3
247.51;0.01;3
251.36;0.01;1
252.43;0.01;1
256.24;0.01;1
260;0.01;1
264.08;0.01;1
265.09;0.01;2
266.8;0.01;1
267.8;0.01;1
269.04;0.01;2
274.45;0.01;1
277.6;0.01;1
278.84;0.01;1
280.42;0.01;1
285.93;0.01;1
288.41;0.01;1
289.41;0.01;1
290.41;0.01;1
292.34;0.01;1
295.15;0.01;1
296.26;0.01;1
297.93;0.01;1
299.61;0.01;1
300.67;0.01;3
305.08;0.01;2
306.08;0.01;2
311.07;0.01;1
312.07;0.01;1
320.61;0.01;1
321.61;0.01;1
322.7;0.01;1
329.06;0.01;1
330.06;0.01;1
331.49;0.01;1
332.51;0.01;2
334.3;0.01;1
338.41;0.01;1
339.41;0.02;1
342.45;0.01;1
346.98;0.01;1
348.3;0.01;1
349.34;0;1
350.34;0;1
351.36;0.01;1
352.42;0.01;1
353.92;0.01;1
355.67;0.01;1
359.45;0.01;1
362.25;0.01;1
363.25;0.01;1
364.3;0.01;2
365.34;0.01;1
366.38;0.01;2
367.43;0.01;1
368.47;0.01;1
369.47;0.01;1
370.47;0.02;2
371.49;0.02;1
372.5;0.02;1
373.5;0.02;1
374.53;0.03;2
375.53;0.02;1
376.81;0.02;2
377.85;0.02;1
378.9;0.01;2
379.9;0.01;1
380.98;0.01;1
382;0.01;2
383.04;0.02;2
384.09;0.01;2
390.83;0.01;1
391.83;0.01;2
392.88;0.01;1
403.78;0;1
404.78;0.01;1
406.27;0.01;1
407.27;0.01;1
412.13;0.01;1
414.27;0.01;1
423.22;0.01;1
429.22;0.01;1
430.43;0;1
431.71;0.01;1
432.71;0.01;2
439.13;0;1
442.93;0;1
445.08;0;1
446.08;0;1
455.39;0;1
456.4;0;2
460.36;0;1
462.35;0.01;1
463.37;0;1
464.77;0.01;1
467.2;0;1
469.14;0.02;1
470.14;0.01;1
474.43;0.01;1
475.43;0.01;1
476.43;0.03;1
485.71;0.01;1
486.71;0.01;3
488.14;0.01;1
491.07;0.01;1
492.13;0.01;1
493.27;0;1
494.48;0.01;2
496.76;0.01;1
498.84;0.01;1
504.82;0.01;1
506.18;0.01;1
507.22;0.01;1
509.52;0.01;1
512.14;0.01;1
513.51;0.01;1
514.51;0.01;2
515.52;0.01;1
516.55;0.01;2
517.55;0.01;1
518.8;0.01;1
519.8;0.01;1
521;0.01;1
523.09;0.01;1
528.17;0.01;2
529.97;0.01;1
530.97;0.01;1
531.97;0.01;1
535.48;0.01;1
536.54;0.01;1
537.57;0.01;1
540.17;0.01;1
541.18;0.01;1
542.2;0.01;1
543.45;0.01;1
546.72;0.01;1
552.82;0.01;1
554.28;0.01;1
555.86;0.01;1
556.86;0.01;1
557.86;0.01;1
560.82;0.01;1
562.44;0.01;1
563.44;0.01;1
565.77;0.01;1
567.08;0.01;1
568.65;0.01;1
571.3;0.01;1
576.86;0.01;1
577.89;0.01;1
579.05;0.01;2
580.12;0.01;1
581.12;0.01;1
582.15;0.01;2
583.15;0.01;2
584.17;0.01;1
585.26;0.01;1
586.34;0.01;1
587.34;0.01;1
588.34;0.01;1
589.34;0.01;2
590.34;0.01;1
591.36;0.01;1
592.38;0.01;1
593.49;0.01;1
594.54;0.01;1
595.58;0.01;4
596.62;0.01;2
597.67;0.01;1
598.71;0.01;1
599.76;0.01;1
600.8;0.01;1
601.85;0.01;1
602.89;0.01;1
603.94;0.01;1
604.98;0.01;1
606;0.01;1
608.07;0.02;1
609.69;0.01;1
611.49;0.01;1
614.07;0.01;1
615.95;0.01;1
616.95;0.01;1
618.07;0.01;1
622.88;0.01;1
624.21;0.01;1
626.69;0.01;1
627.78;0.01;1
628.8;0.01;1
629.8;0.01;1
