<<< Welcome to the RAWSimO CLI >>>
The time is: 04/12/2026 01:28:53
Starting RAWSimO wrapper with the following arguments:
Instance: Material/Instances/CoreBenchmark/aesop.xlayo
Setting: Material/Instances/CoreBenchmark/aesop.xsett
ControlConfig: Material/Instances/CoreBenchmark/aesop-frpws.xconf
StatisticsDir: output/aesop-frpws-42/
Seed: 42
Adding handler for unhandled exceptions ...
Initializing ... 
LayoutConfiguration recognized!
Parsing setting config ...
Parsing control config ...
Parsing layout config ...
Generating instance...
Info about all directions within the generated instance:
# # # # # e p e p p p p p p p p p p p p p p p p p e p p p p p p p p p p p p p p p p p e p p p p p p p p p e s # # # # # 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
s w w w w d q d < < < < < < < < q < < < < < < < < d < < < < < < < < q < < < < < < < < d < < < < < < < < q d q w w w w w 
p e e e s b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b p e e e e n 
s w w w w d q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q n w w w d 
e e e e e b p b > > > > > > > > p > > > > > > > > b > > > > > > > > p > > > > > > > > b > > > > > > > > p b p e e e e n 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
s w w w w d q d < < < < < < < < q < < < < < < < < d < < < < < < < < q < < < < < < < < d < < < < < < < < q d q w w w w w 
p e e e s b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b p e e e e n 
s w w w w d q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q n w w w d 
e e e e e b p b > > > > > > > > p > > > > > > > > b > > > > > > > > p > > > > > > > > b > > > > > > > > p b p e e e e n 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
s w w w w d q d < < < < < < < < q < < < < < < < < d < < < < < < < < q < < < < < < < < d < < < < < < < < q d q w w w w w 
p e e e s b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b p e e e e n 
s w w w w d q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q n w w w d 
e e e e e b p b > > > > > > > > p > > > > > > > > b > > > > > > > > p > > > > > > > > b > > > > > > > > p b p e e e e n 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
s w w w w d q d < < < < < < < < q < < < < < < < < d < < < < < < < < q < < < < < < < < d < < < < < < < < q d q w w w w w 
p e e e s b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b p e e e e n 
s w w w w d q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q n w w w d 
e e e e e b p b > > > > > > > > p > > > > > > > > b > > > > > > > > p > > > > > > > > b > > > > > > > > p b p e e e e n 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
# # # # # n q d < < < < < < < < q < < < < < < < < d < < < < < < < < q < < < < < < < < d < < < < < < < < q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b > > > > > > > > p > > > > > > > > b > > > > > > > > p > > > > > > > > b > > > > > > > > p b s # # # # # 
# # # # # n q ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + q d q # # # # # 
# # # # # b p b + + + + + + + + v + + + + + + + + ^ + + + + + + + + v + + + + + + + + ^ + + + + + + + + v b s # # # # # 
# # # # # n w d d d d d d d d d w d d d d d d d d d d d d d d d d d w d d d d d d d d d d d d d d d d d w d w # # # # # 


Info about all types within the generated instance:
# # # # # r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
b b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b o 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
i b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b b 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
b b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b o 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
i b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b b 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
b b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b o 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
i b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b b 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
b b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b o 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
b b b b b r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r b b b b b 
i b b b b r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r b b b b b 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r s s s s s s s s r r r # # # # # 
# # # # # r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r r # # # # # 


StatisticsFolder: aesop-aesop-aesop-42
Done!
Executing ... 
 01:28:56 | >>> Warming up ...
 00:00:00 | >>> Warmup finished - starting simulation ...
 Realtime |   ETA    |  Sim.Time  | Progress | #Orders | #Bundles | Inv. | Distance | #Coll. |   Memory    
 00:00:00 |   n/a    | 0.00:00:00 |  0.00%   |    0    |    0     | 70%  |    0     |   0    | 149.51MB  
 00:00:05 | 00:40:19 | 0.00:00:59 |  0.21%   |    0    |    0     | 70%  |   741    |   0    | 149.02MB  
 00:00:10 | 01:13:03 | 0.00:01:05 |  0.23%   |    1    |    0     | 70%  |   788    |   0    | 147.40MB  
 00:00:15 | 01:38:59 | 0.00:01:12 |  0.25%   |    1    |    0     | 70%  |   850    |   0    | 147.41MB  
 00:00:20 | 02:02:53 | 0.00:01:17 |  0.27%   |    1    |    0     | 70%  |   901    |   0    | 146.97MB  
 00:00:25 | 02:23:50 | 0.00:01:23 |  0.29%   |    1    |    0     | 70%  |   944    |   0    | 147.07MB  
 00:00:30 | 02:43:03 | 0.00:01:28 |  0.31%   |    2    |    0     | 70%  |   989    |   0    | 147.05MB  
 00:00:35 | 02:57:39 | 0.00:01:34 |  0.33%   |    2    |    0     | 70%  |   1044   |   0    | 147.10MB  
 00:00:40 | 03:13:57 | 0.00:01:38 |  0.34%   |    2    |    0     | 70%  |   1074   |   0    | 147.59MB  
 00:00:45 | 03:27:26 | 0.00:01:43 |  0.36%   |    3    |    1     | 70%  |   1121   |   0    | 147.61MB  
 00:00:50 | 03:39:41 | 0.00:01:48 |  0.38%   |    3    |    1     | 70%  |   1160   |   0    | 148.28MB  
 00:00:55 | 03:48:22 | 0.00:01:55 |  0.40%   |    4    |    2     | 70%  |   1208   |   0    | 148.31MB  
 00:01:00 | 03:54:27 | 0.00:02:02 |  0.42%   |    5    |    2     | 70%  |   1259   |   0    | 147.07MB  
 00:01:05 | 03:57:46 | 0.00:02:10 |  0.45%   |    6    |    3     | 70%  |   1308   |   0    | 147.23MB  
 00:01:10 | 04:06:14 | 0.00:02:15 |  0.47%   |    8    |    4     | 70%  |   1345   |   0    | 147.26MB  
 00:01:15 | 04:10:34 | 0.00:02:22 |  0.50%   |    8    |    5     | 70%  |   1400   |   0    | 147.52MB  
 00:01:20 | 04:14:34 | 0.00:02:30 |  0.52%   |   10    |    6     | 70%  |   1461   |   0    | 147.52MB  
 00:01:25 | 04:18:28 | 0.00:02:37 |  0.55%   |   10    |    8     | 70%  |   1517   |   0    | 147.21MB  
 00:01:30 | 04:21:19 | 0.00:02:44 |  0.57%   |   11    |    9     | 70%  |   1573   |   0    | 147.19MB  
 00:01:35 | 04:24:13 | 0.00:02:51 |  0.60%   |   12    |    10    | 70%  |   1641   |   0    | 147.34MB  
 00:01:40 | 04:26:42 | 0.00:02:58 |  0.62%   |   14    |    12    | 70%  |   1696   |   0    | 147.41MB  
 00:01:45 | 04:27:37 | 0.00:03:07 |  0.65%   |   16    |    14    | 70%  |   1749   |   0    | 147.53MB  
 00:01:50 | 04:28:12 | 0.00:03:15 |  0.68%   |   18    |    16    | 70%  |   1800   |   0    | 147.34MB  
 00:01:55 | 04:30:12 | 0.00:03:22 |  0.70%   |   19    |    16    | 70%  |   1847   |   0    | 147.30MB  
 00:02:00 | 04:32:20 | 0.00:03:29 |  0.73%   |   21    |    19    | 70%  |   1885   |   0    | 147.14MB  
 00:02:05 | 04:31:34 | 0.00:03:39 |  0.76%   |   24    |    22    | 70%  |   1937   |   0    | 147.08MB  
 00:02:10 | 04:30:54 | 0.00:03:48 |  0.79%   |   27    |    24    | 70%  |   1987   |   0    | 147.16MB  
 00:02:15 | 04:29:15 | 0.00:03:58 |  0.83%   |   31    |    26    | 70%  |   2045   |   0    | 147.24MB  
 00:02:20 | 04:28:21 | 0.00:04:08 |  0.86%   |   35    |    28    | 70%  |   2113   |   0    | 147.57MB  
 00:02:25 | 04:29:07 | 0.00:04:16 |  0.89%   |   37    |    28    | 70%  |   2148   |   0    | 147.14MB  
 00:02:30 | 04:30:48 | 0.00:04:23 |  0.91%   |   39    |    30    | 70%  |   2185   |   0    | 147.21MB  
 00:02:35 | 04:33:26 | 0.00:04:29 |  0.94%   |   40    |    31    | 70%  |   2226   |   0    | 148.25MB  
 00:02:40 | 04:35:52 | 0.00:04:35 |  0.96%   |   42    |    32    | 70%  |   2273   |   0    | 147.03MB  
 00:02:45 | 04:38:03 | 0.00:04:42 |  0.98%   |   42    |    34    | 70%  |   2315   |   0    | 147.06MB  
 00:02:50 | 04:41:03 | 0.00:04:47 |  1.00%   |   43    |    34    | 70%  |   2356   |   0    | 146.99MB  
 00:02:55 | 04:44:10 | 0.00:04:52 |  1.02%   |   44    |    36    | 70%  |   2387   |   0    | 147.02MB  
 00:03:00 | 04:46:15 | 0.00:04:58 |  1.04%   |   46    |    36    | 70%  |   2427   |   0    | 147.02MB  
 00:03:05 | 04:49:15 | 0.00:05:03 |  1.05%   |   46    |    38    | 70%  |   2450   |   0    | 147.28MB  
 00:03:10 | 04:52:02 | 0.00:05:08 |  1.07%   |   48    |    38    | 70%  |   2479   |   0    | 147.25MB  
 00:03:15 | 04:53:54 | 0.00:05:15 |  1.09%   |   49    |    40    | 70%  |   2514   |   0    | 147.27MB  
 00:03:20 | 04:57:21 | 0.00:05:19 |  1.11%   |   51    |    40    | 70%  |   2542   |   0    | 147.30MB  
 00:03:25 | 04:59:09 | 0.00:05:25 |  1.13%   |   52    |    42    | 70%  |   2583   |   0    | 147.26MB  
 00:03:30 | 05:01:38 | 0.00:05:30 |  1.15%   |   54    |    44    | 70%  |   2613   |   0    | 147.26MB  
 00:03:35 | 05:03:12 | 0.00:05:36 |  1.17%   |   55    |    46    | 70%  |   2650   |   0    | 147.26MB  
 00:03:40 | 05:06:31 | 0.00:05:40 |  1.18%   |   55    |    46    | 70%  |   2678   |   0    | 147.25MB  
 00:03:45 | 05:07:42 | 0.00:05:46 |  1.20%   |   55    |    49    | 70%  |   2719   |   0    | 147.24MB  
 00:03:50 | 05:09:50 | 0.00:05:51 |  1.22%   |   55    |    49    | 70%  |   2761   |   0    | 147.24MB  
 00:03:55 | 05:11:59 | 0.00:05:57 |  1.24%   |   57    |    52    | 70%  |   2805   |   0    | 147.24MB  
 00:04:00 | 05:14:01 | 0.00:06:02 |  1.26%   |   58    |    52    | 70%  |   2841   |   0    | 147.24MB  
 00:04:05 | 05:17:01 | 0.00:06:06 |  1.27%   |   59    |    55    | 70%  |   2873   |   0    | 147.26MB  
 00:04:10 | 05:19:59 | 0.00:06:10 |  1.29%   |   61    |    55    | 70%  |   2911   |   0    | 147.26MB  
 00:04:15 | 05:23:27 | 0.00:06:13 |  1.30%   |   61    |    56    | 70%  |   2938   |   0    | 147.26MB  
 00:04:20 | 05:26:19 | 0.00:06:17 |  1.31%   |   63    |    58    | 71%  |   2962   |   0    | 147.26MB  
 00:04:25 | 05:29:53 | 0.00:06:20 |  1.32%   |   64    |    58    | 71%  |   2981   |   0    | 147.24MB  
 00:04:30 | 05:32:19 | 0.00:06:24 |  1.34%   |   64    |    58    | 71%  |   3004   |   0    | 147.29MB  
 00:04:35 | 05:34:50 | 0.00:06:28 |  1.35%   |   64    |    61    | 71%  |   3031   |   0    | 147.26MB  
 00:04:40 | 05:37:17 | 0.00:06:33 |  1.36%   |   64    |    61    | 71%  |   3057   |   0    | 147.26MB  
 00:04:45 | 05:41:35 | 0.00:06:34 |  1.37%   |   64    |    61    | 71%  |   3068   |   0    | 147.26MB  
 00:04:50 | 05:44:50 | 0.00:06:38 |  1.38%   |   64    |    64    | 71%  |   3088   |   0    | 147.26MB  
 00:04:55 | 05:48:04 | 0.00:06:41 |  1.39%   |   64    |    64    | 71%  |   3109   |   0    | 147.24MB  
 00:05:00 | 05:50:25 | 0.00:06:45 |  1.41%   |   64    |    64    | 71%  |   3138   |   0    | 147.37MB  
 00:05:05 | 05:52:43 | 0.00:06:49 |  1.42%   |   65    |    67    | 71%  |   3173   |   0    | 147.50MB  
 00:05:10 | 05:55:47 | 0.00:06:52 |  1.43%   |   65    |    67    | 71%  |   3191   |   0    | 147.38MB  
 00:05:15 | 05:58:52 | 0.00:06:55 |  1.44%   |   65    |    67    | 71%  |   3209   |   0    | 147.41MB  
 00:05:20 | 06:01:57 | 0.00:06:58 |  1.45%   |   65    |    70    | 71%  |   3227   |   0    | 147.39MB  
 00:05:25 | 06:04:51 | 0.00:07:01 |  1.46%   |   66    |    70    | 71%  |   3249   |   0    | 147.46MB  
 00:05:30 | 06:08:32 | 0.00:07:03 |  1.47%   |   67    |    70    | 71%  |   3266   |   0    | 147.51MB  
 00:05:35 | 06:11:21 | 0.00:07:06 |  1.48%   |   68    |    71    | 71%  |   3286   |   0    | 147.45MB  
 00:05:40 | 06:13:15 | 0.00:07:10 |  1.50%   |   69    |    72    | 71%  |   3314   |   0    | 147.51MB  
 00:05:45 | 06:15:59 | 0.00:07:13 |  1.51%   |   69    |    72    | 71%  |   3337   |   0    | 147.45MB  
 00:05:50 | 06:18:45 | 0.00:07:16 |  1.52%   |   70    |    73    | 71%  |   3362   |   0    | 147.52MB  
 00:05:55 | 06:21:23 | 0.00:07:20 |  1.53%   |   72    |    74    | 71%  |   3393   |   0    | 147.47MB  
 00:06:00 | 06:24:07 | 0.00:07:22 |  1.54%   |   72    |    74    | 71%  |   3416   |   0    | 147.47MB  
 00:06:05 | 06:27:28 | 0.00:07:25 |  1.55%   |   72    |    74    | 71%  |   3430   |   0    | 147.35MB  
 00:06:10 | 06:30:58 | 0.00:07:27 |  1.55%   |   72    |    75    | 71%  |   3440   |   0    | 147.36MB  
