#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/26,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.98;2;None/0,ParkPod/1,RepositionPod/0,Insert/8,Extract/16,Rest/1
120;8;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/12,Rest/1
179.8;7;None/0,ParkPod/5,RepositionPod/0,Insert/6,Extract/14,Rest/1
239.83;4;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/12,Rest/2
299.72;5;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/12,Rest/2
359.98;5;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/12,Rest/1
419.92;5;None/0,ParkPod/7,RepositionPod/0,Insert/5,Extract/12,Rest/2
479.61;5;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/12,Rest/1
539.99;4;None/0,ParkPod/7,RepositionPod/0,Insert/5,Extract/11,Rest/3
599.99;1;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/11,Rest/3
659.88;6;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/12,Rest/4
719.94;4;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/13,Rest/2
779.9;3;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/12,Rest/1
839.93;2;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/10,Rest/2
899.96;2;None/0,ParkPod/6,RepositionPod/0,Insert/6,Extract/12,Rest/2
959.99;4;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/14,Rest/1
1019.97;3;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/13,Rest/1
1079.93;1;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/9,Rest/3
1139.93;2;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/13,Rest/2
1199.7;3;None/0,ParkPod/6,RepositionPod/0,Insert/9,Extract/11,Rest/0
1259.96;3;None/0,ParkPod/9,RepositionPod/0,Insert/5,Extract/11,Rest/1
1319.98;4;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/12,Rest/2
1379.8;5;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/10,Rest/2
1439.84;4;None/0,ParkPod/7,RepositionPod/0,Insert/7,Extract/10,Rest/2
1499.89;2;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/13,Rest/2
1559.94;3;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/12,Rest/0
1619.58;3;None/0,ParkPod/7,RepositionPod/0,Insert/6,Extract/12,Rest/1
1679.66;2;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/11,Rest/1
1739.98;3;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/10,Rest/2
1799.78;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/12,Rest/1
