Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;156;0;18;86.52270120453343;237.87036525064335;60.3537392582831;120.4251343151015;8.666666666666666;263.69057663410865;1800
InputStation1;0.50;12.50;126;0;14;87.60617634698852;238.7154639040557;70.2553423340031;120.5049711021032;9;560.8766604741195;1800
InputStation2;0.50;18.50;132;0;14;86.85007453671467;150.4784748269396;70.22116939432976;110.71199758246962;9.428571428571429;498.63582564978196;1800
InputStation3;0.50;24.50;130;0;14;88.2993261246943;282.03822878744114;60.243348381713986;120.66594831731976;9.285714285714286;515.7100479141388;1800
OutputStation0;59.50;3.50;148;100;37;39.56101942474932;578.5899992914152;10.04444444444448;120.87613849411866;4;344.95972536471294;1800
OutputStation1;59.50;9.50;142;100;35;40.71074681693037;423.934996666812;10.04444444444448;100.65338670736946;4.057142857142857;405.76377783901614;1800
OutputStation2;59.50;15.50;136;93;39;34.481948713861485;267.3206962776069;10.044444444444451;70.59332183322601;3.4871794871794872;460.717759454687;1800
OutputStation3;59.50;21.50;140;95;42;33.034602700680026;387.7003232337503;10.044444444444444;81.39045238522858;3.3333333333333335;418.0186307733093;1800
