#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.97;0.6;1000;0;0;0;0;0;0;0;0;0
1199.97;0.6;1000;0;0;0;0;0;0;0;0;0
1799.98;0.6;1000;0;0;0;0;0;0;0;0;0
2399.91;0.6;1000;0;0;0;0;0;0;0;0;0
2999.91;0.6;1000;0;0;0;0;0;0;0;0;0
3599.95;0.6;1000;0;0;0;0;0;0;0;0;0
4199.96;0.6;1000;0;0;0;0;0;0;0;0;0
4799.93;0.6;1000;0;0;0;0;0;0;0;0;0
5399.87;0.6;1000;0;0;0;0;0;0;0;0;0
5999.71;0.6;1000;0;0;0;0;0;0;0;0;0
6599.97;0.6;1000;0;0;0;0;0;0;0;0;0
7199.98;0.6;1000;0;0;0;0;0;0;0;0;0
7799.81;0.6;1000;0;0;0;0;0;0;0;0;0
8400;0.6;1000;0;0;0;0;0;0;0;0;0
8999.81;0.6;1000;0;0;0;0;0;0;0;0;0
9599.93;0.6;1000;0;0;0;0;0;0;0;0;0
10199.98;0.6;1000;0;0;0;0;0;0;0;0;0
10799.9;0.6;1000;0;0;0;0;0;0;0;0;0
11399.88;0.6;1000;0;0;0;0;0;0;0;0;0
11999.92;0.6;1000;0;0;0;0;0;0;0;0;0
12600;0.6;1000;0;0;0;0;0;0;0;0;0
13199.77;0.6;1000;0;0;0;0;0;0;0;0;0
13799.81;0.6;1000;0;0;0;0;0;0;0;0;0
14399.84;0.6;1000;0;0;0;0;0;0;0;0;0
14999.97;0.6;1000;0;0;0;0;0;0;0;0;0
15599.91;0.6;1000;0;0;0;0;0;0;0;0;0
16199.98;0.6;1000;0;0;0;0;0;0;0;0;0
16799.94;0.6;1000;0;0;0;0;0;0;0;0;0
17399.98;0.6;1000;0;0;0;0;0;0;0;0;0
18000;0.6;1000;0;0;0;0;0;0;0;0;0
18599.97;0.6;1000;0;0;0;0;0;0;0;0;0
19199.99;0.6;1000;0;0;0;0;0;0;0;0;0
19799.95;0.6;1000;0;0;0;0;0;0;0;0;0
20399.85;0.6;1000;0;0;0;0;0;0;0;0;0
20999.79;0.6;1000;0;0;0;0;0;0;0;0;0
21599.78;0.6;1000;0;0;0;0;0;0;0;0;0
22199.82;0.6;1000;0;0;0;0;0;0;0;0;0
22799.72;0.6;1000;0;0;0;0;0;0;0;0;0
23399.96;0.6;1000;0;0;0;0;0;0;0;0;0
23999.97;0.6;1000;0;0;0;0;0;0;0;0;0
24599.96;0.6;1000;0;0;0;0;0;0;0;0;0
25199.97;0.6;1000;0;0;0;0;0;0;0;0;0
25799.73;0.6;1000;0;0;0;0;0;0;0;0;0
26399.99;0.6;1000;0;0;0;0;0;0;0;0;0
26999.98;0.6;1000;0;0;0;0;0;0;0;0;0
27599.96;0.6;1000;0;0;0;0;0;0;0;0;0
28199.88;0.6;1000;0;0;0;0;0;0;0;0;0
28799.88;0.6;1000;0;0;0;0;0;0;0;0;0
