#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.69;200;200;59.65;59.69;59.69;59.69;0.29;0.33
119.97;200;200;104.44;79.43;119.97;119.97;0.27;0.35
179.82;200;200;118.99;67.38;179.82;179.82;0.3;0.47
239.72;200;200;103.86;70.57;239.72;221.49;0.32;0.45
299.97;200;200;130.6;65.75;299.97;287.93;0.32;0.48
359.74;200;200;136.75;55.32;359.74;338.33;0.29;0.44
419.81;200;200;149.58;62.71;419.81;382.8;0.32;0.38
479.99;200;200;133.13;61.7;479.98;313.14;0.31;0.38
539.98;200;200;133.96;68.04;539.96;420.71;0.28;0.39
599.94;200;200;141.93;73.71;599.91;437.69;0.27;0.35
659.91;200;200;150.37;83.34;656.22;472.27;0.29;0.38
719.92;200;200;158.7;59.86;694.39;566.89;0.31;0.29
779.83;200;200;160.25;71.34;732.21;613.03;0.31;0.32
839.81;200;200;148.32;60.31;739.38;614.86;0.34;0.44
899.98;200;200;167.21;60.75;764.84;454.36;0.36;0.4
959.93;200;200;137.79;65.77;750.48;717.58;0.34;0.35
1019.97;200;200;147.52;89.64;768.08;664.58;0.32;0.35
1079.94;200;200;178.31;68.34;795.22;764.29;0.32;0.31
1139.98;200;200;157.62;67.25;777.36;886.81;0.31;0.31
1199.98;200;200;163.97;71.96;788.44;902.14;0.31;0.4
1259.97;200;200;158.65;72.52;789.14;843.62;0.29;0.34
1319.93;200;200;147.28;64.03;784.95;713.04;0.26;0.33
1379.98;200;200;164.03;52.2;798.92;895.34;0.25;0.27
1439.96;200;200;175.96;59.69;814.67;863.77;0.26;0.3
1500;200;200;187.51;71.95;834.69;613.65;0.23;0.37
1559.79;200;200;181.39;75.59;831.9;812.57;0.29;0.24
1619.89;200;200;215.45;71.25;866.76;867.43;0.3;0.31
1679.98;200;200;207.43;84.02;858.92;944.01;0.3;0.29
1740;200;200;250.53;82.98;898.11;911.23;0.34;0.29
1799.93;200;200;283.35;78.73;932.47;1179.84;0.33;0.31
