#TimeStamp;Bot;Pod;OutputStation
49.35;11;779;2
52.21;4;473;3
54.11;0;778;1
60.32;5;232;0
63.97;0;778;1
70.37;5;232;0
73.57;13;6;2
74.19;0;778;1
80.54;5;232;0
83.72;25;549;3
83.76;13;6;2
89.05;3;358;1
90.58;5;232;0
93.73;25;549;3
93.93;13;6;2
99.29;3;358;1
103.82;10;626;0
103.98;13;6;2
105.66;17;326;3
112.71;19;177;1
115.86;17;326;3
115.91;23;36;0
116.51;14;401;2
122.63;19;177;1
125.86;17;326;3
126.02;23;36;0
126.45;14;401;2
132.85;19;177;1
136.06;23;36;0
137.06;6;63;3
139.27;7;387;2
143.06;19;177;1
147.12;6;63;3
147.2;8;409;0
149.33;7;387;2
153.2;19;177;1
157.2;8;409;0
157.2;6;63;3
159.58;7;387;2
163.29;19;177;1
167.24;8;409;0
167.24;6;63;3
169.62;7;387;2
173.66;19;177;1
177.49;8;409;0
177.49;6;63;3
179.84;7;387;2
183.71;19;177;1
187.71;6;63;3
189.91;16;201;0
192.01;11;474;2
194.83;18;215;1
197.81;6;63;3
199.98;16;201;0
201.87;11;474;2
204.9;18;215;1
207.64;6;63;3
209.84;16;201;0
214;13;486;2
215.05;18;215;1
219.51;4;247;3
220.05;16;201;0
224.13;13;486;2
225.47;18;215;1
229.56;4;247;3
230.35;16;201;0
234.05;13;486;2
239.6;4;247;3
241.76;5;564;0
244.24;13;486;2
251.32;25;427;3
251.53;5;564;0
254.28;13;486;2
254.46;3;475;1
261.37;25;427;3
261.83;5;564;0
264.83;3;475;1
265.76;14;293;2
271.79;5;564;0
271.79;25;427;3
274.88;3;475;1
275.83;14;293;2
281.88;25;427;3
283.5;10;49;0
284.91;3;475;1
286.08;14;293;2
293.55;10;49;0
293.55;17;629;3
294.96;3;475;1
296.25;14;293;2
303.75;10;49;0
303.79;17;629;3
305.24;3;475;1
313.77;10;49;0
314.21;17;629;3
315.28;3;475;1
318.14;7;175;2
323.83;10;49;0
324.21;17;629;3
328.01;0;468;1
328.21;7;175;2
335.78;23;121;0
338.16;0;468;1
338.3;7;175;2
345.49;6;139;3
345.94;23;121;0
348.75;7;175;2
350.34;19;224;1
355.68;6;139;3
356.03;23;121;0
358.76;7;175;2
360.79;19;224;1
366.05;23;121;0
368.81;7;175;2
370.84;19;224;1
376.11;23;121;0
379.09;7;175;2
386.15;23;121;0
394.18;11;510;2
396.18;23;121;0
400.74;25;724;3
401.52;18;82;1
404.48;11;510;2
407.94;8;217;0
411.07;25;724;3
411.74;18;82;1
414.71;11;510;2
418.07;8;217;0
421.1;25;724;3
422.06;18;82;1
424.41;11;510;2
429.87;5;46;0
431.14;25;724;3
432.48;18;82;1
434.76;11;510;2
439.91;5;46;0
441.2;25;724;3
442.52;18;82;1
444.8;11;510;2
449.98;5;46;0
452.56;18;82;1
452.82;17;424;3
456.81;13;289;2
460.02;5;46;0
462.61;18;82;1
462.86;17;424;3
467;13;289;2
470.09;5;46;0
472.91;17;424;3
476.92;13;289;2
481.58;16;619;0
482.95;17;424;3
486.82;13;289;2
491.92;16;619;0
495.32;4;388;3
498.4;14;222;2
500;0;338;1
501.81;16;619;0
505.37;4;388;3
508.46;14;222;2
510.04;0;338;1
511.73;16;619;0
515.4;4;388;3
518.49;14;222;2
520;0;338;1
521.96;16;619;0
527.35;6;698;3
528.55;14;222;2
536.68;10;174;0
537.39;6;698;3
538.95;14;222;2
546.97;10;174;0
547.43;6;698;3
550.08;7;63;2
556.96;10;174;0
557.56;6;698;3
558.98;19;692;1
560.13;7;63;2
567.03;10;174;0
567.6;6;698;3
569.06;19;692;1
570.41;7;63;2
577.64;6;698;3
578.89;23;741;0
580.21;7;63;2
581.43;3;179;1
587.85;6;698;3
589.11;23;741;0
590.55;7;63;2
591.63;3;179;1
598.27;6;698;3
598.76;23;741;0
601.63;3;179;1
602.51;11;357;2
608.31;6;698;3
609.15;23;741;0
611.4;3;179;1
612.72;11;357;2
619.18;23;741;0
620.36;17;344;3
622.68;11;357;2
624.83;18;441;1
629.24;23;741;0
630.41;17;344;3
632.76;11;357;2
634.9;18;441;1
639.3;23;741;0
640.72;17;344;3
642.89;11;357;2
644.95;18;441;1
649.72;23;741;0
651.77;25;209;3
653.07;11;357;2
654.98;18;441;1
659.9;23;741;0
661.89;25;209;3
664.54;13;766;2
