#TimeStamp;DistanceTraveled
59.85;51
119.95;0
179.79;29.85
239.75;36.15
299.96;37.11
359.76;36.89
419.71;21
479.98;51
539.98;0
599.65;51.56
659.89;40.31
719.87;12.13
779.82;21
839.62;50.35
899.89;42.65
959.58;48
1019.85;52.9
1079.96;43.1
1139.75;58.21
1199.87;53.79
1259.75;43.65
1319.62;22.35
1379.82;37.39
1439.86;28.61
1499.63;48
1559.95;0
1619.58;29
1679.61;51
1739.85;52.39
1799.73;59
1859.72;52.7
1919.93;65.64
1979.69;48.12
2039.97;55.15
2099.96;40.87
2159.9;63.22
2219.66;49.15
2279.65;15.76
2339.71;36
2399.58;59.39
2459.99;47.59
2519.8;47.52
2579.84;57.89
2639.95;49.61
2699.68;43.5
2759.59;49.96
2820;58.93
2879.68;41.61
2939.95;63.28
2999.72;32.72
3059.6;46
3119.83;43.72
3179.73;55.21
3239.9;41.07
3299.9;52.35
3359.97;41.11
3419.87;54.54
3479.74;0
3539.74;0
3599.74;34.96
3659.97;58.95
3719.58;49.48
3779.69;16.28
3839.98;40.33
3899.61;3.98
3959.73;54.02
4019.97;43.26
4079.69;56.95
4139.94;38.79
4199.77;59
4259.99;44
4319.99;0
4379.61;48.02
4439.76;67.52
4499.98;53.46
4559.81;48.35
4619.72;55.3
4679.78;24.35
4739.63;47.93
4799.81;44.22
4859.63;62.21
4919.59;48.75
4979.98;51.61
5039.72;56.68
5099.82;39.6
5159.63;52.98
5219.77;52.08
5279.64;53.7
5339.78;35.24
5399.58;2.09
5459.88;58.91
5519.89;48.35
5579.93;56.04
5639.9;55.7
5699.65;50.89
5759.7;53.28
5819.83;51.15
5879.9;46.09
5939.67;49.37
5999.84;54.09
6059.74;49.8
6119.96;53.24
6179.67;59.76
6239.66;38.9
6299.63;45.34
6359.77;46.89
6419.8;57.58
6479.8;53.53
6539.89;69.09
6599.97;49.37
6659.89;59.54
6719.91;28.04
6779.94;53.79
6839.71;39.17
6899.65;44
6959.7;46.39
7019.94;61.57
7079.97;45.19
7139.87;51.57
7199.83;49.28
7259.96;50
7319.97;53.98
7379.95;58
7439.96;46.54
7499.82;51.48
7559.97;51
7619.65;48.46
7679.86;46.65
7739.98;54.89
7799.67;56.39
7860;30.61
7919.91;47.39
7979.82;47.61
8039.85;61.39
8099.92;56.96
8159.83;63.65
8219.97;49
8279.61;50.28
8339.75;36.18
8399.86;58.89
8459.9;62.63
8519.8;57.58
8580;44.74
8639.6;31.09
8699.58;47.61
8760;54
8819.99;45
8879.99;25.11
8939.93;44.78
8999.65;57.2
9059.75;45.67
9119.97;50.24
9179.63;52
9239.88;55
9299.99;49.72
9359.71;61.67
9419.59;52.61
9479.74;49.72
9539.85;54.37
9599.92;27.91
9659.62;34.39
9719.8;54.61
9779.81;37.3
9839.94;50.64
9899.92;47.36
9959.66;38.09
10019.86;53.99
10079.95;51.62
10139.95;45.11
10199.78;38.45
10259.64;53.16
10319.99;61.28
10379.7;42.39
10439.81;54.72
10499.65;41.89
10559.78;61
10619.9;38
10679.63;41.47
10739.63;46.53
10799.63;0
10859.66;47.87
10919.84;48.45
10979.76;50.68
11039.79;39.09
11099.99;42.87
11159.76;33.89
11219.95;48
11279.7;45.15
11339.88;48
11399.85;56.5
11459.65;27.5
11519.82;39.98
11579.98;68.7
11639.67;51.32
11699.76;56.24
11759.95;52.75
11819.62;39.86
11879.74;51.15
11939.96;56.84
11999.85;58.12
12059.82;51.04
12119.68;0
12179.88;40.35
12239.87;59.21
12299.91;43.59
12359.8;54.24
12419.87;2.61
12479.99;22.85
12539.68;56.54
12599.91;16.46
12659.84;44.67
12719.77;47.48
12779.95;50.61
12839.98;49.39
12899.72;52.77
12959.78;36.7
13019.78;44.54
13079.58;0.11
13139.75;57.24
13199.84;49.61
13259.66;68.8
13319.94;52.54
13379.65;41.79
13439.81;56.38
13499.74;17.53
13559.7;30.39
13619.83;57.52
13679.7;48.69
13739.67;49.01
13799.67;54.39
13859.74;38
13919.79;29.93
13979.74;60.65
14039.62;57.28
14099.68;60.85
14159.82;37.39
14219.77;51.87
14279.8;40.02
14339.8;39.24
14399.72;49.11
14459.58;41.23
14519.96;46.4
14579.77;56.11
14639.9;51.3
14699.8;64.52
14759.73;55.32
14819.65;59.65
14879.59;50.36
14939.61;33.37
14999.72;48.39
15059.79;37
15119.79;21.85
15179.98;47.15
15239.71;29
15299.8;23
15359.87;37
15419.93;53.39
15479.99;49
15539.8;61.37
15599.81;62
15659.74;40.24
15719.68;45.56
15779.82;51.24
15839.93;13.2
15899.86;33.35
15959.96;38.65
16019.62;20.49
16079.95;52.36
16139.87;49.8
16199.6;42.35
16259.69;48.09
16319.64;36.91
16379.98;59.99
16439.85;44.73
16499.86;50.28
16559.7;52.24
16620;56.76
16679.77;51
16739.8;16
16799.77;47
16859.79;58.57
16919.97;48.82
16979.9;67.96
17039.85;48.65
17099.87;49.46
17159.76;40.93
17219.64;49.59
17279.64;36.74
17339.82;53.04
17399.65;52.15
17459.82;48.18
17519.69;57.37
17579.86;47.41
17639.69;61.51
17699.93;61.65
17759.63;60.99
17819.92;44.09
17879.64;50.76
17939.67;53.67
17999.72;40.46
18059.66;50.11
18119.72;48.5
18179.85;49.39
18239.76;45.98
18299.99;43.15
18359.75;39.63
18419.79;44.16
18479.99;47.92
18539.72;58.5
18599.84;48.04
18659.83;55.74
18719.69;57.96
18779.68;35.63
18839.82;51.28
18899.85;51
18959.69;49.17
19019.62;46.18
19079.64;65.65
19139.92;48.85
19199.83;40.24
19259.77;47.19
19319.81;49.72
19379.64;52
19439.97;58.96
19499.78;34.7
19559.73;53.43
19619.6;35.15
19679.68;54.57
19739.83;46.44
19799.75;57.28
