#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
39.28;3;39.28;39.28;-1760.72
46;0;46;46;-1754
54.82;1;54.82;54.82;-1745.18
64.91;1;64.91;25.58;-7135.09
67.1;3;67.1;17.7;-7132.9
75.01;1;75.01;75.01;-1724.99
76.52;2;76.52;17.1;-7123.48
85.32;1;85.32;20.68;-7114.68
86.82;2;86.82;86.82;-1713.18
94.79;0;94.79;30.15;-7105.21
95.22;1;95.22;95.22;-1704.78
97.22;2;97.22;20.32;-7102.78
105.22;1;105.22;30.05;-1694.78
107.57;2;107.57;107.57;-1692.43
108.9;3;108.9;69.56;-7091.1
115.77;1;115.77;32.93;-7084.23
117.87;2;117.87;117.87;-1682.13
119.33;3;119.33;119.33;-1680.67
125.05;0;125.05;125.05;-1674.95
125.97;1;125.97;40.58;-7074.03
127.86;2;127.86;32.34;-7072.14
129.41;3;129.41;129.41;-1670.59
134.87;0;134.87;88.73;-1665.13
138.1;2;29.01;28.69;-7170.99
139.36;3;139.36;31.66;-7060.64
144.91;0;144.91;40.11;-7055.09
146.3;1;146.3;146.3;-1653.7
149.52;3;149.52;40.44;-7050.48
159.41;3;159.41;40;-7040.59
165.01;0;165.01;165.01;-1634.99
167.18;1;167.18;42.35;-7032.82
167.93;2;167.93;29.79;-7032.07
175.73;0;175.73;22.59;-7024.27
177.63;1;177.63;51.35;-7022.37
178.1;2;178.1;178.1;-1621.9
186.04;0;186.04;20.7;-7013.96
188.31;2;188.31;22.53;-7011.69
196.11;0;86.7;20.32;-7113.3
197.6;1;197.6;92.02;-1602.4
198.42;2;198.42;30.23;-7001.58
199.76;3;199.76;199.76;-1600.24
208.1;1;208.1;22.01;-1591.9
208.36;2;208.36;100.66;-1591.64
209.92;3;209.92;21.78;-6990.08
215.92;0;215.92;215.92;-1584.08
218.19;1;218.19;20.39;-6981.81
218.91;2;218.91;90.83;-1581.09
220;3;220;20.17;-6980
229.98;3;229.98;90.46;-1570.02
236.39;0;236.39;41.63;-1563.61
238.93;2;238.93;42.77;-6961.07
240.13;3;240.13;21.9;-6959.87
242.18;1;242.18;126.36;-1557.82
246.74;0;246.74;111.59;-6953.26
