#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;152.34;0.11;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
60;155.58;2.76;PP/0.66,TA/1.83,IS/0,PS/0.63,RB/0.01,OB/0.03,RP/0
119.82;155.4;3.24;PP/0.94,TA/1.96,IS/0,PS/0.64,RB/0.01,OB/0.03,RP/0
179.79;154.97;4.32;PP/1.06,TA/2.86,IS/0,PS/1.07,RB/0.01,OB/0.04,RP/0
239.97;155;4.63;PP/1.22,TA/2.95,IS/0,PS/1.12,RB/0.01,OB/0.05,RP/0
299.96;152.87;5.08;PP/1.31,TA/3.25,IS/0,PS/1.16,RB/0.01,OB/0.05,RP/0
359.7;153.14;5.97;PP/1.81,TA/3.57,IS/0,PS/1.21,RB/0.01,OB/0.06,RP/0
419.8;153.02;6.69;PP/1.98,TA/4.07,IS/0,PS/1.27,RB/0.01,OB/0.07,RP/0
479.74;153.09;7.29;PP/2.23,TA/4.35,IS/0,PS/1.33,RB/0.01,OB/0.07,RP/0
539.92;153.32;7.68;PP/2.45,TA/4.46,IS/0,PS/1.36,RB/0.01,OB/0.08,RP/0
599.99;153.35;8.09;PP/2.63,TA/4.62,IS/0,PS/1.4,RB/0.01,OB/0.09,RP/0
659.88;153.66;8.81;PP/2.98,TA/4.92,IS/0,PS/1.45,RB/0.01,OB/0.1,RP/0
719.9;153.73;9.23;PP/3.18,TA/5.07,IS/0,PS/1.48,RB/0.01,OB/0.1,RP/0
779.96;154.07;9.84;PP/3.47,TA/5.32,IS/0.01,PS/1.53,RB/0.01,OB/0.11,RP/0
839.75;150.55;10.24;PP/3.68,TA/5.45,IS/0.01,PS/1.56,RB/0.01,OB/0.12,RP/0
899.64;150.7;10.8;PP/3.9,TA/5.72,IS/0.01,PS/1.57,RB/0.01,OB/0.13,RP/0
959.88;150.55;11.39;PP/4.21,TA/5.93,IS/0.01,PS/1.62,RB/0.01,OB/0.13,RP/0
1019.83;150.78;12.11;PP/4.61,TA/6.19,IS/0.01,PS/1.66,RB/0.01,OB/0.14,RP/0
1079.97;150.65;12.5;PP/4.84,TA/6.28,IS/0.01,PS/1.68,RB/0.01,OB/0.14,RP/0
1139.96;150.99;12.94;PP/5.04,TA/6.48,IS/0.01,PS/1.71,RB/0.01,OB/0.15,RP/0
1199.97;151.13;13.62;PP/5.37,TA/6.75,IS/0.01,PS/1.77,RB/0.01,OB/0.16,RP/0
1259.84;151.89;14.3;PP/5.79,TA/6.93,IS/0.01,PS/1.81,RB/0.01,OB/0.17,RP/0
1319.96;152.15;14.88;PP/6.17,TA/7.08,IS/0.01,PS/1.85,RB/0.02,OB/0.17,RP/0
1379.96;151.77;15.41;PP/6.45,TA/7.27,IS/0.01,PS/1.89,RB/0.02,OB/0.18,RP/0
1439.98;151.64;15.94;PP/6.7,TA/7.48,IS/0.01,PS/1.97,RB/0.02,OB/0.19,RP/0
1499.88;151.88;16.66;PP/7.05,TA/7.79,IS/0.01,PS/2.01,RB/0.02,OB/0.2,RP/0
1559.94;151.91;17.18;PP/7.32,TA/7.96,IS/0.01,PS/2.07,RB/0.02,OB/0.2,RP/0
1619.95;151.95;17.72;PP/7.57,TA/8.18,IS/0.01,PS/2.13,RB/0.02,OB/0.21,RP/0
1679.94;152.96;18.13;PP/7.8,TA/8.3,IS/0.01,PS/2.15,RB/0.02,OB/0.22,RP/0
1739.88;152.55;18.86;PP/8.16,TA/8.6,IS/0.01,PS/2.21,RB/0.02,OB/0.22,RP/0
1799.98;153.38;19.48;PP/8.58,TA/8.73,IS/0.01,PS/2.26,RB/0.02,OB/0.23,RP/0
1859.77;153.39;19.94;PP/8.84,TA/8.85,IS/0.01,PS/2.29,RB/0.02,OB/0.24,RP/0
1919.91;153.03;20.43;PP/9.12,TA/8.99,IS/0.01,PS/2.33,RB/0.02,OB/0.24,RP/0
1979.92;154.6;21.15;PP/9.74,TA/9.03,IS/0.01,PS/2.36,RB/0.02,OB/0.25,RP/0
2039.81;154.16;21.89;PP/10.19,TA/9.25,IS/0.01,PS/2.4,RB/0.02,OB/0.26,RP/0
2099.82;154.13;22.22;PP/10.36,TA/9.34,IS/0.01,PS/2.45,RB/0.02,OB/0.26,RP/0
2159.9;153.98;22.73;PP/10.68,TA/9.47,IS/0.01,PS/2.47,RB/0.02,OB/0.27,RP/0
2219.9;154.8;23.52;PP/11.32,TA/9.54,IS/0.01,PS/2.49,RB/0.02,OB/0.28,RP/0
2279.93;154.86;23.95;PP/11.54,TA/9.7,IS/0.01,PS/2.54,RB/0.02,OB/0.28,RP/0
