#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.82;200;200;59.78;52.97;59.82;59.82;0.29;0.33
119.91;200;200;74.5;83.5;119.91;119.91;0.29;0.34
179.81;200;200;121.02;70.68;179.81;171.54;0.31;0.37
239.93;200;200;103.6;71.34;239.93;213.31;0.32;0.41
299.88;200;200;132.19;58.71;299.88;231.52;0.31;0.48
359.96;200;200;138.2;70.13;359.96;307.88;0.3;0.53
419.92;200;200;132.26;87.74;419.92;373.84;0.31;0.41
479.73;200;200;127.76;72.19;479.72;384.31;0.29;0.33
539.96;200;200;132.74;73.48;539.94;457.23;0.28;0.37
599.82;200;200;135.41;79.14;599.8;508.08;0.31;0.35
659.85;200;200;150.89;57.1;659.82;552.84;0.32;0.33
719.98;200;200;137.01;52.26;686.47;532.9;0.31;0.34
779.83;200;200;159.18;62.22;737.74;598.96;0.3;0.32
839.82;200;200;128.19;68;738.8;588.21;0.32;0.35
899.97;200;200;179.12;68.56;787.61;618.57;0.33;0.4
959.83;200;200;184.34;49.77;803.76;624.89;0.36;0.29
1019.72;200;200;186.94;52.25;812.69;731.33;0.38;0.3
1080;200;200;219.28;58.59;847.81;642.72;0.39;0.41
1139.99;200;200;218.78;59.77;854.36;840.85;0.36;0.39
1199.97;200;200;218.78;87.25;859.95;816.59;0.38;0.38
1259.96;200;200;185.46;120.1;836.67;796.73;0.39;0.37
1319.98;200;200;198.04;165.66;854.73;917.72;0.37;0.34
1379.93;200;200;196.18;184.58;863.45;1019.29;0.34;0.39
1439.97;200;200;182.67;227.8;862.83;1004.14;0.33;0.32
1499.99;200;200;206.2;241.26;886.68;1144.14;0.33;0.32
1559.9;200;200;229.46;284.58;916.65;1324.78;0.32;0.28
1620;200;200;260.69;308.52;946.1;1296.16;0.32;0.3
1679.99;200;200;234.54;358.15;929.82;1276;0.27;0.31
1739.95;200;200;243.06;400.73;936.44;1394.07;0.28;0.28
1799.99;200;200;284.51;453.83;977.09;1445.45;0.28;0.28
