#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.97;0.6;1000;0;0;0;0;0;0;0;0;0
1199.93;0.6;1000;0;0;0;0;0;0;0;0;0
1799.61;0.6;1000;0;0;0;0;0;0;0;0;0
2400;0.6;1000;0;0;0;0;0;0;0;0;0
2999.8;0.6;1000;0;0;0;0;0;0;0;0;0
3599.92;0.6;1000;0;0;0;0;0;0;0;0;0
4199.9;0.6;1000;0;0;0;0;0;0;0;0;0
4799.74;0.6;1000;0;0;0;0;0;0;0;0;0
5399.87;0.6;1000;0;0;0;0;0;0;0;0;0
5999.98;0.6;1000;0;0;0;0;0;0;0;0;0
6599.72;0.6;1000;0;0;0;0;0;0;0;0;0
7199.87;0.6;1000;0;0;0;0;0;0;0;0;0
7799.97;0.6;1000;0;0;0;0;0;0;0;0;0
8399.68;0.6;1000;0;0;0;0;0;0;0;0;0
8999.93;0.6;1000;0;0;0;0;0;0;0;0;0
9599.73;0.6;1000;0;0;0;0;0;0;0;0;0
10199.8;0.6;1000;0;0;0;0;0;0;0;0;0
10799.97;0.6;1000;0;0;0;0;0;0;0;0;0
11400;0.6;1000;0;0;0;0;0;0;0;0;0
11999.74;0.6;1000;0;0;0;0;0;0;0;0;0
12599.91;0.6;1000;0;0;0;0;0;0;0;0;0
13199.77;0.6;1000;0;0;0;0;0;0;0;0;0
13799.93;0.6;1000;0;0;0;0;0;0;0;0;0
14400;0.6;1000;0;0;0;0;0;0;0;0;0
14999.95;0.6;1000;0;0;0;0;0;0;0;0;0
15599.77;0.6;1000;0;0;0;0;0;0;0;0;0
16199.91;0.6;1000;0;0;0;0;0;0;0;0;0
16799.97;0.6;1000;0;0;0;0;0;0;0;0;0
17399.99;0.6;1000;0;0;0;0;0;0;0;0;0
17999.92;0.6;1000;0;0;0;0;0;0;0;0;0
18599.97;0.6;1000;0;0;0;0;0;0;0;0;0
19199.97;0.6;1000;0;0;0;0;0;0;0;0;0
19799.95;0.6;1000;0;0;0;0;0;0;0;0;0
20399.79;0.6;1000;0;0;0;0;0;0;0;0;0
20999.98;0.6;1000;0;0;0;0;0;0;0;0;0
21599.93;0.6;1000;0;0;0;0;0;0;0;0;0
22199.96;0.6;1000;0;0;0;0;0;0;0;0;0
22799.88;0.6;1000;0;0;0;0;0;0;0;0;0
23399.99;0.6;1000;0;0;0;0;0;0;0;0;0
23999.87;0.6;1000;0;0;0;0;0;0;0;0;0
24599.89;0.6;1000;0;0;0;0;0;0;0;0;0
25199.99;0.6;1000;0;0;0;0;0;0;0;0;0
25799.99;0.6;1000;0;0;0;0;0;0;0;0;0
26399.9;0.6;1000;0;0;0;0;0;0;0;0;0
26999.81;0.6;1000;0;0;0;0;0;0;0;0;0
27599.96;0.6;1000;0;0;0;0;0;0;0;0;0
28199.74;0.6;1000;0;0;0;0;0;0;0;0;0
28799.99;0.6;1000;0;0;0;0;0;0;0;0;0
