#TimeStamp;DistanceTraveled
59.92;836.81
119.86;565.94
179.88;448.64
239.99;505.17
299.9;554.96
359.94;605.39
419.81;522.87
479.99;593.32
539.98;582.69
599.88;580.8
659.82;503.13
719.97;593.32
779.82;462.28
839.98;378.74
899.96;355.27
959.98;473.4
1019.9;455.82
1079.81;316.73
1139.96;275.73
1199.72;311.4
1259.99;304.4
1319.96;172.31
1379.9;241.27
1439.79;205.9
1499.87;251.1
1559.99;155.58
1619.98;247.19
1679.96;171.56
1739.98;153.27
1800;56.96
1859.95;125.43
1919.93;68.7
1980;22.34
2039.88;74.22
2099.97;93.72
2160;84.66
2219.82;92.57
2279.98;77.4
2339.82;33.89
2400;43.68
2459.98;3.44
2519.98;0
2580;0
2639.93;0
2699.98;0
2759.98;0
2820;0
2880;0
2939.98;0
2999.91;0
3060;0
3119.98;0
3179.91;0
3239.98;0
3299.98;0
3359.93;0
3419.98;0
3480;0
3540;0
3599.98;0
3659.87;0
3720;0
3779.98;0
3839.96;0
3900;0
3959.98;0
4020;0
4080;0
4139.98;0
4199.73;0
4260;0
4319.82;0
4379.98;0
4439.93;0
4499.96;0
4559.96;0
4619.98;0
4679.91;0
4739.96;0
4799.98;0
4859.78;0
4919.96;0
4979.87;0
5039.98;0
5099.98;0
5159.98;0
5219.96;0
5279.98;0
5339.93;0
5399.73;0
5459.98;0
5519.8;0
5579.96;0
5639.91;0
5699.98;0
5759.98;0
5819.93;0
5879.87;0
5939.96;0
5999.98;0
6059.84;0
6119.98;0
6179.91;0
6239.96;0
6299.98;0
6359.96;0
6419.96;0
6479.98;0
6539.87;0
6599.96;0
6659.98;0
6719.87;0
6779.96;0
6839.98;0
6899.98;0
6959.98;0
7019.98;0
7079.96;0
7139.98;0
7199.93;0
7259.96;0
7319.96;0
7379.87;0
7439.98;0
7499.93;0
7559.96;0
7619.96;0
7679.93;0
7739.91;0
7799.96;0
7859.98;0
7919.84;0
7979.98;0
8039.93;0
8099.96;0
8159.93;0
8219.84;0
8279.96;0
8339.91;0
8399.98;0
8459.98;0
8519.98;0
8580;0
8639.98;0
8699.87;0
8759.82;0
8819.98;0
8879.91;0
8940;0
8999.98;0
9059.98;0
9120;0
9179.98;0
9240;0
9300;0
9359.91;0
9419.87;0
9479.98;0
9539.98;0
9600;0
9659.98;0
9719.98;0
9780;0
9840;0
9899.84;0
9959.82;0
10019.96;0
10079.89;0
10139.98;0
10199.98;0
10260;0
10319.98;0
10380;0
10440;0
10499.98;0
10559.89;0
10620;0
10679.98;0
10739.87;0
10800;0
10859.98;0
10919.91;0
10979.98;0
11040;0
11100;0
11159.98;0
11219.98;0
11280;0
11340;0
11399.84;0
11460;0
11519.93;0
11579.91;0
11640;0
11699.98;0
11759.98;0
11819.98;0
11879.98;0
11940;0
12000;0
12059.89;0
12119.87;0
12180;0
12239.91;0
12299.98;0
12359.98;0
12420;0
12479.98;0
12539.98;0
12600;0
12660;0
12719.89;0
12779.87;0
12840;0
12899.91;0
12959.96;0
13019.98;0
13079.98;0
13139.98;0
13199.98;0
13259.98;0
13319.98;0
13379.89;0
13439.87;0
13500;0
13559.91;0
13619.98;0
13679.98;0
13739.98;0
13799.98;0
13859.98;0
13920;0
13980;0
14039.89;0
14099.87;0
14160;0
14219.93;0
14279.98;0
14340;0
14399.98;0
14459.98;0
14519.98;0
14579.98;0
14640;0
14700;0
14759.71;0
14820;0
14879.8;0
14940;0
14999.89;0
15059.98;0
15120;0
15180;0
15239.98;0
15299.64;0
15360;0
15419.76;0
15480;0
15539.87;0
15600;0
15659.96;0
15719.98;0
15779.98;0
15840;0
15900;0
15959.71;0
16019.93;0
16079.82;0
16140;0
16199.91;0
16259.98;0
16319.98;0
16379.98;0
16440;0
16500;0
16559.89;0
16619.76;0
16680;0
16740;0
16800;0
16859.98;0
16919.98;0
16979.98;0
17040;0
17100;0
17160;0
17219.93;0
17279.82;0
17340;0
17399.91;0
17459.98;0
17519.98;0
17579.98;0
17640;0
17700;0
17760;0
17819.87;0
17880;0
17939.91;0
17999.98;0
18059.98;0
18119.98;0
18179.98;0
18239.98;0
18300;0
18360;0
18419.89;0
18479.87;0
18540;0
18599.93;0
18659.98;0
18720;0
18779.98;0
18839.98;0
18899.98;0
18959.98;0
19020;0
19080;0
19139.71;0
19200;0
19259.8;0
19320;0
19379.89;0
19439.98;0
19500;0
19560;0
19619.98;0
19679.64;0
19740;0
19799.76;0
19860;0
19919.87;0
19980;0
20039.96;0
20099.98;0
20159.98;0
20220;0
20280;0
20339.71;0
20399.93;0
20459.82;0
20520;0
20579.91;0
20639.98;0
20699.98;0
20759.98;0
20820;0
20880;0
20939.89;0
20999.76;0
21060;0
21119.87;0
21180;0
21239.98;0
21299.98;0
21359.98;0
21420;0
21480;0
21539.71;0
21599.93;0
21659.82;0
21720;0
21779.91;0
21839.98;0
21899.98;0
21959.93;0
22020;0
22080;0
22140;0
22199.76;0
22259.93;0
22319.89;0
22380;0
22439.91;0
22499.98;0
22559.98;0
22619.93;0
22680;0
22740;0
22799.84;0
22859.76;0
22919.93;0
22979.89;0
23040;0
23099.91;0
23159.98;0
23219.98;0
23280;0
23340;0
23400;0
23459.87;0
23519.76;0
23579.93;0
23639.89;0
23700;0
23759.89;0
23819.98;0
23879.96;0
23939.98;0
23999.98;0
24060;0
24120;0
24179.71;0
24240;0
24299.8;0
24360;0
24419.91;0
24479.98;0
24539.98;0
24599.98;0
24659.98;0
24720;0
24780;0
24839.89;0
24900;0
24960;0
25019.98;0
25079.96;0
25139.98;0
25199.98;0
25259.98;0
25319.98;0
25379.98;0
25440;0
25499.8;0
25559.98;0
25619.91;0
25680;0
25739.98;0
25799.93;0
25860;0
25919.98;0
25979.98;0
26040;0
26099.98;0
26159.82;0
26219.98;0
26279.91;0
26340;0
26400;0
26459.93;0
26519.98;0
26579.98;0
26640;0
26700;0
26759.84;0
26819.87;0
26879.96;0
26939.93;0
26999.98;0
27060;0
27119.98;0
27179.98;0
27240;0
27300;0
27359.76;0
27419.91;0
27479.89;0
27540;0
27599.96;0
27659.98;0
27719.98;0
27779.98;0
27839.98;0
27900;0
27960;0
28019.84;0
28079.96;0
28139.96;0
28199.98;0
28259.98;0
28319.98;0
28379.98;0
28440;0
28500;0
28560;0
28620;0
28679.89;0
28740;0
28799.96;0
