#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;875;0;0;0;0;0;0;0;0;0
599.88;0.72;878;0;0;0;0;0;0;0;0;0
1199.72;0.73;882;0;0;0;0;0;0;0;0;0
1800;0.75;883;0;0;0;0;0;0;0;0;0
2400;0.75;883;0;0;0;0;0;0;0;0;0
2999.91;0.75;883;0;0;0;0;0;0;0;0;0
3599.98;0.75;883;0;0;0;0;0;0;0;0;0
4199.73;0.75;883;0;0;0;0;0;0;0;0;0
4799.98;0.75;883;0;0;0;0;0;0;0;0;0
5399.73;0.75;883;0;0;0;0;0;0;0;0;0
5999.98;0.75;883;0;0;0;0;0;0;0;0;0
6599.96;0.75;883;0;0;0;0;0;0;0;0;0
7199.93;0.75;883;0;0;0;0;0;0;0;0;0
7799.96;0.75;883;0;0;0;0;0;0;0;0;0
8399.98;0.75;883;0;0;0;0;0;0;0;0;0
8999.98;0.75;883;0;0;0;0;0;0;0;0;0
9600;0.75;883;0;0;0;0;0;0;0;0;0
10199.98;0.75;883;0;0;0;0;0;0;0;0;0
10800;0.75;883;0;0;0;0;0;0;0;0;0
11399.84;0.75;883;0;0;0;0;0;0;0;0;0
12000;0.75;883;0;0;0;0;0;0;0;0;0
12600;0.75;883;0;0;0;0;0;0;0;0;0
13199.98;0.75;883;0;0;0;0;0;0;0;0;0
13799.98;0.75;883;0;0;0;0;0;0;0;0;0
14399.98;0.75;883;0;0;0;0;0;0;0;0;0
14999.89;0.75;883;0;0;0;0;0;0;0;0;0
15600;0.75;883;0;0;0;0;0;0;0;0;0
16199.91;0.75;883;0;0;0;0;0;0;0;0;0
16800;0.75;883;0;0;0;0;0;0;0;0;0
17399.91;0.75;883;0;0;0;0;0;0;0;0;0
17999.98;0.75;883;0;0;0;0;0;0;0;0;0
18599.93;0.75;883;0;0;0;0;0;0;0;0;0
19200;0.75;883;0;0;0;0;0;0;0;0;0
19799.76;0.75;883;0;0;0;0;0;0;0;0;0
20399.93;0.75;883;0;0;0;0;0;0;0;0;0
20999.76;0.75;883;0;0;0;0;0;0;0;0;0
21599.93;0.75;883;0;0;0;0;0;0;0;0;0
22199.76;0.75;883;0;0;0;0;0;0;0;0;0
22799.84;0.75;883;0;0;0;0;0;0;0;0;0
23400;0.75;883;0;0;0;0;0;0;0;0;0
23999.98;0.75;883;0;0;0;0;0;0;0;0;0
24599.98;0.75;883;0;0;0;0;0;0;0;0;0
25199.98;0.75;883;0;0;0;0;0;0;0;0;0
25799.93;0.75;883;0;0;0;0;0;0;0;0;0
26400;0.75;883;0;0;0;0;0;0;0;0;0
26999.98;0.75;883;0;0;0;0;0;0;0;0;0
27599.96;0.75;883;0;0;0;0;0;0;0;0;0
28199.98;0.75;883;0;0;0;0;0;0;0;0;0
28799.96;0.75;883;0;0;0;0;0;0;0;0;0
