>>> Bots
Bot0:
DistanceTraveled: 11359.686772587487
DistanceEstimated: 10031
NumberOfPickups: 120
NumberOfSetdowns: 119
NumCollisions: 0
TotalTimeMoving: 16048.423233677151
None: 0.42
ParkPod: 6093.934495118453
RepositionPod: 0
Insert: 0
Extract: 16900.798739848375
Rest: 5605.06885503521
PickupPod: 484.5533110112152
SetdownPod: 480.58870076101744
GetItems: 0
PutItems: 3272.9139665763487
Rest: 3370.4820725411873
Move: 20991.684039112268
Evade: 0
UseElevator: 0
Bot1:
DistanceTraveled: 10940.427663693843
DistanceEstimated: 9665
NumberOfPickups: 109
NumberOfSetdowns: 108
NumCollisions: 0
TotalTimeMoving: 15095.008330057914
None: 0.42
ParkPod: 5283.862553584183
RepositionPod: 0
Insert: 5424.4789970038655
Extract: 11908.724444519958
Rest: 5981.497507443396
PickupPod: 439.9287264746872
SetdownPod: 436.034014613715
GetItems: 1716.845805591655
PutItems: 2204.0970720434643
Rest: 3859.9066561124146
Move: 19942.17122771547
Evade: 0
UseElevator: 0
Bot2:
DistanceTraveled: 11111.222810953142
DistanceEstimated: 9642
NumberOfPickups: 122
NumberOfSetdowns: 122
NumCollisions: 0
TotalTimeMoving: 15962.580246505799
None: 0.42
ParkPod: 5996.196549829445
RepositionPod: 0
Insert: 5442.21138124781
Extract: 12998.19480000679
Rest: 4196.691975947901
PickupPod: 492.4795896264542
SetdownPod: 492.7809597506657
GetItems: 1676.1839797689154
PutItems: 2313.9241091378253
Rest: 2075.2662198574103
Move: 21583.079848890673
Evade: 0
UseElevator: 0
Bot3:
DistanceTraveled: 10530.000000000306
DistanceEstimated: 9062
NumberOfPickups: 114
NumberOfSetdowns: 114
NumCollisions: 0
TotalTimeMoving: 15275.570699507993
None: 0.42
ParkPod: 5854.807660544339
RepositionPod: 0
Insert: 0
Extract: 15387.985967775227
Rest: 7323.324990191685
PickupPod: 460.3328406601712
SetdownPod: 460.2767147053115
GetItems: 0
PutItems: 2962.5381588481705
Rest: 4761.989080869691
Move: 19921.40182342791
Evade: 0
UseElevator: 0
Bot4:
DistanceTraveled: 11297.237892292778
DistanceEstimated: 10042
NumberOfPickups: 135
NumberOfSetdowns: 134
