#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
74.37;15;116;3;74.37;74.33
75.76;21;445;1;75.76;75.71
79.63;2;751;0;79.63;79.59
84.38;15;116;3;84.38;84.34
85.82;21;445;1;85.82;85.77
89.65;2;751;0;89.65;89.61
94.43;15;116;3;94.43;94.38
95.86;21;445;1;95.86;95.82
99.68;2;751;0;99.68;99.64
104.44;15;116;3;104.44;104.4
105.91;21;445;1;105.91;105.86
109.53;12;67;2;109.53;109.49
109.71;2;751;0;109.71;109.67
114.49;15;116;3;114.49;114.44
115.95;21;445;1;115.95;115.91
119.57;12;67;2;119.57;119.53
119.74;2;751;0;119.74;119.7
124.49;15;116;3;124.49;124.44
126;21;445;1;126;125.95
129.62;12;67;2;129.62;129.57
129.79;2;751;0;129.79;129.74
134.53;15;116;3;134.53;134.49
136;21;445;1;136;135.96
139.66;12;67;2;139.66;139.62
139.83;2;751;0;139.83;139.79
144.57;15;116;3;144.57;144.53
146.01;21;445;1;146.01;145.96
149.71;12;67;2;149.71;149.66
149.88;2;751;0;149.88;149.83
154.62;15;116;3;154.62;154.57
156.03;21;445;1;156.03;155.98
159.75;12;67;2;159.75;159.71
159.92;2;751;0;159.92;159.88
164.66;15;116;3;164.66;164.61
166.05;21;445;1;166.05;166.01
169.77;12;67;2;169.77;169.73
174.7;15;116;3;174.7;174.66
176.1;21;445;1;176.1;176.05
179.14;1;234;0;179.14;179.1
179.8;12;67;2;179.8;179.75
186.14;21;445;1;186.14;186.1
189.19;1;234;0;189.19;189.14
189.84;12;67;2;189.84;189.8
193.71;20;48;3;193.71;193.67
199.23;1;234;0;199.23;199.19
203.85;20;48;3;203.85;203.81
205.41;24;465;1;205.41;205.37
208.47;22;52;2;208.47;208.43
209.25;1;234;0;209.25;209.21
213.89;20;48;3;213.89;213.85
215.46;24;465;1;215.46;215.41
218.54;22;52;2;218.54;218.5
219.3;1;234;0;219.3;219.25
223.91;20;48;3;223.91;223.87
225.5;24;465;1;225.5;225.46
228.59;22;52;2;228.59;228.54
229.34;1;234;0;229.34;229.3
233.96;20;48;3;233.96;233.91
235.55;24;465;1;235.55;235.5
238.61;22;52;2;238.61;238.57
239.39;1;234;0;239.39;239.34
244;20;48;3;244;243.96
245.55;24;465;1;245.55;245.5
