#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
74.42;15;116;3;74.42;74.37
75.81;21;445;1;75.81;75.77
79.6;2;751;0;79.6;79.56
84.45;15;116;3;84.45;84.41
85.82;21;445;1;85.82;85.77
89.63;2;751;0;89.63;89.59
94.49;15;116;3;94.49;94.45
95.86;21;445;1;95.86;95.82
99.65;2;751;0;99.65;99.6
104.53;15;116;3;104.53;104.49
105.91;21;445;1;105.91;105.86
109.29;12;67;2;109.29;109.24
109.69;2;751;0;109.69;109.65
114.58;15;116;3;114.58;114.53
115.95;21;445;1;115.95;115.91
119.53;12;67;2;119.53;119.49
119.71;2;751;0;119.71;119.67
124.59;15;116;3;124.59;124.54
125.99;21;445;1;125.99;125.95
129.58;12;67;2;129.58;129.53
129.76;2;751;0;129.76;129.71
134.6;15;116;3;134.6;134.55
136.03;21;445;1;136.03;135.99
139.59;12;67;2;139.59;139.54
139.8;2;751;0;139.8;139.76
144.63;15;116;3;144.63;144.59
146.08;21;445;1;146.08;146.03
149.63;12;67;2;149.63;149.59
149.85;2;751;0;149.85;149.8
154.68;15;116;3;154.68;154.63
156.12;21;445;1;156.12;156.08
159.64;12;67;2;159.64;159.6
159.89;2;751;0;159.89;159.85
164.72;15;116;3;164.72;164.68
166.13;21;445;1;166.13;166.09
169.69;12;67;2;169.69;169.64
174.77;15;116;3;174.77;174.72
176.18;21;445;1;176.18;176.13
179.22;1;234;0;179.22;179.18
179.73;12;67;2;179.73;179.69
186.22;21;445;1;186.22;186.18
189.26;1;234;0;189.26;189.22
189.76;12;67;2;189.76;189.72
193.73;20;48;3;193.73;193.68
199.31;1;234;0;199.31;199.26
203.77;20;48;3;203.77;203.73
205.32;24;465;1;205.32;205.27
208.72;22;52;2;208.72;208.67
209.35;1;234;0;209.35;209.31
213.79;20;48;3;213.79;213.75
215.55;24;465;1;215.55;215.51
218.76;22;52;2;218.76;218.72
219.36;1;234;0;219.36;219.32
223.84;20;48;3;223.84;223.79
225.6;24;465;1;225.6;225.55
228.79;22;52;2;228.79;228.74
229.41;1;234;0;229.41;229.36
233.88;20;48;3;233.88;233.84
235.64;24;465;1;235.64;235.6
238.83;22;52;2;238.83;238.79
239.45;1;234;0;239.45;239.41
243.92;20;48;3;243.92;243.88
245.69;24;465;1;245.69;245.64
248.88;22;52;2;248.88;248.83
249.49;1;234;0;249.49;249.44
253.97;20;48;3;253.97;253.92
255.73;24;465;1;255.73;255.69
258.92;22;52;2;258.92;258.88
259.53;1;234;0;259.53;259.49
264.01;20;48;3;264.01;263.97
265.77;24;465;1;265.77;265.73
268.97;22;52;2;268.97;268.92
269.57;1;234;0;269.57;269.53
275.82;24;465;1;275.82;275.77
278.99;22;52;2;278.99;278.95
279.62;1;234;0;279.62;279.57
285.83;24;465;1;285.83;285.78
289.66;1;234;0;289.66;289.62
295.84;24;465;1;295.84;295.79
307.79;9;497;0;307.79;188.04
317.88;9;497;0;317.88;198.13
326.88;12;462;2;326.88;187.25
327.92;9;497;0;327.92;208.16
328.88;15;736;3;328.88;214.25
334.35;21;515;1;334.35;98.66
336.93;12;462;2;336.93;197.29
337.97;9;497;0;337.97;218.21
338.93;15;736;3;338.93;224.3
344.66;21;515;1;344.66;108.97
346.97;12;462;2;346.97;207.34
348.01;9;497;0;348.01;228.25
348.97;15;736;3;348.97;234.34
354.7;21;515;1;354.7;119.02
357.01;12;462;2;357.01;217.38
358.05;9;497;0;358.05;238.3
359.01;15;736;3;359.01;244.39
364.75;21;515;1;364.75;129.06
367.06;12;462;2;367.06;227.43
368.09;9;497;0;368.09;248.33
369.04;15;736;3;369.04;254.42
374.79;21;515;1;374.79;139.11
377.09;12;462;2;377.09;237.46
378.09;9;497;0;378.09;258.34
379.09;15;736;3;379.09;264.46
384.84;21;515;1;384.84;149.15
387.14;12;462;2;387.14;247.51
388.14;9;497;0;388.14;268.38
389.13;15;736;3;389.13;274.51
394.88;21;515;1;394.88;159.2
397.15;12;462;2;397.15;257.52
398.15;9;497;0;398.15;278.4
399.15;15;736;3;399.15;284.53
404.93;21;515;1;404.93;169.24
408.2;9;497;0;408.2;288.44
409.17;15;736;3;409.17;294.54
414.97;21;515;1;414.97;179.29
418.2;9;497;0;418.2;298.44
419.21;15;736;3;419.21;304.59
423.3;22;200;2;423.3;204.49
424.99;21;515;1;424.99;189.31
433.59;22;200;2;433.59;214.79
436.85;2;410;0;436.85;227.45
438.69;20;499;3;438.69;234.87
443.64;22;200;2;443.64;224.83
443.73;24;561;1;443.73;323.97
446.95;2;410;0;446.95;237.55
448.92;20;499;3;448.92;245.11
453.68;22;200;2;453.68;234.88
454.13;24;561;1;454.13;334.37
456.99;2;410;0;456.99;247.6
458.97;20;499;3;458.97;255.15
463.73;22;200;2;463.73;244.92
464.17;24;561;1;464.17;344.41
467.02;2;410;0;467.02;257.62
469.01;20;499;3;469.01;265.19
473.77;22;200;2;473.77;254.96
474.2;24;561;1;474.2;354.44
477.06;2;410;0;477.06;267.66
479.04;20;499;3;479.04;275.23
483.82;22;200;2;483.82;265.01
484.24;24;561;1;484.24;364.49
487.1;2;410;0;487.1;277.71
489.09;20;499;3;489.09;285.27
494.29;24;561;1;494.29;374.53
497.15;2;410;0;497.15;287.75
499.13;20;499;3;499.13;295.32
504.3;24;561;1;504.3;384.55
507.19;2;410;0;507.19;297.8
509.18;20;499;3;509.18;305.36
514.3;24;561;1;514.3;394.55
517.23;2;410;0;517.23;307.84
519.19;20;499;3;519.19;315.37
524.35;24;561;1;524.35;404.59
527.28;2;410;0;527.28;317.88
537.32;2;410;0;537.32;327.92
547.37;2;410;0;547.37;337.97
558.55;21;576;1;558.51;114.43
559.19;12;709;2;559.19;212.17
565.9;1;421;0;565.9;237.94
568.6;21;576;1;568.55;124.47
569.26;12;709;2;569.26;222.25
576;1;421;0;576;248.04
578.61;21;576;1;578.57;134.49
579.31;12;709;2;579.31;232.29
586.05;1;421;0;586.05;258.08
588.65;21;576;1;588.6;144.52
589.33;12;709;2;589.33;242.31
596.09;1;421;0;596.09;268.13
598.65;21;576;1;598.6;154.52
599.34;12;709;2;599.34;252.33
606.14;1;421;0;606.14;278.17
608.69;21;576;1;608.65;164.56
609.39;12;709;2;609.39;262.37
610.74;15;598;3;610.74;271.77
616.18;1;421;0;616.18;288.22
618.7;21;576;1;618.66;174.57
619.43;12;709;2;619.43;272.42
620.78;15;598;3;620.78;281.81
626.23;1;421;0;626.23;298.26
628.74;21;576;1;628.7;184.62
629.48;12;709;2;629.48;282.46
630.82;15;598;3;630.82;291.85
638.76;21;576;1;638.71;194.63
639.52;12;709;2;639.52;292.51
640.85;15;598;3;640.85;301.88
644.67;9;19;0;644.63;187.63
650.89;15;598;3;650.89;311.92
654.71;9;19;0;654.67;197.68
658.29;24;71;1;658.29;323.63
660.89;15;598;3;660.89;321.92
664.76;9;19;0;664.71;207.72
668.33;24;71;1;668.33;333.67
670.94;15;598;3;670.94;331.97
671.73;22;228;2;671.73;238.09
674.8;9;19;0;674.76;217.77
678.38;24;71;1;678.38;343.72
680.96;15;598;3;680.96;341.99
682.06;22;228;2;682.06;248.42
684.82;9;19;0;684.77;227.78
688.42;24;71;1;688.42;353.76
691;15;598;3;691;352.03
692.09;22;228;2;692.09;258.45
694.86;9;19;0;694.82;237.82
698.47;24;71;1;698.47;363.81
702.13;22;228;2;702.13;268.5
704.91;9;19;0;704.86;247.87
708.51;24;71;1;708.51;373.85
710.56;20;270;3;710.51;261.59
712.14;22;228;2;712.14;278.5
714.95;9;19;0;714.91;257.91
718.51;24;71;1;718.51;383.85
720.7;20;270;3;720.66;271.74
722.17;22;228;2;722.17;288.53
724.96;9;19;0;724.92;267.93
728.56;24;71;1;728.56;393.9
730.75;20;270;3;730.7;281.78
732.21;22;228;2;732.21;298.58
740.78;20;270;3;740.74;291.81
742.25;22;228;2;742.25;308.61
743.01;2;729;0;742.96;177
750.83;20;270;3;750.78;301.86
752.28;22;228;2;752.28;318.65
753.24;2;729;0;753.19;187.24
760.87;20;270;3;760.83;311.9
763.28;2;729;0;763.24;197.28
770.91;20;270;3;770.87;321.95
771.48;21;157;1;771.44;113.15
773.32;2;729;0;773.28;207.32
780.96;20;270;3;780.91;331.99
781.53;21;157;1;781.48;123.19
783.37;2;729;0;783.32;217.36
791.57;21;157;1;791.53;133.24
793.41;2;729;0;793.37;227.41
795.72;12;426;2;681.1;137.39
801.61;21;157;1;801.57;143.28
803.46;2;729;0;803.41;237.45
806.05;12;426;2;806;147.72
809.3;15;55;3;809.26;290.07
811.66;21;157;1;811.61;153.33
813.47;2;729;0;813.42;247.46
816.09;12;426;2;816.05;157.76
819.35;15;55;3;819.3;300.11
821.7;21;157;1;821.66;163.37
823.51;2;729;0;823.47;257.51
826.14;12;426;2;826.09;167.8
829.39;15;55;3;829.35;310.16
831.75;21;157;1;831.7;173.41
836.18;12;426;2;836.14;177.85
839.44;15;55;3;839.39;320.2
841.79;21;157;1;841.75;183.46
842.18;1;173;0;842.13;215.91
846.23;12;426;2;846.18;187.89
849.48;15;55;3;849.44;330.25
852.24;1;173;0;852.24;225.97
856.27;12;426;2;856.23;197.94
859.53;15;55;3;859.48;340.29
862.29;1;173;0;862.29;236.02
863.02;24;749;1;862.97;304.42
866.31;12;426;2;866.27;207.98
869.57;15;55;3;869.53;350.33
872.32;1;173;0;872.27;246.05
873.14;24;749;1;873.1;314.54
882.36;1;173;0;882.32;256.09
883.18;24;749;1;883.13;324.58
885.19;22;674;2;765.44;132.87
892.41;1;173;0;892.36;266.14
893.22;24;749;1;893.18;334.62
895.27;22;674;2;775.51;142.94
902.44;1;173;0;902.4;276.17
903.27;24;749;1;903.22;344.67
905.31;22;674;2;785.56;152.99
905.79;20;10;3;766.16;144.88
912.49;1;173;0;912.44;286.21
913.27;24;749;1;913.22;354.67
915.35;22;674;2;795.6;163.02
915.93;20;10;3;796.18;155.02
923.31;24;749;1;923.27;364.71
925.4;22;674;2;805.64;173.07
925.98;20;10;3;786.34;165.06
931.7;9;692;0;811.94;206.69
933.34;24;749;1;933.3;374.74
935.42;22;674;2;815.66;183.09
936.02;20;10;3;796.39;175.11
941.82;9;692;0;822.06;216.81
945.43;22;674;2;825.68;193.1
946.07;20;10;3;806.43;185.15
951.84;9;692;0;832.08;226.83
955.48;22;674;2;835.72;203.15
956.09;20;10;3;816.46;195.18
961.88;9;692;0;842.13;236.87
966.11;20;10;3;826.47;205.19
971.93;9;692;0;852.17;246.92
976.14;20;10;3;836.51;215.22
981.97;9;692;0;862.22;256.96
992.02;9;692;0;872.26;267.01
