#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/26,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;1;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/15,Rest/1
119.93;8;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/13,Rest/3
179.84;10;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/11,Rest/4
239.99;3;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/13,Rest/2
299.84;5;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/13,Rest/0
359.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/10,Rest/4
419.81;4;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/13,Rest/1
479.99;6;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/13,Rest/1
539.75;6;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/14,Rest/1
599.87;5;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/12,Rest/1
659.84;4;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/14,Rest/1
719.98;5;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/10,Rest/4
779.99;4;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/11,Rest/3
839.97;5;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/12,Rest/1
899.89;5;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/11,Rest/3
959.77;3;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
1019.97;3;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/13,Rest/1
1079.91;4;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/12,Rest/0
1139.9;2;None/0,ParkPod/7,RepositionPod/0,Insert/7,Extract/11,Rest/1
1199.87;4;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/11,Rest/1
1259.99;3;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/12,Rest/1
1319.99;3;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/9,Rest/0
1379.97;2;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/10,Rest/2
1439.89;2;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/10,Rest/2
1499.99;2;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
1559.97;2;None/0,ParkPod/7,RepositionPod/0,Insert/6,Extract/10,Rest/3
1619.85;2;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/10,Rest/3
1679.99;2;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/10,Rest/3
1739.97;2;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/10,Rest/3
1799.81;3;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/10,Rest/3
1859.99;2;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
1919.92;3;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/10,Rest/3
1979.94;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/10,Rest/3
2039.98;2;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
2099.99;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/10,Rest/3
2159.98;3;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/12,Rest/2
2219.97;5;None/0,ParkPod/7,RepositionPod/0,Insert/8,Extract/9,Rest/2
2279.97;4;None/0,ParkPod/10,RepositionPod/0,Insert/6,Extract/8,Rest/2
2339.99;4;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/7,Rest/2
2399.99;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/7,Rest/2
2459.89;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/7,Rest/3
2519.92;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/9,Rest/1
2579.84;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/7,Rest/2
2639.98;4;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
2700;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
2759.99;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
2819.98;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
2879.98;3;None/0,ParkPod/10,RepositionPod/0,Insert/7,Extract/6,Rest/3
2939.98;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
2999.91;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
3060;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
3119.98;4;None/0,ParkPod/10,RepositionPod/0,Insert/7,Extract/6,Rest/3
3180;4;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
3239.95;3;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
3299.98;4;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
3359.98;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
3419.95;3;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
3480;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
3539.98;3;None/0,ParkPod/9,RepositionPod/0,Insert/8,Extract/6,Rest/3
3599.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/9,Extract/6,Rest/3
3660;3;None/0,ParkPod/9,RepositionPod/0,Insert/7,Extract/6,Rest/4
3719.96;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
3780;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
3839.98;3;None/0,ParkPod/9,RepositionPod/0,Insert/7,Extract/6,Rest/4
3899.96;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
3960;4;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4019.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4079.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4140;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4199.84;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4259.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4319.91;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4379.93;4;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4439.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4499.96;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4559.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4619.93;3;None/0,ParkPod/9,RepositionPod/0,Insert/7,Extract/6,Rest/4
4679.96;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4739.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4799.93;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
4859.87;3;None/0,ParkPod/9,RepositionPod/0,Insert/7,Extract/6,Rest/4
4919.98;3;None/0,ParkPod/8,RepositionPod/0,Insert/8,Extract/6,Rest/4
