#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.63;0.6;1000;0;0;0;0;0;0;0;0;0
1199.99;0.6;1000;0;0;0;0;0;0;0;0;0
1799.83;0.6;1000;0;0;0;0;0;0;0;0;0
2399.96;0.6;1000;0;0;0;0;0;0;0;0;0
2999.87;0.6;1000;0;0;0;0;0;0;0;0;0
3599.92;0.6;1000;0;0;0;0;0;0;0;0;0
4199.95;0.6;1000;0;0;0;0;0;0;0;0;0
4799.89;0.6;1000;0;0;0;0;0;0;0;0;0
5399.76;0.6;1000;0;0;0;0;0;0;0;0;0
5999.98;0.6;1000;0;0;0;0;0;0;0;0;0
6599.93;0.6;1000;0;0;0;0;0;0;0;0;0
7199.89;0.6;1000;0;0;0;0;0;0;0;0;0
7799.97;0.6;1000;0;0;0;0;0;0;0;0;0
8400;0.6;1000;0;0;0;0;0;0;0;0;0
8999.97;0.6;1000;0;0;0;0;0;0;0;0;0
9599.87;0.6;1000;0;0;0;0;0;0;0;0;0
10199.91;0.6;1000;0;0;0;0;0;0;0;0;0
10799.98;0.6;1000;0;0;0;0;0;0;0;0;0
11399.98;0.6;1000;0;0;0;0;0;0;0;0;0
11999.91;0.6;1000;0;0;0;0;0;0;0;0;0
12599.9;0.6;1000;0;0;0;0;0;0;0;0;0
13199.96;0.6;1000;0;0;0;0;0;0;0;0;0
13800;0.6;1000;0;0;0;0;0;0;0;0;0
14399.7;0.6;1000;0;0;0;0;0;0;0;0;0
14999.98;0.6;1000;0;0;0;0;0;0;0;0;0
15599.97;0.6;1000;0;0;0;0;0;0;0;0;0
16199.98;0.6;1000;0;0;0;0;0;0;0;0;0
16799.98;0.6;1000;0;0;0;0;0;0;0;0;0
17399.97;0.6;1000;0;0;0;0;0;0;0;0;0
17999.99;0.6;1000;0;0;0;0;0;0;0;0;0
18599.99;0.6;1000;0;0;0;0;0;0;0;0;0
19200;0.6;1000;0;0;0;0;0;0;0;0;0
19799.81;0.6;1000;0;0;0;0;0;0;0;0;0
20399.96;0.6;1000;0;0;0;0;0;0;0;0;0
21000;0.6;1000;0;0;0;0;0;0;0;0;0
21599.65;0.6;1000;0;0;0;0;0;0;0;0;0
22199.78;0.6;1000;0;0;0;0;0;0;0;0;0
22799.95;0.6;1000;0;0;0;0;0;0;0;0;0
23399.86;0.6;1000;0;0;0;0;0;0;0;0;0
23999.71;0.6;1000;0;0;0;0;0;0;0;0;0
24599.96;0.6;1000;0;0;0;0;0;0;0;0;0
25199.9;0.6;1000;0;0;0;0;0;0;0;0;0
25799.8;0.6;1000;0;0;0;0;0;0;0;0;0
26399.97;0.6;1000;0;0;0;0;0;0;0;0;0
26999.73;0.6;1000;0;0;0;0;0;0;0;0;0
27599.7;0.6;1000;0;0;0;0;0;0;0;0;0
28199.97;0.6;1000;0;0;0;0;0;0;0;0;0
28799.76;0.6;1000;0;0;0;0;0;0;0;0;0
