#TimeStamp;TripTime;Type
47;28;O
218;21;O
344;34;O
495;24;O
615;9;O
691;15;O
820;17;O
878;21;O
947;20;O
1013;21;O
1081;17;O
1189;15;O
1261;23;O
1328;23;O
1403;14;O
1464;23;O
1542;25;O
1627;34;O
1704;19;O
1789;26;O
